1293334834	20250310	202503	2025	2025.1918	USA	UNITED STATES	USA								GOV	MAYOR						GOV			0	051	051	05	1	3.4	1	1	1	-2.87081339712919	2	California, United States	US	USCA		36.17	-119.746	CA	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	2	California, United States	US	USCA		36.17	-119.746	CA	20260310000000	https://nypost.com/2026/03/09/opinion/democrats-swoon-for-jew-hater-graham-platner-shows-antisemites-now-run-their-party/
1293334835	20250310	202503	2025	2025.1918	USA	UNITED STATES	USA								ISR	ISRAEL	ISR								0	051	051	05	1	3.4	1	1	1	-2.87081339712919	2	California, United States	US	USCA		36.17	-119.746	CA	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20260310000000	https://nypost.com/2026/03/09/opinion/democrats-swoon-for-jew-hater-graham-platner-shows-antisemites-now-run-their-party/
1293334836	20250310	202503	2025	2025.1918	USA	UNITED STATES	USA								ISRGOV	ISRAEL	ISR					GOV			0	051	051	05	1	3.4	1	1	1	-2.87081339712919	2	California, United States	US	USCA		36.17	-119.746	CA	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	2	California, United States	US	USCA		36.17	-119.746	CA	20260310000000	https://nypost.com/2026/03/09/opinion/democrats-swoon-for-jew-hater-graham-platner-shows-antisemites-now-run-their-party/
1293334837	20250310	202503	2025	2025.1918	USA	UNITED STATES	USA								MIL	ARMY						MIL			1	070	070	07	2	7.0	2	1	2	1.49253731343284	3	Fort Madison, Iowa, United States	US	USIA	IA111	40.6298	-91.3151	456689	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	3	Fort Madison, Iowa, United States	US	USIA		40.6298	-91.3151	456689	20260310000000	https://www.mississippivalleypublishing.com/daily_democrat/daily_democrat/elks-hold-enchilada-sale/article_45eec466-80e6-40fe-aa3f-9d903d4ecf72.html
1293334838	20250310	202503	2025	2025.1918	USAJUD	UNITED STATES	USA					JUD			JUD	ATTORNEY						JUD			1	172	172	17	4	-5.0	4	4	4	-4.48	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20260310000000	https://www.dailylocal.com/2026/03/09/prosecutors-disqualified/
1293334839	20250310	202503	2025	2025.1918	USAJUD	UNITED STATES	USA					JUD			USA	UNITED STATES	USA								1	172	172	17	4	-5.0	8	4	8	-4.48	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20260310000000	https://www.dailylocal.com/2026/03/09/prosecutors-disqualified/
1293334840	20250310	202503	2025	2025.1918	USAJUD	UNITED STATES	USA					JUD			USAJUD	UNITED STATES	USA					JUD			1	172	172	17	4	-5.0	4	4	4	-4.48	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20260310000000	https://www.dailylocal.com/2026/03/09/prosecutors-disqualified/
1293334841	20260208	202602	2026	2026.1041											COP	POLICE						COP			1	084	084	08	2	7.0	10	1	10	-6.53061224489796	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20260310000000	https://www.thepeterboroughexaminer.com/news/ontario/another-man-charged-after-allegedly-threatening-ontario-premier-doug-ford/article_ce07fdc2-287e-5a68-9c02-aa33ea744106.html
1293334842	20260208	202602	2026	2026.1041											USA	UNITED STATES	USA								1	043	043	04	1	2.8	3	1	3	-4.61933276304534	0								2	California, United States	US	USCA		36.17	-119.746	CA	3	Columbus, Ohio, United States	US	USOH	OH049	39.9612	-82.9988	1080996	20260310000000	https://slguardian.org/the-new-target-ai-chips-in-americas-cargo-crime-wave/
1293334843	20260208	202602	2026	2026.1041											USA	UNITED STATES	USA								0	173	173	17	4	-5.0	4	1	4	-9.70588235294118	0								3	Lake Shore, Minnesota, United States	US	USMN		46.4855	-94.3606	646393	3	Lake Shore, Minnesota, United States	US	USMN		46.4855	-94.3606	646393	20260310000000	https://www.grandforksherald.com/news/minnesota/third-felony-charge-added-for-park-rapids-man-accused-of-threatening-lawmakers
1293334844	20260208	202602	2026	2026.1041	CRM	SEX WORKER						CRM			USA	DENVER	USA								0	015	015	01	1	0.0	3	1	3	-2.74261603375527	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	20260310000000	https://www.journal-advocate.com/2026/03/09/colorado-prostitution-bill-abandoned-senate/
1293334845	20260208	202602	2026	2026.1041	CRM	SEX WORKER						CRM			USA	DENVER	USA								0	040	040	04	1	1.0	6	1	6	-2.74261603375527	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	20260310000000	https://www.journal-advocate.com/2026/03/09/colorado-prostitution-bill-abandoned-senate/
1293334846	20260208	202602	2026	2026.1041	CRM	SEX WORKER						CRM			USA	UNITED STATES	USA								0	040	040	04	1	1.0	1	1	1	-2.74261603375527	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	20260310000000	https://www.journal-advocate.com/2026/03/09/colorado-prostitution-bill-abandoned-senate/
1293334847	20260208	202602	2026	2026.1041	CRM	SEX WORKER						CRM			USA	UNITED STATES	USA								0	040	040	04	1	1.0	1	1	1	-2.74261603375527	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20260310000000	https://www.journal-advocate.com/2026/03/09/colorado-prostitution-bill-abandoned-senate/
1293334848	20260208	202602	2026	2026.1041	EDU	SCHOOL						EDU			USA	WEST VIRGINIA	USA								1	040	040	04	1	1.0	10	1	10	2.4896265560166	2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	20260310000000	https://www.govtech.com/education/k-12/wv-superintendent-tells-congress-states-need-flexibility-on-ai
1293334849	20260208	202602	2026	2026.1041	GOV	GOVERNMENT						GOV			USAMED	THE ASSOCIATED PRESS	USA					MED			1	013	013	01	1	0.4	5	1	5	-4.28015564202334	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20260310000000	https://www.yahoo.com/news/articles/long-airport-lines-highlight-concerns-233454910.html
1293334850	20260208	202602	2026	2026.1041	INDGOV	HARYANA	IND					GOV			BUS	PRIVATE BANK						BUS			1	071	071	07	2	7.4	10	1	10	-3.62694300518135	0								0								0								20260310000000	https://www.tribuneindia.com/news/chandigarh/116-cr-fraud-chandigarh-mc-told-to-rationalise-bank-a-cs/
1293334851	20260208	202602	2026	2026.1041	LEG	GENERAL ASSEMBLY						LEG													1	129	129	12	3	-5.0	10	1	10	-1.04712041884817	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20260310000000	https://www.wvtf.org/news/2026-03-09/virginia-senate-leadership-sends-a-message-after-killing-spanberger-agenda-bill
1293334852	20260208	202602	2026	2026.1041	PLW	PALAU	PLW								NZL	NEW ZEALAND	NZL								0	017	017	01	1	0.0	1	1	1	-2.74790919952211	4	Koror, Palau (general), Palau	PS	PS00	23694	7.33333	134.483	226830	4	Hokianga, New Zealand (general), New Zealand	NZ	NZ00	22385	-35.4167	173.5	-1510805	4	Hokianga, New Zealand (general), New Zealand	NZ	NZ00	22385	-35.4167	173.5	-1510805	20260310000000	https://www.rnz.co.nz/news/national/589145/battle-of-kororareka-remembrance-ceremony-to-mark-key-moment-in-history-of-aotearoa
1293334853	20260208	202602	2026	2026.1041	PLW	PALAU	PLW								NZL	NEW ZEALAND	NZL								0	017	017	01	1	0.0	1	1	1	-2.74790919952211	4	Koror, Palau (general), Palau	PS	PS00	23694	7.33333	134.483	226830	4	Koror, Palau (general), Palau	PS	PS00	23694	7.33333	134.483	226830	4	Koror, Palau (general), Palau	PS	PS00	23694	7.33333	134.483	226830	20260310000000	https://www.rnz.co.nz/news/national/589145/battle-of-kororareka-remembrance-ceremony-to-mark-key-moment-in-history-of-aotearoa
1293334854	20260208	202602	2026	2026.1041	USA	UNITED STATES	USA								CRM	SEX WORKER						CRM			0	015	015	01	1	0.0	1	1	1	-2.74261603375527	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	20260310000000	https://www.journal-advocate.com/2026/03/09/colorado-prostitution-bill-abandoned-senate/
1293334855	20260208	202602	2026	2026.1041	USA	UNITED STATES	USA								CRM	SEX WORKER						CRM			0	015	015	01	1	0.0	1	1	1	-2.74261603375527	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	20260310000000	https://www.journal-advocate.com/2026/03/09/colorado-prostitution-bill-abandoned-senate/
1293334856	20260208	202602	2026	2026.1041	USA	DENVER	USA								CRM	SEX WORKER						CRM			0	040	040	04	1	1.0	6	1	6	-2.74261603375527	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	20260310000000	https://www.journal-advocate.com/2026/03/09/colorado-prostitution-bill-abandoned-senate/
1293334857	20260208	202602	2026	2026.1041	USA	UNITED STATES	USA								CRM	SEX WORKER						CRM			0	040	040	04	1	1.0	1	1	1	-2.74261603375527	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	20260310000000	https://www.journal-advocate.com/2026/03/09/colorado-prostitution-bill-abandoned-senate/
1293334858	20260208	202602	2026	2026.1041	USA	UNITED STATES	USA								CRM	SEX WORKER						CRM			0	040	040	04	1	1.0	1	1	1	-2.74261603375527	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20260310000000	https://www.journal-advocate.com/2026/03/09/colorado-prostitution-bill-abandoned-senate/
1293334859	20260208	202602	2026	2026.1041	USA	WEST VIRGINIA	USA								EDU	SCHOOL						EDU			1	010	010	01	1	0.0	10	1	10	2.4896265560166	2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	20260310000000	https://www.govtech.com/education/k-12/wv-superintendent-tells-congress-states-need-flexibility-on-ai
1293334860	20260208	202602	2026	2026.1041	USA	WEST VIRGINIA	USA								EDU	SCHOOL						EDU			1	040	040	04	1	1.0	10	1	10	2.4896265560166	2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	20260310000000	https://www.govtech.com/education/k-12/wv-superintendent-tells-congress-states-need-flexibility-on-ai
1293334861	20260303	202603	2026	2026.1726											BUS	INDUSTRY						BUS			0	040	040	04	1	1.0	5	1	5	-1.23796423658872	0								4	Patterson Lake, Saskatchewan, Canada	CA	CA11	12810	57.6667	-109.333	-571004	4	Patterson Lake, Saskatchewan, Canada	CA	CA11	12810	57.6667	-109.333	-571004	20260310000000	https://fnarena.com/index.php/2026/03/10/uranium-week-nexgen-energy-a-key-pick/
1293334862	20260303	202603	2026	2026.1726											USACOP	LOS ANGELES	USA					COP			1	112	112	11	3	-2.0	3	1	3	-2.76679841897233	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20260310000000	https://www.latimes.com/california/story/2026-03-09/lapd-officer-tesla-cash-investigation
1293334863	20260303	202603	2026	2026.1726	BUS	AIRLINE						BUS													0	020	020	02	1	3.0	5	1	5	-0.61199510403916	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	0								4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	20260310000000	https://dailypioneer.com/news/ai-plane-crash-probe-report-will-be-out-very-soon-govt
1293334864	20260303	202603	2026	2026.1726	BUS	INDUSTRY						BUS													0	040	040	04	1	1.0	5	1	5	-1.23796423658872	4	Patterson Lake, Saskatchewan, Canada	CA	CA11	12810	57.6667	-109.333	-571004	0								4	Patterson Lake, Saskatchewan, Canada	CA	CA11	12810	57.6667	-109.333	-571004	20260310000000	https://fnarena.com/index.php/2026/03/10/uranium-week-nexgen-energy-a-key-pick/
1293334865	20260303	202603	2026	2026.1726	COP	POLICE						COP			CANCVL	ONTARIO	CAN					CVL			1	173	173	17	4	-5.0	10	1	10	-6.53061224489796	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20260310000000	https://www.thepeterboroughexaminer.com/news/ontario/another-man-charged-after-allegedly-threatening-ontario-premier-doug-ford/article_ce07fdc2-287e-5a68-9c02-aa33ea744106.html
1293334866	20260303	202603	2026	2026.1726	GOV	KING						GOV													1	030	030	03	1	4.0	5	1	5	1.76211453744494	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20260310000000	https://www.themeparkinsider.com/flume/202603/12339/
1293334867	20260303	202603	2026	2026.1726	IRN	IRAN	IRN								BUS	COMPANIES						BUS			0	014	014	01	1	0.0	4	1	4	-5.00715307582261	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20260310000000	https://www.pymnts.com/cpi-posts/anthropic-sues-pentagon-to-block-national-security-blacklist-over-ai-restrictions/
1293334868	20260303	202603	2026	2026.1726	IRN	IRAN	IRN								MED	MAGAZINE						MED			1	013	013	01	1	0.4	1	1	1	-1.62337662337663	1	Iran	IR	IR		32	53	IR	2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	Iran	IR	IR		32	53	IR	20260310000000	https://www.ynetnews.com/article/h1jnrcnf11g
1293334869	20260303	202603	2026	2026.1726	ISR	ISRAEL	ISR								ISRMIL	ISRAEL	ISR					MIL			0	166	166	16	4	-7.0	1	1	1	-7.50853242320819	1	Israel	IS	IS		31.5	34.75	IS	4	Yohmor, Nabatî, Lebanon	LE	LE07	18816	33.3097	35.5169	6302775	4	Yohmor, Nabatî, Lebanon	LE	LE07	18816	33.3097	35.5169	6302775	20260310000000	https://truthout.org/articles/israel-kills-41-in-lebanon-amid-mission-for-body-of-pilot-missing-since-1986/
1293334870	20260303	202603	2026	2026.1726	ISR	ISRAEL	ISR								ISRMIL	ISRAELI	ISR					MIL			0	166	166	16	4	-7.0	7	1	7	-7.50853242320819	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20260310000000	https://truthout.org/articles/israel-kills-41-in-lebanon-amid-mission-for-body-of-pilot-missing-since-1986/
1293334871	20260309	202603	2026	2026.1890	GOV	GOVERNMENT						GOV			IRN	IRAN	IRN								0	190	190	19	4	-10.0	2	1	2	-3.00653594771242	4	Alborz, Markazi, Iran	IR	IR34	41091	34.0048	49.3909	-3052313	4	Alborz, Markazi, Iran	IR	IR34	41091	34.0048	49.3909	-3052313	4	Alborz, Markazi, Iran	IR	IR34	41091	34.0048	49.3909	-3052313	20260310000000	https://www.theatlantic.com/newsletters/2026/03/oil-prices-dramatic-rise-fall/686306/
1293334872	20260310	202603	2026	2026.1918											AGR	FARMER						AGR			1	051	051	05	1	3.4	10	1	10	2.42914979757085	0								0								0								20260310000000	https://www.tribuneindia.com/news/jalandhar/farmers-unity-on-display-as-kisan-jagriti-yatra-reaches-phagwara/
1293334873	20260310	202603	2026	2026.1918											AGR	FARMER						AGR			1	110	110	11	3	-2.0	10	1	10	2.42914979757085	0								0								0								20260310000000	https://www.tribuneindia.com/news/jalandhar/farmers-unity-on-display-as-kisan-jagriti-yatra-reaches-phagwara/
1293334874	20260310	202603	2026	2026.1918											AUS	AUSTRALIAN	AUS								1	012	012	01	1	-0.4	30	3	30	-3.35861321776815	0								4	Dulwich, Southwark, United Kingdom	UK	UKM8	40133	51.45	-0.083333	-2594808	4	Dulwich, Southwark, United Kingdom	UK	UKM8	40133	51.45	-0.083333	-2594808	20260310000000	https://www.theargus.co.uk/news/national/25922080.mps-vote-reject-social-media-ban-under-16s/
1293334875	20260310	202603	2026	2026.1918											AUS	AUSTRALIA	AUS								0	036	036	03	1	4.0	8	1	8	-2.67857142857143	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20260310000000	https://www.gleninnesexaminer.com.au/story/9194141/australia-to-send-spy-plane-missiles-to-middle-east/
1293334876	20260310	202603	2026	2026.1918											AUS	AUSTRALIA	AUS								0	036	036	03	1	4.0	2	1	2	-2.67857142857143	0								1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20260310000000	https://www.gleninnesexaminer.com.au/story/9194141/australia-to-send-spy-plane-missiles-to-middle-east/
1293334877	20260310	202603	2026	2026.1918											AUS	ADELAIDE	AUS								0	040	040	04	1	1.0	5	1	5	7.80542986425339	0								4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	20260310000000	https://www.gleninnesexaminer.com.au/story/9193358/nominations-now-open-for-the-2026-state-and-territory-landcare-australia-awards/
1293334878	20260310	202603	2026	2026.1918											AUS	SYDNEY	AUS								1	042	042	04	1	1.9	10	1	10	3.58814352574103	0								4	Cranbourne, Victoria, Australia	AS	AS07	5366	-38.1134	145.283	-1567921	4	Cranbourne, Victoria, Australia	AS	AS07	5366	-38.1134	145.283	-1567921	20260310000000	https://harnesslink.com/2331013-2/
1293334879	20260310	202603	2026	2026.1918											AUS	MELBOURNE	AUS								1	042	042	04	1	1.9	5	1	5	1.17801047120419	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20260310000000	https://itbrief.co.nz/story/platform-consolidation-the-path-to-strategic-compliance-value-workiva
1293334880	20260310	202603	2026	2026.1918											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	2	1	2	3.90390390390391	0								4	Menangle, New South Wales, Australia	AS	AS02	5112	-34.1268	150.739	-1586921	4	Menangle, New South Wales, Australia	AS	AS02	5112	-34.1268	150.739	-1586921	20260310000000	https://harnesslink.com/zaharas-biggest-challenge-yet/
1293334881	20260310	202603	2026	2026.1918											AUS	AUSTRALIAN	AUS								0	043	043	04	1	2.8	3	1	3	-2.67857142857143	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20260310000000	https://www.gleninnesexaminer.com.au/story/9194141/australia-to-send-spy-plane-missiles-to-middle-east/
1293334882	20260310	202603	2026	2026.1918											AUS	AUSTRALIAN	AUS								1	051	051	05	1	3.4	30	3	30	-3.35861321776815	0								4	West Norwood, Lambeth, United Kingdom	UK	UKH1	40133	51.4167	-0.1	-2611339	4	West Norwood, Lambeth, United Kingdom	UK	UKH1	40133	51.4167	-0.1	-2611339	20260310000000	https://www.theargus.co.uk/news/national/25922080.mps-vote-reject-social-media-ban-under-16s/
1293334883	20260310	202603	2026	2026.1918											AUS	AUSTRALIAN	AUS								1	172	172	17	4	-5.0	30	3	30	-3.35861321776815	0								4	Dulwich, Southwark, United Kingdom	UK	UKM8	40133	51.45	-0.083333	-2594808	4	Dulwich, Southwark, United Kingdom	UK	UKM8	40133	51.45	-0.083333	-2594808	20260310000000	https://www.theargus.co.uk/news/national/25922080.mps-vote-reject-social-media-ban-under-16s/
1293334884	20260310	202603	2026	2026.1918											BUS	COMPANY						BUS			0	020	020	02	1	3.0	10	1	10	-0.24813895781638	0								0								0								20260310000000	https://vernonmorningstar.com/2026/03/09/worksafe-bc-issues-more-fines-for-former-vernon-motel/
1293334885	20260310	202603	2026	2026.1918											BUS	ENTREPRENEUR						BUS			1	040	040	04	1	1.0	5	1	5	0.37199864727764	0								0								0								20260310000000	https://kevinmd.com/2026/03/ai-redefines-the-physicians-role-by-reducing-cognitive-overload-podcast.html
1293334886	20260310	202603	2026	2026.1918											BUS	CHAMBER OF COMMERCE						BUS			0	040	040	04	1	1.0	2	1	2	-0.2027027027027	0								3	Mechanicville, New York, United States	US	USNY	NY091	42.9029	-73.6873	956897	3	Watertown, New York, United States	US	USNY	NY045	43.9748	-75.9108	968914	20260310000000	https://www.govtech.com/network/high-speed-fiber-internet-headed-to-northern-n-y-state
1293334887	20260310	202603	2026	2026.1918											BUS	COMPANIES						BUS			0	040	040	04	1	1.0	10	1	10	0.08410428931876	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20260310000000	https://fnarena.com/index.php/2026/03/10/australian-broker-call-extra-edition-mar-10-2026/
1293334888	20260310	202603	2026	2026.1918											BUS	WAITER						BUS			0	046	046	04	1	7.0	10	1	10	-2.0066889632107	0								0								0								20260310000000	https://www.miningjournal.net/good-advice/2026/03/dear-annie-forced-to-choose-between-love-and-a-pets-loyalty/
1293334889	20260310	202603	2026	2026.1918											BUS	MANUFACTURER						BUS			0	050	050	05	1	3.5	10	1	10	0.63868613138686	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20260310000000	https://www.wcpo.com/news/government/local-politics/what-we-know-about-president-trumps-upcoming-visit-to-the-tri-state
1293334890	20260310	202603	2026	2026.1918											BUS	BUSINESS						BUS			1	051	051	05	1	3.4	10	1	10	-2.11267605633803	0								4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	20260310000000	https://www.theargus.co.uk/news/national/25921959.glasgow-central-shut-tuesday-city-rallies-round-fire-hit-businesses/
