1294210709	20260212	202602	2026	2026.1151	SSD	SOUTH SUDAN	SSD																		1	026	026	02	1	4.0	4	1	4	2.63157894736842	4	Juba, Wilayat Bahr al Jabal, South Sudan	OD	OD01	37033	4.84597	31.6012	-7975	0								4	Juba, Wilayat Bahr al Jabal, South Sudan	OD	OD01	37033	4.84597	31.6012	-7975	20260314120000	https://www.radiotamazuj.org/en/news/article/president-kiir-departs-for-south-africa
1294210710	20260212	202602	2026	2026.1151	SSD	SOUTH SUDAN	SSD								ETH	ETHIOPIA	ETH								1	042	042	04	1	1.9	2	1	2	2.63157894736842	4	Addis Ababa, (ET10), Ethiopia	ET	ET10	47692	9.03333	38.7	-603097	4	Juba, Wilayat Bahr al Jabal, South Sudan	OD	OD01	37033	4.84597	31.6012	-7975	4	Addis Ababa, (ET10), Ethiopia	ET	ET10	47692	9.03333	38.7	-603097	20260314120000	https://www.radiotamazuj.org/en/news/article/president-kiir-departs-for-south-africa
1294210711	20260212	202602	2026	2026.1151	SSD	SOUTH SUDAN	SSD								ETH	ADDIS ABABA	ETH								1	042	042	04	1	1.9	8	1	8	2.63157894736842	4	Juba, Wilayat Bahr al Jabal, South Sudan	OD	OD01	37033	4.84597	31.6012	-7975	4	Addis Ababa, (ET10), Ethiopia	ET	ET10	47692	9.03333	38.7	-603097	4	Juba, Wilayat Bahr al Jabal, South Sudan	OD	OD01	37033	4.84597	31.6012	-7975	20260314120000	https://www.radiotamazuj.org/en/news/article/president-kiir-departs-for-south-africa
1294210712	20260307	202603	2026	2026.1836	ISR	ISRAELI	ISR								ISRCVL	ISRAEL	ISR					CVL			0	130	130	13	3	-4.4	2	1	2	-8.75160875160874	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20260314120000	https://economictimes.indiatimes.com/news/international/world-news/hezbollahs-existential-battle-a-struggle-for-survival-amidst-escalating-conflict-with-israel/articleshow/129573514.cms
1294210713	20260307	202603	2026	2026.1836	ISRMIL	ISRAEL	ISR					MIL			ISR	ISRAELI	ISR								0	130	130	13	3	-4.4	1	1	1	-8.75160875160874	1	Syria	SY	SY		35	38	SY	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20260314120000	https://economictimes.indiatimes.com/news/international/world-news/hezbollahs-existential-battle-a-struggle-for-survival-amidst-escalating-conflict-with-israel/articleshow/129573514.cms
1294210714	20260307	202603	2026	2026.1836	ISRMIL	ISRAELI	ISR					MIL			ISRCVL	ISRAELI	ISR					CVL			0	130	130	13	3	-4.4	6	1	6	-8.75160875160874	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20260314120000	https://economictimes.indiatimes.com/news/international/world-news/hezbollahs-existential-battle-a-struggle-for-survival-amidst-escalating-conflict-with-israel/articleshow/129573514.cms
1294210715	20260307	202603	2026	2026.1836	LBN	LEBANESE	LBN								IRN	IRANIAN	IRN								0	112	112	11	3	-2.0	1	1	1	-8.75160875160874	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20260314120000	https://economictimes.indiatimes.com/news/international/world-news/hezbollahs-existential-battle-a-struggle-for-survival-amidst-escalating-conflict-with-israel/articleshow/129573514.cms
1294210716	20260307	202603	2026	2026.1836	LBN	BEIRUT	LBN								IRN	IRANIAN	IRN								0	112	112	11	3	-2.0	2	1	2	-8.75160875160874	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	1	Iran	IR	IR		32	53	IR	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20260314120000	https://economictimes.indiatimes.com/news/international/world-news/hezbollahs-existential-battle-a-struggle-for-survival-amidst-escalating-conflict-with-israel/articleshow/129573514.cms
1294210717	20260307	202603	2026	2026.1836	LBN	BEIRUT	LBN								IRN	IRANIAN	IRN								0	112	112	11	3	-2.0	1	1	1	-8.75160875160874	1	Israel	IS	IS		31.5	34.75	IS	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20260314120000	https://economictimes.indiatimes.com/news/international/world-news/hezbollahs-existential-battle-a-struggle-for-survival-amidst-escalating-conflict-with-israel/articleshow/129573514.cms
1294210718	20260307	202603	2026	2026.1836	LBN	LEBANESE	LBN								IRNGOV	IRANIAN	IRN					GOV			0	112	112	11	3	-2.0	6	1	6	-8.75160875160874	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	1	Iran	IR	IR		32	53	IR	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20260314120000	https://economictimes.indiatimes.com/news/international/world-news/hezbollahs-existential-battle-a-struggle-for-survival-amidst-escalating-conflict-with-israel/articleshow/129573514.cms
1294210719	20260307	202603	2026	2026.1836	LBN	LEBANON	LBN								ISR	ISRAEL	ISR								1	190	190	19	4	-10.0	1	1	1	-8.75160875160874	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20260314120000	https://economictimes.indiatimes.com/news/international/world-news/hezbollahs-existential-battle-a-struggle-for-survival-amidst-escalating-conflict-with-israel/articleshow/129573514.cms
1294210720	20260307	202603	2026	2026.1836	LBN	LEBANON	LBN								ISR	ISRAEL	ISR								1	190	190	19	4	-10.0	4	1	4	-8.75160875160874	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20260314120000	https://economictimes.indiatimes.com/news/international/world-news/hezbollahs-existential-battle-a-struggle-for-survival-amidst-escalating-conflict-with-israel/articleshow/129573514.cms
1294210721	20260307	202603	2026	2026.1836	LBN	BEIRUT	LBN								MIL	MILITARY						MIL			0	172	172	17	4	-5.0	2	1	2	-8.75160875160874	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20260314120000	https://economictimes.indiatimes.com/news/international/world-news/hezbollahs-existential-battle-a-struggle-for-survival-amidst-escalating-conflict-with-israel/articleshow/129573514.cms
1294210722	20260307	202603	2026	2026.1836	MNCUSA	NVIDIA	USA					MNC			SPY	INTELLIGENCE						SPY			1	042	042	04	1	1.9	10	1	10	1.77993527508091	3	San Jose Convention Center, California, United States	US	USCA	CA085	37.3305	-121.889	1667501	3	San Jose Convention Center, California, United States	US	USCA		37.3305	-121.889	1667501	3	San Jose Convention Center, California, United States	US	USCA		37.3305	-121.889	1667501	20260314120000	https://www.fool.com/investing/2026/03/14/nvda-stock-gtc-2026-dates-best-ai-stocks/
1294210723	20260307	202603	2026	2026.1836	SPY	INTELLIGENCE						SPY			MNCUSA	NVIDIA	USA					MNC			1	043	043	04	1	2.8	10	1	10	1.77993527508091	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20260314120000	https://www.fool.com/investing/2026/03/14/nvda-stock-gtc-2026-dates-best-ai-stocks/
1294210724	20260314	202603	2026	2026.2027											AZE	AZERBAIJAN	AZE								1	130	130	13	3	-4.4	2	1	2	-2.65957446808511	0								4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	20260314120000	https://www.trend.az/azerbaijan/society/4165148.html
1294210725	20260314	202603	2026	2026.2027											BUS	COMPANY						BUS			1	043	043	04	1	2.8	5	1	5	1.77993527508091	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20260314120000	https://www.fool.com/investing/2026/03/14/nvda-stock-gtc-2026-dates-best-ai-stocks/
1294210726	20260314	202603	2026	2026.2027											BUS	COMPANIES						BUS			1	112	112	11	3	-2.0	3	1	3	-2.5531914893617	0								4	Camp Crame, Quezon City, Philippines	RP	RPF2	24210	14.6069	121.054	-2419768	4	Camp Crame, Quezon City, Philippines	RP	RPF2	24210	14.6069	121.054	-2419768	20260314120000	https://www.rappler.com/people/human-interest/neighbors-recovering-money-invested-mutual-fund-trust/
1294210727	20260314	202603	2026	2026.2027											BUS	COMPANIES						BUS			1	112	112	11	3	-2.0	1	1	1	-2.5531914893617	0								4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20260314120000	https://www.rappler.com/people/human-interest/neighbors-recovering-money-invested-mutual-fund-trust/
1294210728	20260314	202603	2026	2026.2027											CAN	CANADA	CAN								1	046	046	04	1	7.0	4	1	4	4.17910447761194	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20260314120000	https://ianslive.in/sanya-malhotra-performs-griha-pravesh-pooja-at-her-new-house-calls-it-little-piece-of-my-journey--20260314164857
1294210729	20260314	202603	2026	2026.2027											CANCVL	CANADA	CAN					CVL			1	042	042	04	1	1.9	4	1	4	0.46783625730994	0								4	Shediac, New Brunswick, Canada	CA	CA04	12606	46.2167	-64.5333	-573490	4	Shediac, New Brunswick, Canada	CA	CA04	12606	46.2167	-64.5333	-573490	20260314120000	https://www.cbc.ca/news/canada/nova-scotia/proposed-mermaid-statue-in-lockeport-too-tall-a-tale-for-some-locals-9.7120577
1294210730	20260314	202603	2026	2026.2027											CHE	ZURICH	CHE								0	036	036	03	1	4.0	7	1	7	-3.52331606217616	0								4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20260314120000	https://www.swissinfo.ch/eng/swiss-abroad/switzerland-today/91092518
1294210731	20260314	202603	2026	2026.2027											CHEGOV	SWISS	CHE					GOV			0	043	043	04	1	2.8	18	1	6	-3.52331606217616	0								4	Fribourg, Fribourg, Switzerland	SZ	SZ06	26308	46.7957	7.15475	-2552078	4	Fribourg, Fribourg, Switzerland	SZ	SZ06	26308	46.7957	7.15475	-2552078	20260314120000	https://www.swissinfo.ch/eng/swiss-abroad/switzerland-today/91092518
1294210732	20260314	202603	2026	2026.2027											CVL	TOURIST						CVL			1	042	042	04	1	1.9	2	1	2	0.46783625730994	0								4	Shediac, New Brunswick, Canada	CA	CA04	12606	46.2167	-64.5333	-573490	4	Shediac, New Brunswick, Canada	CA	CA04	12606	46.2167	-64.5333	-573490	20260314120000	https://www.cbc.ca/news/canada/nova-scotia/proposed-mermaid-statue-in-lockeport-too-tall-a-tale-for-some-locals-9.7120577
1294210733	20260314	202603	2026	2026.2027											CVL	NEIGHBORHOOD						CVL			1	042	042	04	1	1.9	10	1	10	0.54744525547446	0								3	Silver Rapids, Minnesota, United States	US	USMN		47.9038	-91.7554	658266	3	Silver Rapids, Minnesota, United States	US	USMN		47.9038	-91.7554	658266	20260314120000	https://www.elyecho.com/article/4276,ely-street-poet-nostalgist
1294210734	20260314	202603	2026	2026.2027											CVL	COMMUNITY						CVL			0	100	100	10	3	-5.0	6	1	6	0.46783625730994	0								4	Lockeport, Nova Scotia, Canada	CA	CA07	12635	43.7	-65.1167	-568155	4	Lockeport, Nova Scotia, Canada	CA	CA07	12635	43.7	-65.1167	-568155	20260314120000	https://www.cbc.ca/news/canada/nova-scotia/proposed-mermaid-statue-in-lockeport-too-tall-a-tale-for-some-locals-9.7120577
1294210735	20260314	202603	2026	2026.2027											CVL	RESIDENTS						CVL			0	1123	112	11	3	-2.0	10	1	10	-5.77557755775578	0								0								0								20260314120000	https://quicknews-africa.net/benue-youths-protest-killings-seek-fgs-intervention/
1294210736	20260314	202603	2026	2026.2027											DEU	GERMANY	DEU								1	040	040	04	1	1.0	6	1	6	-2.19607843137255	0								1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20260314120000	https://www.theguardian.com/world/2026/mar/14/cnn-frederik-pleitgen-journalist-iran
1294210737	20260314	202603	2026	2026.2027											DEU	GERMANY	DEU								0	042	042	04	1	1.9	5	1	5	-3.56687898089172	0								4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	20260314120000	https://www.dw.com/en/germany-news-cuts-planned-for-asylum-counseling-reports/live-76358988
1294210738	20260314	202603	2026	2026.2027											DEU	GERMANY	DEU								0	120	120	12	3	-4.0	1	1	1	-3.56687898089172	0								4	Harz Mountains, Sachsen-Anhalt, Germany	GM	GM14	40698	51.75	10.5	-1786771	4	Harz Mountains, Sachsen-Anhalt, Germany	GM	GM14	40698	51.75	10.5	-1786771	20260314120000	https://www.dw.com/en/germany-news-cuts-planned-for-asylum-counseling-reports/live-76358988
1294210739	20260314	202603	2026	2026.2027											DEU	GERMANY	DEU								0	120	120	12	3	-4.0	1	1	1	-3.56687898089172	0								4	Wiesbaden, Hessen, Germany	GM	GM05	16554	50.0833	8.25	-1887737	4	Harz Mountains, Sachsen-Anhalt, Germany	GM	GM14	40698	51.75	10.5	-1786771	20260314120000	https://www.dw.com/en/germany-news-cuts-planned-for-asylum-counseling-reports/live-76358988
1294210740	20260314	202603	2026	2026.2027											EDU	COLLEGE						EDU			1	036	036	03	1	4.0	2	1	2	0.63694267515923	0								3	Keuka, New York, United States	US	USNY	NY101	42.492	-77.1219	954569	3	Keuka, New York, United States	US	USNY	NY101	42.492	-77.1219	954569	20260314120000	https://www.fingerlakes1.com/2026/03/14/erie-canal-presentation-scheduled-at-keuka-college/
1294210741	20260314	202603	2026	2026.2027											EDU	STUDENT						EDU			1	036	036	03	1	4.0	2	1	2	0.63694267515923	0								3	Monroe County, New York, United States	US	USNY		43.1501	-77.6831	974126	3	Monroe County, New York, United States	US	USNY		43.1501	-77.6831	974126	20260314120000	https://www.fingerlakes1.com/2026/03/14/erie-canal-presentation-scheduled-at-keuka-college/
1294210742	20260314	202603	2026	2026.2027											EDU	SCHOOL						EDU			1	040	040	04	1	1.0	10	1	10	-5.34082923401265	0								4	Blaxland, Queensland, Australia	AS	AS04	154700	-27.2	151.317	-1559806	4	Blaxland, Queensland, Australia	AS	AS04	154700	-27.2	151.317	-1559806	20260314120000	https://quadrant.org.au/magazine/literature/outback-gothic/
1294210743	20260314	202603	2026	2026.2027											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	10	1	10	0.57034220532319	0								3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	20260314120000	https://whatweekly.com/2015/02/20/transforming-military-art/
1294210744	20260314	202603	2026	2026.2027											ELI	ACTOR						ELI			1	040	040	04	1	1.0	5	1	5	0.52966101694915	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20260314120000	https://indianexpress.com/article/entertainment/regional/vishnuvardhan-refused-1-5-crore-paid-his-own-entourage-10581640/
1294210745	20260314	202603	2026	2026.2027											GBR	UNITED KINGDOM	GBR								1	040	040	04	1	1.0	6	1	4	-0.21598272138229	0								4	West Yorkshire, United Kingdom (general), United Kingdom	UK	UK00	40138	53.7	-1.58333	-2611450	4	West Yorkshire, United Kingdom (general), United Kingdom	UK	UK00	40138	53.7	-1.58333	-2611450	20260314120000	https://www.the-independent.com/arts-entertainment/tv/news/ed-balls-susanna-reid-kick-good-morning-britain-b2938503.html
1294210746	20260314	202603	2026	2026.2027											GBR	UNITED KINGDOM	GBR								0	042	042	04	1	1.9	6	1	6	-3.61944157187177	0								4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20260314120000	https://www.bigissue.com/culture/music/what-has-punk-ever-done-for-us-john-robb/
1294210747	20260314	202603	2026	2026.2027											GBR	BRITAIN	GBR								1	042	042	04	1	1.9	14	1	10	-0.21598272138229	0								4	West Yorkshire, United Kingdom (general), United Kingdom	UK	UK00	40138	53.7	-1.58333	-2611450	4	West Yorkshire, United Kingdom (general), United Kingdom	UK	UK00	40138	53.7	-1.58333	-2611450	20260314120000	https://www.the-independent.com/arts-entertainment/tv/news/ed-balls-susanna-reid-kick-good-morning-britain-b2938503.html
1294210748	20260314	202603	2026	2026.2027											GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	4	1	4	1.6580310880829	0								4	Brockhampton, Herefordshire, United Kingdom	UK	UKF7	40113	51.9833	-2.58333	-2590986	4	Brockhampton, Herefordshire, United Kingdom	UK	UKF7	40113	51.9833	-2.58333	-2590986	20260314120000	https://www.kildare-nationalist.ie/life/eye-on-the-past-books-have-greatly-enriched-my-life_arid-91039.html
1294210749	20260314	202603	2026	2026.2027											GOV	PRESIDENT						GOV			0	040	040	04	1	1.0	6	3	6	-5.76687116564417	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20260314120000	https://www.idahostatejournal.com/news/national/the-latest-trump-threatens-irans-oil-infrastructure-after-us-bombs-strategic-island/article_962ddafb-284c-5092-92dc-24e54af2c5c7.html
1294210750	20260314	202603	2026	2026.2027											GOV	PRESIDENT						GOV			0	040	040	04	1	1.0	24	3	24	-5.76687116564417	0								4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20260314120000	https://www.idahostatejournal.com/news/national/the-latest-trump-threatens-irans-oil-infrastructure-after-us-bombs-strategic-island/article_962ddafb-284c-5092-92dc-24e54af2c5c7.html
1294210751	20260314	202603	2026	2026.2027											GOV	CABINET						GOV			1	040	040	04	1	1.0	3	1	3	-9.20245398773005	0								1	Cambodia	CB	CB		13	105	CB	1	Cambodia	CB	CB		13	105	CB	20260314120000	https://www.thestar.com.my/aseanplus/aseanplus-news/2026/03/14/cambodia-approves-bill-against-online-scams-with-harsh-punishments-for-masterminds
1294210752	20260314	202603	2026	2026.2027											GOV	PRESIDENT						GOV			1	041	041	04	1	1.0	10	1	10	4.67980295566503	0								4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	20260314120000	https://www.ibtimes.co.in/i-love-india-i-love-modi-trumps-message-signals-possible-india-visit-899380
1294210753	20260314	202603	2026	2026.2027											GOV	GOVERNMENT						GOV			1	043	043	04	1	2.8	7	1	7	2.5974025974026	0								4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	20260314120000	https://www.scoop.co.nz/stories/CU2603/S00118/thousands-queue-as-doors-open-at-revamped-wellington-library-after-seven-years.htm
1294210754	20260314	202603	2026	2026.2027											GOV	MINIST OF FOREIGN AFFAIRS						GOV			1	092	092	09	2	-2.0	1	1	1	-1.47492625368732	0								1	Israel	IS	IS		31.5	34.75	IS	1	Iran	IR	IR		32	53	IR	20260314120000	https://en.tempo.co/read/2092633/todays-top-3-news-jakarta-launches-airport-bus-route-from-blok-m-with-rp3500-fare
1294210755	20260314	202603	2026	2026.2027											GOV	MINIST OF FOREIGN AFFAIRS						GOV			1	092	092	09	2	-2.0	4	1	4	-1.47492625368732	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20260314120000	https://en.tempo.co/read/2092633/todays-top-3-news-jakarta-launches-airport-bus-route-from-blok-m-with-rp3500-fare
1294210756	20260314	202603	2026	2026.2027											GOV	PREMIER						GOV			1	164	164	16	4	-7.0	10	1	10	-3.23741007194244	0								0								0								20260314120000	https://steinbachonline.com/articles/manitoba-legislature-returns-as-pcs-prepare-to-press-government-on-health-care-affordability-and-crime
1294210757	20260314	202603	2026	2026.2027											GOV	FIREFIGHTER						GOV			0	190	190	19	4	-10.0	9	3	9	-5.76687116564417	0								4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	149629	25.1164	56.3414	-782158	4	Fujairah, Al Fujayrah, United Arab Emirates	AE	AE04	149629	25.1164	56.3414	-782158	20260314120000	https://www.idahostatejournal.com/news/national/the-latest-trump-threatens-irans-oil-infrastructure-after-us-bombs-strategic-island/article_962ddafb-284c-5092-92dc-24e54af2c5c7.html
1294210758	20260314	202603	2026	2026.2027											HLH	HOSPITAL						HLH			0	042	042	04	1	1.9	10	1	10	-5.63725490196079	0								1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20260314120000	https://indianexpress.com/article/cities/lucknow/70-year-old-man-dies-waiting-in-line-for-lpg-cylinder-in-ups-farrukhabad-10581710/
1294210759	20260314	202603	2026	2026.2027											IDNGOV	INDONESIAN	IDN					GOV			1	100	100	10	3	-5.0	6	1	6	-7.3558648111332	0								4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	20260314120000	https://en.tempo.co/read/2092628/un-demands-probe-into-acid-attack-on-activist-andrie-yunus
1294210760	20260314	202603	2026	2026.2027											IRL	IRELAND	IRL								1	041	041	04	1	1.0	6	1	6	-2.20264317180617	0								5	County Mayo, Mayo, Ireland	EI	EI20	18298	53.9	-9.25	-1504468	5	County Mayo, Mayo, Ireland	EI	EI20	18298	53.9	-9.25	-1504468	20260314120000	https://www.rte.ie/archives/2026/0314/1558707-snow-surprise/
1294210761	20260314	202603	2026	2026.2027											IRN	IRAN	IRN								1	050	050	05	1	3.5	2	1	2	-7.38461538461538	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260314120000	https://aninews.in/news/world/asia/no-never-ever-representative-of-irans-supreme-leader-slams-trumps-claim-of-tehran-wanting-to-negotiate-says-can-continue-war-for-five-years20260314165322/
