1294780687	20260216	202602	2026	2026.1260	USA	UNITED STATES	USA																		0	111	111	11	3	-2.0	8	4	8	-4.43266185822405	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20260318000000	https://www.presstelegram.com/2026/03/17/medicaid-florida/
1294780688	20260311	202603	2026	2026.1945	DEU	GERMANY	DEU																		1	1712	171	17	4	-9.2	9	1	9	-2.20913107511046	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	0								4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20260318000000	https://www.thejournal.ie/champions-league-wrap-14-6987978-Mar2026/
1294780689	20260311	202603	2026	2026.1945	ESP	SPAIN	ESP																		1	193	193	19	4	-10.0	4	1	4	-2.20913107511046	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	0								4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20260318000000	https://www.thejournal.ie/champions-league-wrap-14-6987978-Mar2026/
1294780690	20260311	202603	2026	2026.1945	GOV	PRESIDENT						GOV													0	012	012	01	1	-0.4	2	1	2	-5.40254237288135	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	0								1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20260318000000	https://www.dailymail.co.uk/media/article-15655549/Fox-News-anchor-blistering-takedown-liberal-media.html
1294780691	20260311	202603	2026	2026.1945	JUD	LAWYER						JUD													1	010	010	01	1	0.0	10	1	10	-4.7677261613692	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20260318000000	https://www.skynews.com.au/lifestyle/celebrity-life/i-dont-accept-it-kyle-sandilands-sacked-as-he-blasts-arn-bosses-in-explosive-statement/news-story/c936ba82189ccb968a28d5dbc8614821?nk=f675a488bffa4867d16a783ca7e26c89-1773791222
1294780692	20260311	202603	2026	2026.1945	JUD	FEDERAL JUDGE						JUD													1	084	084	08	2	7.0	10	1	10	-4.54545454545454	1	Honduras	HO	HO		15	-86.5	HO	0								1	Honduras	HO	HO		15	-86.5	HO	20260318000000	https://www.wcax.com/2026/03/17/judge-grants-bail-hearing-ice-detainee-after-south-burlington-arrest/
1294780693	20260311	202603	2026	2026.1945	JUD	JUDGE						JUD			GOV	ADMINISTRATION						GOV			1	110	110	11	3	-2.0	15	3	15	-4.08759124087591	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20260318000000	https://www.chicoer.com/2026/03/17/prosecutors-disqualified-new-jersey/
1294780694	20260311	202603	2026	2026.1945	LEG	SENATOR						LEG													1	040	040	04	1	1.0	10	1	10	-1.87441424554827	2	Utah, United States	US	USUT		40.1135	-111.854	UT	0								2	Utah, United States	US	USUT		40.1135	-111.854	UT	20260318000000	https://greatbendpost.com/posts/40c3b587-226b-4cc3-a454-a21da576b30e
1294780695	20260311	202603	2026	2026.1945	MED	PUBLICATION						MED													0	172	172	17	4	-5.0	2	1	2	-5.50688360450564	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20260318000000	https://www.theglobeandmail.com/canada/article-deportation-hearing-cbsa-alleged-former-iranian-official/
1294780696	20260311	202603	2026	2026.1945	MED	PUBLICATION						MED													0	172	172	17	4	-5.0	8	1	8	-5.50688360450564	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260318000000	https://www.theglobeandmail.com/canada/article-deportation-hearing-cbsa-alleged-former-iranian-official/
1294780697	20260311	202603	2026	2026.1945	MNCJPN	HONDA	JPN					MNC			USA	UNITED STATES	USA								0	190	190	19	4	-10.0	6	1	6	-3.125	3	Hysham, Montana, United States	US	USMT	MT103	46.2928	-107.234	772654	3	Hysham, Montana, United States	US	USMT	MT103	46.2928	-107.234	772654	3	Hysham, Montana, United States	US	USMT	MT103	46.2928	-107.234	772654	20260318000000	https://kyssfm.com/ixp/119/p/montana-property-tax-lawsuit/
1294780698	20260311	202603	2026	2026.1945	MNCJPN	HONDA	JPN					MNC			USA	MONTANA	USA								0	190	190	19	4	-10.0	2	1	2	-3.125	3	Hysham, Montana, United States	US	USMT	MT103	46.2928	-107.234	772654	2	Montana, United States	US	USMT		46.9048	-110.326	MT	3	Hysham, Montana, United States	US	USMT	MT103	46.2928	-107.234	772654	20260318000000	https://kyssfm.com/ixp/119/p/montana-property-tax-lawsuit/
1294780699	20260311	202603	2026	2026.1945	MNCJPN	HONDA	JPN					MNC			USA	UNITED STATES	USA								0	190	190	19	4	-10.0	2	1	2	-3.125	2	Montana, United States	US	USMT		46.9048	-110.326	MT	3	Hysham, Montana, United States	US	USMT	MT103	46.2928	-107.234	772654	2	Montana, United States	US	USMT		46.9048	-110.326	MT	20260318000000	https://kyssfm.com/ixp/119/p/montana-property-tax-lawsuit/
1294780700	20260311	202603	2026	2026.1945	scoLEG	SCOTTISH			sco			LEG													0	060	060	06	2	6.0	10	1	10	-1.31578947368421	4	British Isles, United Kingdom (general), United Kingdom	UK	UK00	154724	54	-4	-2590926	0								4	British Isles, United Kingdom (general), United Kingdom	UK	UK00	154724	54	-4	-2590926	20260318000000	https://www.dailyrecord.co.uk/news/politics/assisted-dying-scotland-law-rejected-36883641
1294780701	20260317	202603	2026	2026.2110											USA	UNITED STATES	USA								0	043	043	04	1	2.8	4	1	4	7.42971887550201	0								3	Moorefield High School, West Virginia, United States	US	USWV		39.0685	-78.968	1718571	3	Moorefield High School, West Virginia, United States	US	USWV		39.0685	-78.968	1718571	20260318000000	https://moorefieldexaminer.com/2026/03/17/whats-all-the-buzz-about-arbaughs-voice-breaks-charleston-silence/
1294780702	20260317	202603	2026	2026.2110	USA	UNITED STATES	USA																		0	042	042	04	1	1.9	4	1	4	7.42971887550201	3	Moorefield High School, West Virginia, United States	US	USWV	WV031	39.0685	-78.968	1718571	0								3	Moorefield High School, West Virginia, United States	US	USWV		39.0685	-78.968	1718571	20260318000000	https://moorefieldexaminer.com/2026/03/17/whats-all-the-buzz-about-arbaughs-voice-breaks-charleston-silence/
1294780703	20260318	202603	2026	2026.2137											AFG	AFGHANISTAN	AFG								0	111	111	11	3	-2.0	4	1	4	-3.7871033776868	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20260318000000	http://www.nepalnational.com/news/278928191/afghanistan-has-lost-trust-in-pakistan-intentions-regarding-diplomatic-solutions-fm-muttaqi-after-pak-airstrikes-on-kabul
1294780704	20260318	202603	2026	2026.2137											AFG	AFGHANISTAN	AFG								0	111	111	11	3	-2.0	1	1	1	-3.7871033776868	0								1	China	CH	CH		35	105	CH	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20260318000000	http://www.nepalnational.com/news/278928191/afghanistan-has-lost-trust-in-pakistan-intentions-regarding-diplomatic-solutions-fm-muttaqi-after-pak-airstrikes-on-kabul
1294780705	20260318	202603	2026	2026.2137											AFG	AFGHANISTAN	AFG								0	190	190	19	4	-10.0	12	2	4	-7.85498489425982	0								1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20260318000000	https://www.dailybreeze.com/2026/03/17/rebecca-grossman-loses-appeal-in-westlake-village-crash-death-of-2-young-brothers/
1294780706	20260318	202603	2026	2026.2137											AGR	FISHER						AGR			0	043	043	04	1	2.8	2	1	2	-2.11267605633803	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20260318000000	https://www.wbrc.com/2026/03/17/jury-deliberation-begins-wednesday-capital-murder-trial-aniah-blanchards-accused-killer/
1294780707	20260318	202603	2026	2026.2137											AGR	FISHER						AGR			0	043	043	04	1	2.8	3	1	3	-2.11267605633803	0								1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	20260318000000	https://www.wbrc.com/2026/03/17/jury-deliberation-begins-wednesday-capital-murder-trial-aniah-blanchards-accused-killer/
1294780708	20260318	202603	2026	2026.2137											AGR	FARM WORKER						AGR			1	112	112	11	3	-2.0	3	1	3	-1.46726862302483	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20260318000000	https://www.statesman.com/news/article/austin-cesar-chavez-street-renaming-parade-22081933.php
1294780709	20260318	202603	2026	2026.2137											AUS	AUSTRALIA	AUS								0	014	014	01	1	0.0	4	1	4	-7.18884120171674	0								4	Spring Ridge, New South Wales, Australia	AS	AS02	5096	-32.2667	149.35	-1601847	4	Spring Ridge, New South Wales, Australia	AS	AS02	5096	-32.2667	149.35	-1601847	20260318000000	https://www.inverelltimes.com.au/story/9201143/shane-kirk-hearne-awaits-sentence-in-spring-ridge-arson-case/
1294780710	20260318	202603	2026	2026.2137											AUS	AUSTRALIA	AUS								0	025	025	02	1	-0.3	4	1	4	-4.7677261613692	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20260318000000	https://www.skynews.com.au/lifestyle/celebrity-life/i-dont-accept-it-kyle-sandilands-sacked-as-he-blasts-arn-bosses-in-explosive-statement/news-story/c936ba82189ccb968a28d5dbc8614821?nk=f675a488bffa4867d16a783ca7e26c89-1773791222
1294780711	20260318	202603	2026	2026.2137											AUS	AUSTRALIAN	AUS								1	042	042	04	1	1.9	72	3	18	-3.22273268990324	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20260318000000	https://www.begadistrictnews.com.au/story/9201581/snap-meeting-called-over-spiralling-fuel-supply-fears/
1294780712	20260318	202603	2026	2026.2137											AUS	AUSTRALIA	AUS								0	042	042	04	1	1.9	4	1	4	-4.7677261613692	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20260318000000	https://www.skynews.com.au/lifestyle/celebrity-life/i-dont-accept-it-kyle-sandilands-sacked-as-he-blasts-arn-bosses-in-explosive-statement/news-story/c936ba82189ccb968a28d5dbc8614821?nk=f675a488bffa4867d16a783ca7e26c89-1773791222
1294780713	20260318	202603	2026	2026.2137											AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	2	1	2	3.06278713629402	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20260318000000	https://www.cairnspost.com.au/entertainment/celebrity-life/aussie-actress-samara-weaving-displays-baby-bump-in-bold-cutout-dress-at-film-screening/news-story/8d02d2dd8c8ae2b37735ae2d1f1da012?nk=6d714b12299fef5a06761e311f2f9b4f-1773791225
1294780714	20260318	202603	2026	2026.2137											AUS	AUSTRALIA	AUS								0	057	057	05	1	8.0	6	3	6	-3.09794235292751	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20260318000000	https://www.begadistrictnews.com.au/story/9201601/kyle-and-jackie-o-show-axed-as-sandilands-vows-to-sue/
1294780715	20260318	202603	2026	2026.2137											AUS	AUSTRALIA	AUS								1	0841	084	08	2	7.0	6	1	3	0.99875156054931	0								4	Inverell, New South Wales, Australia	AS	AS02	5096	-29.774	151.112	-1579546	4	Inverell, New South Wales, Australia	AS	AS02	5096	-29.774	151.112	-1579546	20260318000000	https://www.inverelltimes.com.au/story/9201608/variety-tasmania-archies-legacy-delivers-70000-lego/
1294780716	20260318	202603	2026	2026.2137											AUS	AUSTRALIA	AUS								0	111	111	11	3	-2.0	12	3	12	-3.09794235292751	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20260318000000	https://www.begadistrictnews.com.au/story/9201601/kyle-and-jackie-o-show-axed-as-sandilands-vows-to-sue/
1294780717	20260318	202603	2026	2026.2137											AUS	AUSTRALIAN	AUS								1	112	112	11	3	-2.0	16	2	16	-12.9943502824859	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20260318000000	https://www.presstelegram.com/2026/03/17/australian-charged-with-assaulting-tsa-officer-at-lax/
1294780718	20260318	202603	2026	2026.2137											AUS	AUSTRALIA	AUS								0	120	120	12	3	-4.0	4	1	4	-4.7677261613692	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20260318000000	https://www.skynews.com.au/lifestyle/celebrity-life/i-dont-accept-it-kyle-sandilands-sacked-as-he-blasts-arn-bosses-in-explosive-statement/news-story/c936ba82189ccb968a28d5dbc8614821?nk=f675a488bffa4867d16a783ca7e26c89-1773791222
1294780719	20260318	202603	2026	2026.2137											AUS	AUSTRALIA	AUS								1	173	173	17	4	-5.0	14	2	14	-12.9943502824859	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20260318000000	https://www.presstelegram.com/2026/03/17/australian-charged-with-assaulting-tsa-officer-at-lax/
1294780720	20260318	202603	2026	2026.2137											AUS	AUSTRALIAN	AUS								1	180	180	18	4	-9.0	16	2	16	-12.9943502824859	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20260318000000	https://www.presstelegram.com/2026/03/17/australian-charged-with-assaulting-tsa-officer-at-lax/
1294780721	20260318	202603	2026	2026.2137											AUS	VICTORIA	AUS								0	190	190	19	4	-10.0	5	1	5	-5.84958217270195	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20260318000000	https://www.abc.net.au/news/2026-03-18/farmers-conservationists-form-invasive-species-alliance/106464520
1294780722	20260318	202603	2026	2026.2137											AUS	AUSTRALIA	AUS								0	190	190	19	4	-10.0	4	1	4	-4.7677261613692	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20260318000000	https://www.skynews.com.au/lifestyle/celebrity-life/i-dont-accept-it-kyle-sandilands-sacked-as-he-blasts-arn-bosses-in-explosive-statement/news-story/c936ba82189ccb968a28d5dbc8614821?nk=f675a488bffa4867d16a783ca7e26c89-1773791222
1294780723	20260318	202603	2026	2026.2137											AUT	AUSTRIAN	AUT								1	173	173	17	4	-5.0	3	1	3	-5.90062111801242	0								1	Austria	AU	AU		47.333333	13.333333	AU	1	Austria	AU	AU		47.333333	13.333333	AU	20260318000000	https://www.theroot.com/the-chilling-rise-of-the-alpine-divorce-where-men-take-2000095362
1294780724	20260318	202603	2026	2026.2137											BEL	BRUSSELS	BEL								0	036	036	03	1	4.0	2	1	2	0.24096385542169	0								4	Doonbeg, Clare, Ireland	EI	EI03	18285	52.7319	-9.52278	-1502418	4	Doonbeg, Clare, Ireland	EI	EI03	18285	52.7319	-9.52278	-1502418	20260318000000	https://www.thejournal.ie/martin-oval-office-analysis-6987787-Mar2026/
1294780725	20260318	202603	2026	2026.2137											BEL	BRUSSELS	BEL								0	036	036	03	1	4.0	8	1	8	0.24096385542169	0								4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20260318000000	https://www.thejournal.ie/martin-oval-office-analysis-6987787-Mar2026/
1294780726	20260318	202603	2026	2026.2137											BEN	BENIN	BEN								1	043	043	04	1	2.8	6	1	6	-1.49253731343283	0								1	Benin	BN	BN		9.5	2.25	BN	1	Benin	BN	BN		9.5	2.25	BN	20260318000000	https://pmnewsnigeria.com/2026/03/17/royal-trouble-benin-queen-risks-removal-over-pellers-palace-visit/
1294780727	20260318	202603	2026	2026.2137											BUS	BUSINESS						BUS			1	020	020	02	1	3.0	10	1	10	-1.58730158730158	0								3	Eagle Rock, California, United States	US	USCA		34.1389	-118.214	241718	3	Eagle Rock, California, United States	US	USCA		34.1389	-118.214	241718	20260318000000	https://www.nbclosangeles.com/news/local/eagle-rock-sparklett-alarm-security-system/3862658/
1294780728	20260318	202603	2026	2026.2137											BUS	COMPANIES						BUS			0	020	020	02	1	3.0	10	1	10	-2.17717717717717	0								1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20260318000000	https://www.notus.org/trump-white-house/trump-doge-cuts-middle-eastern-oil-gas-crises
