1292320827	20250304	202503	2025	2025.1753	IRN	IRAN	IRN								EDU	ECONOMIST						EDU			0	010	010	01	1	0.0	2	1	2	-0.5249343832021	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20260304120000	https://www.yahoo.com/news/articles/marjorie-taylor-greene-chilling-wake-101131071.html
1292320828	20250304	202503	2025	2025.1753	PTY	POLITICIAN																			1	110	110	11	3	-2.0	10	1	10	-7.43243243243243	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20260304120000	https://www.newstalk.com/news/martina-and-ammi-burke-2238476
1292320829	20250304	202503	2025	2025.1753	USACOP	UNITED STATES	USA					COP			USA	UNITED STATES	USA								0	193	193	19	4	-10.0	2	1	2	-3.75510204081632	3	Pocatello, Idaho, United States	US	USID	ID005	42.8713	-112.446	397053	3	Pocatello, Idaho, United States	US	USID	ID005	42.8713	-112.446	397053	2	Idaho, United States	US	USID		44.2394	-114.51	ID	20260304120000	https://hanfordsentinel.com/news/national/when-slowing-down-can-save-a-life-training-la-law-enforcement-to-understand-autism/article_4e1cb7f2-292d-5837-a9e8-bf4eb5865ab6.html
1292320830	20260202	202602	2026	2026.0877	DEU	BERLIN	DEU																		0	172	172	17	4	-5.0	7	1	7	-3.83250532292406	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20260304120000	https://www.dailymail.co.uk/news/article-15613045/brewdog-james-watt-heartbroken-bars-close-jobs-lost.html
1292320831	20260202	202602	2026	2026.0877	DEU	BERLIN	DEU																		0	172	172	17	4	-5.0	1	1	1	-3.83250532292406	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20260304120000	https://www.dailymail.co.uk/news/article-15613045/brewdog-james-watt-heartbroken-bars-close-jobs-lost.html
1292320832	20260202	202602	2026	2026.0877	GBRGOVENV	UNITED KINGDOM	GBR					GOV	ENV												1	012	012	01	1	-0.4	2	1	2	-3.28227571115974	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20260304120000	https://jerseyeveningpost.com/news/2026/03/04/minister-taking-a-punt-on-dropping-2030-ban-on-new-petrol-and-diesel-cars/
1292320833	20260202	202602	2026	2026.0877	GOV	AUTHORITIES						GOV													0	084	084	08	2	7.0	6	1	6	-0.78740157480315	3	Pima County, Arizona, United States	US	USAZ	AZ019	32.0004	-112.003	25446	0								3	Pima County, Arizona, United States	US	USAZ		32.0004	-112.003	25446	20260304120000	https://www.ibtimes.co.uk/nancy-guthrie-disappearance-tucson-investigation-1783084
1292320834	20260202	202602	2026	2026.0877	GOV	AUTHORITIES						GOV													0	084	084	08	2	7.0	4	1	4	-0.78740157480315	3	Catalina Foothills, Arizona, United States	US	USAZ	AZ019	32.2979	-110.919	37214	0								3	Catalina Foothills, Arizona, United States	US	USAZ		32.2979	-110.919	37214	20260304120000	https://www.ibtimes.co.uk/nancy-guthrie-disappearance-tucson-investigation-1783084
1292320835	20260202	202602	2026	2026.0877	GOVENV	ENVIRONMENT MINIST						GOV	ENV												1	012	012	01	1	-0.4	6	1	6	-3.28227571115974	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20260304120000	https://jerseyeveningpost.com/news/2026/03/04/minister-taking-a-punt-on-dropping-2030-ban-on-new-petrol-and-diesel-cars/
1292320836	20260202	202602	2026	2026.0877	GOVENV	ENVIRONMENT MINIST						GOV	ENV		GBR	UNITED KINGDOM	GBR								1	012	012	01	1	-0.4	2	1	2	-3.28227571115974	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20260304120000	https://jerseyeveningpost.com/news/2026/03/04/minister-taking-a-punt-on-dropping-2030-ban-on-new-petrol-and-diesel-cars/
1292320837	20260225	202602	2026	2026.1507	GBR	UNITED KINGDOM	GBR								POL	POLE	POL								0	190	190	19	4	-10.0	4	1	4	-3.6986301369863	5	County Durham, Durham, United Kingdom	UK	UKD8	40106	54.6667	-1.75	-2594982	5	County Durham, Durham, United Kingdom	UK	UKD8	40106	54.6667	-1.75	-2594982	5	County Durham, Durham, United Kingdom	UK	UKD8	40106	54.6667	-1.75	-2594982	20260304120000	https://www.dailystar.co.uk/news/latest-news/ian-huntley-smuggled-out-hospital-36813556
1292320838	20260225	202602	2026	2026.1507	POL	POLE	POL																		0	190	190	19	4	-10.0	6	1	6	-3.6986301369863	5	County Durham, Durham, United Kingdom	UK	UKD8	40106	54.6667	-1.75	-2594982	0								5	County Durham, Durham, United Kingdom	UK	UKD8	40106	54.6667	-1.75	-2594982	20260304120000	https://www.dailystar.co.uk/news/latest-news/ian-huntley-smuggled-out-hospital-36813556
1292320839	20260303	202603	2026	2026.1726											GBR	BIRMINGHAM	GBR								0	042	042	04	1	1.9	5	1	5	1.06666666666667	0								1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	20260304120000	https://jerseyeveningpost.com/news/2026/03/04/trio-of-terriers-to-fly-the-flag-for-jersey-at-crufts/
1292320840	20260303	202603	2026	2026.1726	GBR	BIRMINGHAM	GBR																		0	043	043	04	1	2.8	5	1	5	1.06666666666667	1	Jersey	JE	JE		49.216667	-2.116667	JE	0								1	Jersey	JE	JE		49.216667	-2.116667	JE	20260304120000	https://jerseyeveningpost.com/news/2026/03/04/trio-of-terriers-to-fly-the-flag-for-jersey-at-crufts/
1292320841	20260303	202603	2026	2026.1726	GBR	BIRMINGHAM	GBR								USA	JERSEY	USA								0	043	043	04	1	2.8	5	1	5	1.06666666666667	1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	20260304120000	https://jerseyeveningpost.com/news/2026/03/04/trio-of-terriers-to-fly-the-flag-for-jersey-at-crufts/
1292320842	20260303	202603	2026	2026.1726	USA	JERSEY	USA								GBR	BIRMINGHAM	GBR								0	042	042	04	1	1.9	5	1	5	1.06666666666667	1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	20260304120000	https://jerseyeveningpost.com/news/2026/03/04/trio-of-terriers-to-fly-the-flag-for-jersey-at-crufts/
1292320843	20260304	202603	2026	2026.1753											AFG	AFGHAN	AFG								1	025	025	02	1	-0.3	7	1	7	-8.12807881773401	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20260304120000	https://ianslive.in/un-special-rapporteur-echoes-unama-concerns-over-deadly-pak-afghan-clashes-calls-for-restraint--20260304152727
1292320844	20260304	202603	2026	2026.1753											AFG	AFGHAN	AFG								1	051	051	05	1	3.4	10	1	10	-8.12807881773401	0								4	Khost, Khowst, Afghanistan	AF	AF37	3616	33.3395	69.9204	-3380945	4	Khost, Khowst, Afghanistan	AF	AF37	3616	33.3395	69.9204	-3380945	20260304120000	https://ianslive.in/un-special-rapporteur-echoes-unama-concerns-over-deadly-pak-afghan-clashes-calls-for-restraint--20260304152727
1292320845	20260304	202603	2026	2026.1753											AFRBUS	AFRICA	AFR					BUS			1	060	060	06	2	6.0	10	1	10	0.417827298050141	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20260304120000	https://techcabal.com/2026/03/04/nomba-helps-nigerian-businesses-receive-pounds-from-the-uk/
1292320846	20260304	202603	2026	2026.1753											ARG	MORON	ARG								1	080	080	08	2	5.0	10	1	10	-6.88524590163934	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20260304120000	https://www.rawstory.com/raw-investigates/donald-trump-2675548864/
1292320847	20260304	202603	2026	2026.1753											ARG	MORON	ARG								1	180	180	18	4	-9.0	10	1	10	-6.88524590163934	0								1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20260304120000	https://www.rawstory.com/raw-investigates/donald-trump-2675548864/
1292320848	20260304	202603	2026	2026.1753											BUS	BANK						BUS			1	010	010	01	1	0.0	20	1	10	-5.09893455098935	0								4	Valletta, Malta (general), Malta	MT	MT00	19479	35.8997	14.5147	-19310	4	Valletta, Malta (general), Malta	MT	MT00	19479	35.8997	14.5147	-19310	20260304120000	https://www.maltatoday.com.mt/news/court_and_police/140107/fedup_victims_exhibit_alleged_scam_calls_made_by_fraudster_in_1_million_bank_scam
1292320849	20260304	202603	2026	2026.1753											BUS	BANK						BUS			0	020	020	02	1	3.0	10	1	10	-5.09893455098935	0								4	Valletta, Malta (general), Malta	MT	MT00	19479	35.8997	14.5147	-19310	4	Valletta, Malta (general), Malta	MT	MT00	19479	35.8997	14.5147	-19310	20260304120000	https://www.maltatoday.com.mt/news/court_and_police/140107/fedup_victims_exhibit_alleged_scam_calls_made_by_fraudster_in_1_million_bank_scam
1292320850	20260304	202603	2026	2026.1753											BUS	BUSINESS						BUS			1	042	042	04	1	1.9	10	1	10	4.86577181208054	0								1	Uganda	UG	UG		2	33	UG	1	Uganda	UG	UG		2	33	UG	20260304120000	https://chimpreports.com/dfcu-marks-international-womens-day-with-call-for-financial-reform-to-support-young-women-entrepreneurs/
1292320851	20260304	202603	2026	2026.1753											BUS	INVESTOR						BUS			1	043	043	04	1	2.8	5	1	5	1.44404332129964	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20260304120000	https://www.manilatimes.net/2026/03/04/tmt-newswire/globenewswire/bimergen-energy-to-present-at-the-clean-energy-renewables-virtual-investor-conference-on-march-5th/2292994
1292320852	20260304	202603	2026	2026.1753											BUS	COMPANY						BUS			0	046	046	04	1	7.0	6	1	6	2.02593192868719	0								4	Kigali, (RW09), Rwanda	RW	RW09	21996	-1.95361	30.0606	-2181358	4	Kigali, (RW09), Rwanda	RW	RW09	21996	-1.95361	30.0606	-2181358	20260304120000	https://allafrica.com/stories/202603040378.html
1292320853	20260304	202603	2026	2026.1753											BUS	BANK						BUS			1	112	112	11	3	-2.0	10	1	10	-5.09893455098935	0								4	Valletta, Malta (general), Malta	MT	MT00	19479	35.8997	14.5147	-19310	4	Valletta, Malta (general), Malta	MT	MT00	19479	35.8997	14.5147	-19310	20260304120000	https://www.maltatoday.com.mt/news/court_and_police/140107/fedup_victims_exhibit_alleged_scam_calls_made_by_fraudster_in_1_million_bank_scam
1292320854	20260304	202603	2026	2026.1753											COP	PRISON						COP			0	036	036	03	1	4.0	10	1	10	-3.6986301369863	0								5	County Durham, Durham, United Kingdom	UK	UKD8	40106	54.6667	-1.75	-2594982	5	County Durham, Durham, United Kingdom	UK	UKD8	40106	54.6667	-1.75	-2594982	20260304120000	https://www.dailystar.co.uk/news/latest-news/ian-huntley-smuggled-out-hospital-36813556
1292320855	20260304	202603	2026	2026.1753											COP	POLICE						COP			0	057	057	05	1	8.0	10	1	10	0.37523452157598	0								3	Mooheau Park, Hawaii, United States	US	USHI		19.7269	-155.087	362476	3	Mooheau Park, Hawaii, United States	US	USHI		19.7269	-155.087	362476	20260304120000	https://www.westhawaiitoday.com/2026/03/04/opinion/letters-your-voice-march-3/
1292320856	20260304	202603	2026	2026.1753											COP	POLICE						COP			1	060	060	06	2	6.0	5	1	5	-1.28617363344051	0								1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20260304120000	https://theheraldghana.com/five-customs-officers-among-nine-held-in-146-million-tramadol-tablet-bust/
1292320857	20260304	202603	2026	2026.1753											COP	POLICE						COP			1	0841	084	08	2	7.0	5	1	5	-1.28617363344051	0								1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20260304120000	https://theheraldghana.com/five-customs-officers-among-nine-held-in-146-million-tramadol-tablet-bust/
1292320858	20260304	202603	2026	2026.1753											COP	POLICE						COP			1	173	173	17	4	-5.0	5	1	5	-8.43373493975904	0								4	Wharfedale, Leeds, United Kingdom	UK	UKH3	40138	53.8833	-1.45	-2611484	4	Wharfedale, Leeds, United Kingdom	UK	UKH3	40138	53.8833	-1.45	-2611484	20260304120000	https://www.thetelegraphandargus.co.uk/news/25905306.burley-wharfedale-attack-man-charged-murder/
1292320859	20260304	202603	2026	2026.1753											COP	POLICE						COP			1	173	173	17	4	-5.0	1	1	1	-9.80392156862741	0								4	Kamatero, Perifereia Attikis, Greece	GR	GR54	16716	37.9553	23.5361	-818771	4	Kamatero, Perifereia Attikis, Greece	GR	GR54	16716	37.9553	23.5361	-818771	20260304120000	https://athens-times.com/53-year-old-man-installed-hidden-camera-in-womens-restroom-at-store/
1292320860	20260304	202603	2026	2026.1753											COPGOV	DEPUTY						COP	GOV		1	042	042	04	1	1.9	6	1	6	-1.05263157894737	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20260304120000	https://www.therecord.com/politics/provincial/doug-fords-interest-in-exhibition-place-for-new-conference-centre-blindsides-toronto-officials/article_87734baa-0ce0-5039-9aba-cf6d8b131cb8.html
1292320861	20260304	202603	2026	2026.1753											CPV	CAPE VERDE	CPV								1	037	037	03	1	5.0	2	1	2	2.22841225626741	0								1	Cape Verde	CV	CV		16	-24	CV	1	Cape Verde	CV	CV		16	-24	CV	20260304120000	https://www.brava.news/en/fire-municipalities-need-more-resources-powers-and-better-articulation-mechanisms-says-pr
1292320862	20260304	202603	2026	2026.1753											CRM	ILLEGAL IMMIGRANT						CRM			1	112	112	11	3	-2.0	3	1	3	-7.90378006872853	0								3	Fairfax County, Virginia, United States	US	USVA		38.8501	-77.3497	1480119	3	Fairfax County, Virginia, United States	US	USVA		38.8501	-77.3497	1480119	20260304120000	https://wwmt.com/news/nation-world/abigail-spanberger-slammed-dhs-ice-homeland-security-immigrations-enforcement-protecting-illegal-immigrant-fairfax-county-bus-stop-murder-request-judicial-warrant-violent-criminals-virginia-governor-controversy
1292320863	20260304	202603	2026	2026.1753											CRM	ILLEGAL IMMIGRANT						CRM			0	173	173	17	4	-5.0	2	1	2	-7.90378006872853	0								3	Fairfax County, Virginia, United States	US	USVA		38.8501	-77.3497	1480119	3	Fairfax County, Virginia, United States	US	USVA		38.8501	-77.3497	1480119	20260304120000	https://wwmt.com/news/nation-world/abigail-spanberger-slammed-dhs-ice-homeland-security-immigrations-enforcement-protecting-illegal-immigrant-fairfax-county-bus-stop-murder-request-judicial-warrant-violent-criminals-virginia-governor-controversy
1292320864	20260304	202603	2026	2026.1753											CRM	ILLEGAL IMMIGRANT						CRM			1	190	190	19	4	-10.0	3	1	3	-7.90378006872853	0								3	Fairfax County, Virginia, United States	US	USVA		38.8501	-77.3497	1480119	3	Fairfax County, Virginia, United States	US	USVA		38.8501	-77.3497	1480119	20260304120000	https://wwmt.com/news/nation-world/abigail-spanberger-slammed-dhs-ice-homeland-security-immigrations-enforcement-protecting-illegal-immigrant-fairfax-county-bus-stop-murder-request-judicial-warrant-violent-criminals-virginia-governor-controversy
1292320865	20260304	202603	2026	2026.1753											CVL	VOTER						CVL			1	036	036	03	1	4.0	6	1	6	-0.24539877300614	0								3	Williamson County, Texas, United States	US	USTX		30.6502	-97.6003	1384031	3	Williamson County, Texas, United States	US	USTX		30.6502	-97.6003	1384031	20260304120000	https://www.statesman.com/opinion/editorials/article/voter-confusion-choice-not-necessity-wilco-21954310.php
1292320866	20260304	202603	2026	2026.1753											CYP	CYPRUS	CYP								1	040	040	04	1	1.0	4	1	4	-0.78740157480315	0								4	Asomatos, Limassol, Cyprus	CY	CY05	14809	34.6375	32.9583	-2738093	4	Asomatos, Limassol, Cyprus	CY	CY05	14809	34.6375	32.9583	-2738093	20260304120000	https://cyprus-mail.com/2026/03/04/call-for-distance-schooling-after-drone-attack-closes-some-schools
1292320867	20260304	202603	2026	2026.1753											EDU	STUDENT						EDU			0	040	040	04	1	1.0	10	1	10	-1.46909827760891	0								3	Groveland, Minnesota, United States	US	USMN	MN053	44.9416	-93.4861	644509	3	Groveland, Minnesota, United States	US	USMN	MN053	44.9416	-93.4861	644509	20260304120000	https://www.themorningsun.com/2026/03/04/st-paul-public-schools-provide-immigrant-families-with-virtual-learning-other-support/
1292320868	20260304	202603	2026	2026.1753											EDU	STUDENT						EDU			1	042	042	04	1	1.9	10	1	10	9.48275862068965	0								4	Indore, Madhya Pradesh, India	IN	IN35	17729	22.7167	75.8333	-2097803	4	Indore, Madhya Pradesh, India	IN	IN35	17729	22.7167	75.8333	-2097803	20260304120000	https://www.freepressjournal.in/indore/indore-holi-special-davv-students-paint-the-campus-in-vibrance-fun
1292320869	20260304	202603	2026	2026.1753											EDU	COLLEGE						EDU			1	042	042	04	1	1.9	5	1	5	2.01117318435754	0								3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	20260304120000	https://theaggie.org/2026/03/04/laurelin-gilmore-stuns-with-migration-exhibition-at-john-natsoulas-gallery/
1292320870	20260304	202603	2026	2026.1753											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	10	1	10	5.5045871559633	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20260304120000	https://www.eastlothiancourier.com/news/25903056.school-host-book-cafe-event-world-book-day/
1292320871	20260304	202603	2026	2026.1753											EDU	SCHOOL						EDU			0	042	042	04	1	1.9	10	1	10	-1.46909827760891	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20260304120000	https://www.themorningsun.com/2026/03/04/st-paul-public-schools-provide-immigrant-families-with-virtual-learning-other-support/
1292320872	20260304	202603	2026	2026.1753											EDU	STUDENT						EDU			1	043	043	04	1	2.8	10	1	10	9.48275862068965	0								4	Indore, Madhya Pradesh, India	IN	IN35	17729	22.7167	75.8333	-2097803	4	Indore, Madhya Pradesh, India	IN	IN35	17729	22.7167	75.8333	-2097803	20260304120000	https://www.freepressjournal.in/indore/indore-holi-special-davv-students-paint-the-campus-in-vibrance-fun
1292320873	20260304	202603	2026	2026.1753											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	5	1	5	-4.84581497797357	0								3	North Providence, Rhode Island, United States	US	USRI		41.8501	-71.4662	1219348	3	North Providence, Rhode Island, United States	US	USRI		41.8501	-71.4662	1219348	20260304120000	https://www.valleybreeze.com/news/north-providence-school-attendance-rate-continues-to-improve/article_749797da-3930-47d3-9c1c-bea1afbaceac.html
1292320874	20260304	202603	2026	2026.1753											EDU	STUDENT						EDU			0	043	043	04	1	2.8	10	1	10	-1.46909827760891	0								3	Groveland, Minnesota, United States	US	USMN	MN053	44.9416	-93.4861	644509	3	Groveland, Minnesota, United States	US	USMN	MN053	44.9416	-93.4861	644509	20260304120000	https://www.themorningsun.com/2026/03/04/st-paul-public-schools-provide-immigrant-families-with-virtual-learning-other-support/
1292320875	20260304	202603	2026	2026.1753											EDU	STUDENT						EDU			1	100	100	10	3	-5.0	5	1	5	-6.32911392405064	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20260304120000	https://theeagleonline.com.ng/unical-suspends-nine-students-over-exam-malpractice-forgery/
1292320876	20260304	202603	2026	2026.1753											EDU	SCHOOL						EDU			0	141	141	14	3	-6.5	3	1	3	-3.97614314115308	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20260304120000	https://www.statesman.com/news/education/article/austin-immigration-school-walkouts-central-texas-21945326.php
1292320877	20260304	202603	2026	2026.1753											ESP	SPAIN	ESP								1	046	046	04	1	7.0	2	1	2	-2.0891364902507	0								4	Santiago, Regióetropolitana, Chile	CI	CI12	22379	-33.45	-70.6667	-901202	4	Santiago, Regióetropolitana, Chile	CI	CI12	22379	-33.45	-70.6667	-901202	20260304120000	https://www.usmagazine.com/entertainment/news/netflixs-new-thriller-firebreak-is-a-big-hit-right-now-but-is-it-worth-streaming/
1292320878	20260304	202603	2026	2026.1753											EUR	EUROPEAN	EUR								0	100	100	10	3	-5.0	10	1	10	1.90217391304347	0								1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20260304120000	https://www.managingip.com/article/2g2827ilqifnbo87zuwow/sponsored-content/g-2-24-in-a-nutshell-eboa-clarifies-intervener-status-in-epc-appeals
1292320879	20260304	202603	2026	2026.1753											GBR	UNITED KINGDOM	GBR								1	036	036	03	1	4.0	4	1	4	-3.6986301369863	0								5	County Durham, Durham, United Kingdom	UK	UKD8	40106	54.6667	-1.75	-2594982	5	County Durham, Durham, United Kingdom	UK	UKD8	40106	54.6667	-1.75	-2594982	20260304120000	https://www.dailystar.co.uk/news/latest-news/ian-huntley-smuggled-out-hospital-36813556
1292320880	20260304	202603	2026	2026.1753											GBR	LONDON	GBR								0	036	036	03	1	4.0	2	1	2	3.57766143106457	0								4	Shoreditch, Hackney, United Kingdom	UK	UKE8	40110	51.5333	-0.083333	-2607732	4	Shoreditch, Hackney, United Kingdom	UK	UKE8	40110	51.5333	-0.083333	-2607732	20260304120000	https://www.managingip.com/article/2g241qvlqjgh7d84kieww/trademarks/queuing-trainers-and-umbrellas-law-firms-london-survival-guide
1292320881	20260304	202603	2026	2026.1753											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	4	1	4	3.8560411311054	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20260304120000	https://www.propertyweek.com/finance/barratt-redrow-names-new-ceo-as-top-earning-exec-david-thomas-departs
1292320882	20260304	202603	2026	2026.1753											GBR	LONDON	GBR								1	042	042	04	1	1.9	10	1	10	-2.40480961923848	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20260304120000	https://www.yahoo.com/news/articles/trump-promises-gulf-ships-cheap-102945545.html
1292320883	20260304	202603	2026	2026.1753											GBR	UNITED KINGDOM	GBR								1	0831	083	08	2	5.0	4	1	4	-3.13432835820896	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20260304120000	https://www.el-balad.com/16867218
1292320884	20260304	202603	2026	2026.1753											GBRCOP	SCOTLAND	GBR					COP			1	040	040	04	1	1.0	5	1	5	-7.2463768115942	0								0								0								20260304120000	https://www.glasgowtimes.co.uk/news/scottish-news/25905337.man-due-airdrie-sheriff-court-charged-death-adam-lawson/
