1293153873	20260207	202602	2026	2026.1014	CHN	CHINA	CHN								USAMED	REUTERS	USA					MED			0	036	036	03	1	4.0	5	1	5	-1.15911485774499	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20260309000000	https://www.aol.com/articles/trumps-china-visit-likely-wont-230437497.html
1293153874	20260207	202602	2026	2026.1014	GBR	UNITED KINGDOM	GBR																		1	013	013	01	1	0.4	2	1	2	3.58422939068101	1	United Kingdom	UK	UK		54	-4	UK	0								1	Ukraine	UP	UP		49	32	UP	20260309000000	https://www.mirror.co.uk/3am/celebrity-news/nadiya-bychkova-dances-bikini-after-36836067
1293153875	20260207	202602	2026	2026.1014	USAMED	REUTERS	USA					MED													0	120	120	12	3	-4.0	6	1	6	-2.91060291060291	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	0								2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20260309000000	https://newsindiatimes.com/us-energy-chief-defends-waiver-on-russian-oil-sanctions-brings-some-relief-to-india-others/
1293153876	20260207	202602	2026	2026.1014	USAMED	REUTERS	USA					MED			CHN	CHINA	CHN								0	036	036	03	1	4.0	5	1	5	-1.15911485774499	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20260309000000	https://www.aol.com/articles/trumps-china-visit-likely-wont-230437497.html
1293153877	20260207	202602	2026	2026.1014	USAMED	REUTERS	USA					MED			IRN	IRAN	IRN								0	120	120	12	3	-4.0	4	1	4	-2.91060291060291	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20260309000000	https://newsindiatimes.com/us-energy-chief-defends-waiver-on-russian-oil-sanctions-brings-some-relief-to-india-others/
1293153878	20260302	202603	2026	2026.1699	ESP	SPANISH	ESP								ESPOPP	SPAIN	ESP					OPP			0	111	111	11	3	-2.0	4	1	4	-4.98084291187739	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20260309000000	https://www.advocateanddemocrat.com/news/national/article_a0d75c53-d80b-5e93-84c4-04792bb6b079.html
1293153879	20260302	202603	2026	2026.1699	ESP	SPANISH	ESP								ISR	ISRAELI	ISR								0	143	143	14	3	-6.5	4	1	4	-4.98084291187739	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20260309000000	https://www.advocateanddemocrat.com/news/national/article_a0d75c53-d80b-5e93-84c4-04792bb6b079.html
1293153880	20260302	202603	2026	2026.1699	ESPOPP	SPANISH	ESP					OPP													0	111	111	11	3	-2.0	6	1	6	-4.98084291187739	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	0								4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20260309000000	https://www.advocateanddemocrat.com/news/national/article_a0d75c53-d80b-5e93-84c4-04792bb6b079.html
1293153881	20260302	202603	2026	2026.1699	ESPOPP	SPANISH	ESP					OPP			ISR	ISRAELI	ISR								0	143	143	14	3	-6.5	6	1	6	-4.98084291187739	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20260309000000	https://www.advocateanddemocrat.com/news/national/article_a0d75c53-d80b-5e93-84c4-04792bb6b079.html
1293153882	20260302	202603	2026	2026.1699	EUR	EUROPEAN	EUR								USA	NASHVILLE	USA								0	030	030	03	1	4.0	8	1	8	-1.91146881287726	3	Nashville, Tennessee, United States	US	USTN	TN037	36.1659	-86.7844	1652484	3	Nashville, Tennessee, United States	US	USTN	TN037	36.1659	-86.7844	1652484	3	Nashville, Tennessee, United States	US	USTN	TN037	36.1659	-86.7844	1652484	20260309000000	https://www.overdriveonline.com/business/article/15818628/fill-up-your-tank-as-soon-as-possible-diesel-could-hit-450gal-average-after-iran-strikes
1293153883	20260302	202603	2026	2026.1699	EUR	EUROPEAN	EUR								USA	NASHVILLE	USA								0	030	030	03	1	4.0	2	1	2	-1.91146881287726	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20260309000000	https://www.overdriveonline.com/business/article/15818628/fill-up-your-tank-as-soon-as-possible-diesel-could-hit-450gal-average-after-iran-strikes
1293153884	20260302	202603	2026	2026.1699	IRN	IRANIAN	IRN								REL	CLERIC									0	180	180	18	4	-9.0	4	1	4	-5.00641848523748	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260309000000	https://www.twincities.com/2026/03/08/u-s-and-israel-launch-punishing-attacks-as-iran-says-new-leader-is-close/
1293153885	20260302	202603	2026	2026.1699	IRN	IRANIAN	IRN								REL	CLERIC									0	180	180	18	4	-9.0	1	1	1	-5.00641848523748	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Israel	IS	IS		31.5	34.75	IS	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260309000000	https://www.twincities.com/2026/03/08/u-s-and-israel-launch-punishing-attacks-as-iran-says-new-leader-is-close/
1293153886	20260302	202603	2026	2026.1699	IRN	IRANIAN	IRN								REL	CLERIC									0	180	180	18	4	-9.0	3	1	3	-5.00641848523748	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260309000000	https://www.twincities.com/2026/03/08/u-s-and-israel-launch-punishing-attacks-as-iran-says-new-leader-is-close/
1293153887	20260302	202603	2026	2026.1699	IRN	IRAN	IRN								UKR	UKRAINE	UKR								0	036	036	03	1	4.0	1	1	1	-3.3961386368923	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20260309000000	https://www.reflector.com/news/national/the-latest-mojtaba-khamenei-son-of-irans-supreme-leader-named-his-successor-iran-state-tv/article_8637121b-070e-5620-acbf-122c08034f0d.html
1293153888	20260302	202603	2026	2026.1699	IRN	IRAN	IRN								UKR	UKRAINE	UKR								0	036	036	03	1	4.0	1	1	1	-3.3961386368923	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260309000000	https://www.reflector.com/news/national/the-latest-mojtaba-khamenei-son-of-irans-supreme-leader-named-his-successor-iran-state-tv/article_8637121b-070e-5620-acbf-122c08034f0d.html
1293153889	20260302	202603	2026	2026.1699	ISR	ISRAELI	ISR								MIL	COMMANDER						MIL			0	190	190	19	4	-10.0	2	1	2	-3.3961386368923	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20260309000000	https://www.reflector.com/news/national/the-latest-mojtaba-khamenei-son-of-irans-supreme-leader-named-his-successor-iran-state-tv/article_8637121b-070e-5620-acbf-122c08034f0d.html
1293153890	20260302	202603	2026	2026.1699	ISR	ISRAELI	ISR								REL	CLERIC									0	190	190	19	4	-10.0	7	1	7	-5.00641848523748	1	Israel	IS	IS		31.5	34.75	IS	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Israel	IS	IS		31.5	34.75	IS	20260309000000	https://www.twincities.com/2026/03/08/u-s-and-israel-launch-punishing-attacks-as-iran-says-new-leader-is-close/
1293153891	20260302	202603	2026	2026.1699	ISR	ISRAELI	ISR								REL	CLERIC									0	190	190	19	4	-10.0	1	1	1	-5.00641848523748	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20260309000000	https://www.twincities.com/2026/03/08/u-s-and-israel-launch-punishing-attacks-as-iran-says-new-leader-is-close/
1293153892	20260302	202603	2026	2026.1699	ISRMIL	ISRAEL	ISR					MIL			ISR	ISRAELI	ISR								0	1123	112	11	3	-2.0	2	1	2	-3.3961386368923	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20260309000000	https://www.reflector.com/news/national/the-latest-mojtaba-khamenei-son-of-irans-supreme-leader-named-his-successor-iran-state-tv/article_8637121b-070e-5620-acbf-122c08034f0d.html
1293153893	20260302	202603	2026	2026.1699	ISRMIL	ISRAEL	ISR					MIL			ISR	ISRAELI	ISR								0	1123	112	11	3	-2.0	2	1	2	-3.3961386368923	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260309000000	https://www.reflector.com/news/national/the-latest-mojtaba-khamenei-son-of-irans-supreme-leader-named-his-successor-iran-state-tv/article_8637121b-070e-5620-acbf-122c08034f0d.html
1293153894	20260302	202603	2026	2026.1699	ISRMIL	ISRAELI	ISR					MIL			MIL	COMMANDER						MIL			0	190	190	19	4	-10.0	4	1	4	-3.3961386368923	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20260309000000	https://www.reflector.com/news/national/the-latest-mojtaba-khamenei-son-of-irans-supreme-leader-named-his-successor-iran-state-tv/article_8637121b-070e-5620-acbf-122c08034f0d.html
1293153895	20260302	202603	2026	2026.1699	KWT	KUWAIT	KWT								MIL	ARMY RESERVE						MIL			0	190	190	19	4	-10.0	2	1	2	-4.14710485133021	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20260309000000	https://www.wcsufm.org/latest-from-npr/2026-03-08/iran-names-mojtaba-khamenei-as-its-new-supreme-leader
1293153896	20260302	202603	2026	2026.1699	NGOHLHIRC	RED CRESCENT		IRC				NGO	HLH												0	190	190	19	4	-10.0	5	1	5	-5.00641848523748	4	Qeshm, Kordestan, Iran	IR	IR16	41068	35.4421	47.3506	-3080448	0								4	Qeshm, Kordestan, Iran	IR	IR16	41068	35.4421	47.3506	-3080448	20260309000000	https://www.twincities.com/2026/03/08/u-s-and-israel-launch-punishing-attacks-as-iran-says-new-leader-is-close/
1293153897	20260302	202603	2026	2026.1699	NZL	NEW ZEALAND	NZL																		1	010	010	01	1	0.0	8	1	8	-2.79503105590062	4	Waitomo, New Zealand (general), New Zealand	NZ	NZ00	22389	-38.2667	175.1	-1521103	0								4	Waitomo, New Zealand (general), New Zealand	NZ	NZ00	22389	-38.2667	175.1	-1521103	20260309000000	https://www.nzherald.co.nz/business/petrol-prices-surge-over-weekend-as-middle-east-conflict-continues-91-grade-set-to-tip-over-3/O2LQOEHMWJFAFKRC5D6ODMSGIE/
1293153898	20260308	202603	2026	2026.1863	COP	POLICE						COP													1	153	153	15	4	-7.2	2	1	2	-5.67765567765567	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								3	Gracie Mansion, New York, United States	US	USNY		40.7761	-73.9431	2083607	20260309000000	https://www.newstalkzb.co.nz/news/world/new-york-police-find-suspicious-device-near-scene-of-explosives-incident/
1293153899	20260308	202603	2026	2026.1863	COP	POLICE						COP													1	153	153	15	4	-7.2	8	1	8	-5.67765567765567	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260309000000	https://www.newstalkzb.co.nz/news/world/new-york-police-find-suspicious-device-near-scene-of-explosives-incident/
1293153900	20260309	202603	2026	2026.1890											AGR	FARMER						AGR			1	130	130	13	3	-4.4	5	1	5	-2.29166666666667	0								5	Madhya Pradesh, Madhya Pradesh, India	IN	IN35	17744	23.5	78.5	-2103026	5	Madhya Pradesh, Madhya Pradesh, India	IN	IN35	17744	23.5	78.5	-2103026	20260309000000	http://www.bignewsnetwork.com/news/278909737/congress-mp-digvijaya-singh-alleges-discrimination-against-mp-farmers-over-basmati-gi-tag
1293153901	20260309	202603	2026	2026.1890											AUS	AUSTRALIAN	AUS								1	043	043	04	1	2.8	46	2	20	-2.3463968501053	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20260309000000	https://www.canberratimes.com.au/story/9193276/aussies-told-to-leave-middle-east-as-conflict-spirals/
1293153902	20260309	202603	2026	2026.1890											AUS	SYDNEY	AUS								1	190	190	19	4	-10.0	20	2	20	-7.48674326115776	0								4	Lalor Park, New South Wales, Australia	AS	AS02	5112	-33.9652	150.885	11355299	4	Lalor Park, New South Wales, Australia	AS	AS02	5112	-33.9652	150.885	11355299	20260309000000	https://www.macleayargus.com.au/story/9193322/two-men-shot-in-separate-shootings-just-one-hour-apart/
1293153903	20260309	202603	2026	2026.1890											BGD	BANGLADESHI	BGD								0	190	190	19	4	-10.0	2	1	2	-4.6712802768166	0								1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20260309000000	https://news.webindia123.com/news/Articles/World/20260309/4425055.html
1293153904	20260309	202603	2026	2026.1890											BUS	COMPANIES						BUS			0	020	020	02	1	3.0	10	1	10	1.89473684210526	0								1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20260309000000	https://kevinmd.com/2026/03/hospitals-must-establish-safety-guardrails-before-deploying-ai-podcast.html
1293153905	20260309	202603	2026	2026.1890											BUS	COMPANIES						BUS			0	040	040	04	1	1.0	10	1	10	1.89473684210526	0								1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20260309000000	https://kevinmd.com/2026/03/hospitals-must-establish-safety-guardrails-before-deploying-ai-podcast.html
1293153906	20260309	202603	2026	2026.1890											BUS	BUSINESS						BUS			1	051	051	05	1	3.4	10	1	10	3.45821325648415	0								5	Volta Region, Volta, Ghana	GH	GH08	190727	7	0.5	-2079841	5	Volta Region, Volta, Ghana	GH	GH08	190727	7	0.5	-2079841	20260309000000	https://www.newsghana.com.gh/mcdan-youth-connect-heads-to-ho-for-volta-region-edition/
1293153907	20260309	202603	2026	2026.1890											BUS	BUSINESS						BUS			1	190	190	19	4	-10.0	10	1	10	-11.8155619596542	0								0								0								20260309000000	https://gazette.com/2026/03/08/crime-recap-311-arrested-last-week-in-el-paso-county/
1293153908	20260309	202603	2026	2026.1890											CAN	EDMONTON	CAN								0	043	043	04	1	2.8	4	1	4	2.9087261785356	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20260309000000	https://eturbonews.com/air-canada-announces-canadas-best-new-restaurants-2018/
1293153909	20260309	202603	2026	2026.1890											CAN	EDMONTON	CAN								0	043	043	04	1	2.8	1	1	1	2.9087261785356	0								1	Jordan	JO	JO		31	36	JO	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20260309000000	https://eturbonews.com/air-canada-announces-canadas-best-new-restaurants-2018/
1293153910	20260309	202603	2026	2026.1890											CAN	CANADA	CAN								0	060	060	06	2	6.0	2	1	2	2.9087261785356	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	1	United States	US	US		39.828175	-98.5795	US	20260309000000	https://eturbonews.com/air-canada-announces-canadas-best-new-restaurants-2018/
1293153911	20260309	202603	2026	2026.1890											CHN	CHINA	CHN								0	036	036	03	1	4.0	5	1	5	-1.15911485774499	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20260309000000	https://www.aol.com/articles/trumps-china-visit-likely-wont-230437497.html
1293153912	20260309	202603	2026	2026.1890											CHN	CHINESE	CHN								0	036	036	03	1	4.0	2	1	2	-4.14710485133021	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20260309000000	https://www.wcsufm.org/latest-from-npr/2026-03-08/iran-names-mojtaba-khamenei-as-its-new-supreme-leader
1293153913	20260309	202603	2026	2026.1890											COP	POLICE						COP			1	016	016	01	1	-2.0	10	1	10	-12.8865979381443	0								0								0								20260309000000	https://lavalnews.ca/a-15-tow-truck-driver-stabbing/
1293153914	20260309	202603	2026	2026.1890											COP	POLICE						COP			1	042	042	04	1	1.9	10	1	10	4.34782608695652	0								0								0								20260309000000	https://www.timminspress.com:443/news/north-bay-police-service-hosting-a-women-in-policing-event
1293153915	20260309	202603	2026	2026.1890											COP	POLICE OFFICER						COP			0	043	043	04	1	2.8	14	1	10	-2.11180124223603	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20260309000000	https://www.canberratimes.com.au/story/9191291/havelock-house-staff-brave-flames-to-save-resident-mica/
1293153916	20260309	202603	2026	2026.1890											COP	POLICE OFFICER						COP			0	043	043	04	1	2.8	6	1	6	-2.11180124223603	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20260309000000	https://www.canberratimes.com.au/story/9191291/havelock-house-staff-brave-flames-to-save-resident-mica/
1293153917	20260309	202603	2026	2026.1890											COP	POLICE						COP			0	046	046	04	1	7.0	10	1	10	-4.02298850574713	0								4	Westmead, New South Wales, Australia	AS	AS02	5066	-33.8167	150.983	-1609037	4	Westmead, New South Wales, Australia	AS	AS02	5066	-33.8167	150.983	-1609037	20260309000000	https://www.dailymail.co.uk/news/article-15626825/Serial-killer-murdered-three-innocent-people-moves-mother-suburban-Sydney.html
1293153918	20260309	202603	2026	2026.1890											COP	POLICE						COP			1	084	084	08	2	7.0	10	1	10	-12.8865979381443	0								0								0								20260309000000	https://lavalnews.ca/a-15-tow-truck-driver-stabbing/
1293153919	20260309	202603	2026	2026.1890											CRM	CRIMINAL						CRM			1	130	130	13	3	-4.4	10	1	10	-6.93069306930693	0								4	Cyrildene, KwaZulu-Natal, South Africa	SF	SF02	77336	-28.7527	31.8996	-1219220	4	Cyrildene, KwaZulu-Natal, South Africa	SF	SF02	77336	-28.7527	31.8996	-1219220	20260309000000	https://www.thesouthafrican.com/news/19-johannesburg-areas-to-be-affected-by-a-power-outage/
1293153920	20260309	202603	2026	2026.1890											CUB	CUBAN	CUB								0	040	040	04	1	1.0	2	1	2	0.58394160583941	0								4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20260309000000	https://www.cubaheadlines.com/articles/322553
1293153921	20260309	202603	2026	2026.1890											CVL	COMMUNITY						CVL			1	020	020	02	1	3.0	10	1	10	1.26984126984127	0								0								0								20260309000000	https://www.walb.com/2026/03/08/three-worth-county-foster-children-need-donations-after-house-fire-kills-father/
1293153922	20260309	202603	2026	2026.1890											CVL	VILLAGE						CVL			1	042	042	04	1	1.9	10	1	10	1.14942528735632	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20260309000000	https://www.rediff.com/movies/review/hanu-man-review/20240112.htm
1293153923	20260309	202603	2026	2026.1890											CVL	VILLAGE						CVL			0	043	043	04	1	2.8	3	1	3	3.51941747572815	0								3	Highland Village, Texas, United States	US	USTX		33.0918	-97.0467	1337748	3	Highland Village, Texas, United States	US	USTX		33.0918	-97.0467	1337748	20260309000000	https://www.crosstimbersgazette.com/2026/03/08/highland-village-city-update-march-2026/
1293153924	20260309	202603	2026	2026.1890											CVL	RESIDENTS						CVL			0	051	051	05	1	3.4	10	1	10	4.40677966101695	0								0								0								20260309000000	https://www.newsghana.com.gh/aguadze-holds-annual-health-screening-in-lakpo/
1293153925	20260309	202603	2026	2026.1890											CVL	RESIDENTS						CVL			1	130	130	13	3	-4.4	10	1	10	-1.78571428571428	0								0								0								20260309000000	https://www.walb.com/2026/03/08/albany-road-closure-jefferson-street-southbound-lanes-shut-down-repairs/
1293153926	20260309	202603	2026	2026.1890											CVL	IMMIGRANT						CVL			0	141	141	14	3	-6.5	10	1	10	-4.19287211740041	0								5	Oxfordshire, Oxfordshire, United Kingdom	UK	UKK2	40127	51.7823	-1.31405	-2604914	5	Oxfordshire, Oxfordshire, United Kingdom	UK	UKK2	40127	51.7823	-1.31405	-2604914	20260309000000	https://www.cherwell.org/2026/03/08/our-feminism-knows-no-borders-protest-oxford/
1293153927	20260309	202603	2026	2026.1890											DEUGOV	GERMANY	DEU					GOV			0	036	036	03	1	4.0	8	1	8	-7.00888450148075	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20260309000000	https://www.onlineopinion.com.au/view.asp?article=23887
