1292218176	20260202	202602	2026	2026.0877	GOV	ADMINISTRATION						GOV			JUD	APPEALS COURT						JUD			0	020	020	02	1	3.0	6	1	6	-5.68720379146919	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20260304000000	https://www.washingtonexaminer.com/news/justice/4478653/doj-will-defend-trump-executive-orders-targeting-law-firms/
1292218177	20260202	202602	2026	2026.0877	INDCOP	ARUNACHAL PRADESH	IND					COP			UAF	MILITANT						UAF			0	173	173	17	4	-5.0	10	1	10	-3.86904761904762	0								0								0								20260304000000	https://www.newkerala.com/news/a/ulfa-cadre-surrenders-arunachal-pradeshs-tirap-district-424.htm
1292218178	20260202	202602	2026	2026.0877	LEG	LAWMAKER						LEG													1	040	040	04	1	1.0	10	1	10	-1.52284263959391	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20260304000000	https://www.wuky.org/wuky-news/2026-03-03/capilouto-warns-of-uk-funding-cuts-in-current-version-of-state-budget
1292218179	20260202	202602	2026	2026.0877	USA	UNITED STATES	USA								BUS	BUSINESS						BUS			1	015	015	01	1	0.0	4	1	4	-6.22641509433962	3	Louisville, Kentucky, United States	US	USKY	KY111	38.2542	-85.7594	509453	3	Louisville, Kentucky, United States	US	USKY	KY111	38.2542	-85.7594	509453	3	Louisville, Kentucky, United States	US	USKY	KY111	38.2542	-85.7594	509453	20260304000000	https://www.wdrb.com/news/tracy-davenports-victim-who-lost-50-000-says-hes-glad-she-didnt-get-away-with/article_18b8976d-a68e-4dda-864c-9eba83f99f4b.html
1292218180	20260202	202602	2026	2026.0877	USA	UNITED STATES	USA								BUS	BUSINESS						BUS			1	173	173	17	4	-5.0	4	1	4	-6.22641509433962	3	Louisville, Kentucky, United States	US	USKY	KY111	38.2542	-85.7594	509453	3	Louisville, Kentucky, United States	US	USKY	KY111	38.2542	-85.7594	509453	3	Louisville, Kentucky, United States	US	USKY	KY111	38.2542	-85.7594	509453	20260304000000	https://www.wdrb.com/news/tracy-davenports-victim-who-lost-50-000-says-hes-glad-she-didnt-get-away-with/article_18b8976d-a68e-4dda-864c-9eba83f99f4b.html
1292218181	20260202	202602	2026	2026.0877	USAGOV	UNITED STATES	USA					GOV			JUD	APPEALS COURT						JUD			0	020	020	02	1	3.0	4	1	4	-5.68720379146919	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20260304000000	https://www.washingtonexaminer.com/news/justice/4478653/doj-will-defend-trump-executive-orders-targeting-law-firms/
1292218182	20260225	202602	2026	2026.1507											CAN	CANADA	CAN								1	043	043	04	1	2.8	8	1	8	2.22222222222222	0								4	Earlton, Ontario, Canada	CA	CA08	12685	47.7167	-79.8167	-563950	4	Earlton, Ontario, Canada	CA	CA08	12685	47.7167	-79.8167	-563950	20260304000000	https://www.thesudburystar.com:443/news/north-bay-air-cadets-participate-in-training-exercise-in-earlton
1292218183	20260225	202602	2026	2026.1507	CAN	CANADA	CAN																		1	042	042	04	1	1.9	8	1	8	2.22222222222222	4	Trenton, Nova Scotia, Canada	CA	CA07	12632	45.6167	-62.6167	-574959	0								4	Trenton, Nova Scotia, Canada	CA	CA07	12632	45.6167	-62.6167	-574959	20260304000000	https://www.thesudburystar.com:443/news/north-bay-air-cadets-participate-in-training-exercise-in-earlton
1292218184	20260225	202602	2026	2026.1507	CRM	CRIMINAL						CRM			USAJUD	NEW YORK	USA					JUD			1	190	190	19	4	-10.0	30	5	30	-3.78397339759206	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260304000000	https://abcnews.com/US/wireStory/trial-seeks-tie-iranian-paramilitary-alleged-assassination-plot-130730791
1292218185	20260225	202602	2026	2026.1507	USA	UNITED STATES	USA																		0	020	020	02	1	3.0	1	1	1	-0.54945054945055	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								1	Iran	IR	IR		32	53	IR	20260304000000	https://www.washingtonexaminer.com/news/house/4478909/centrist-democrats-buck-hakeem-jeffries-offer-trump-30-day-clock-iran-conflict/
1292218186	20260225	202602	2026	2026.1507	USA	NEW YORK CITY	USA								CRM	ROBBER						CRM			0	182	182	18	4	-9.5	3	1	3	-2.98507462686567	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20260304000000	https://www.foxnews.com/entertainment/paula-deen-speaks-out-about-horrifying-gunpoint-robbery-after-1987-attacker-found-dead-nyc
1292218187	20260225	202602	2026	2026.1507	USA	NEW YORK	USA								CRM	ROBBER						CRM			0	182	182	18	4	-9.5	1	1	1	-2.98507462686567	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20260304000000	https://www.foxnews.com/entertainment/paula-deen-speaks-out-about-horrifying-gunpoint-robbery-after-1987-attacker-found-dead-nyc
1292218188	20260225	202602	2026	2026.1507	USA	NEW YORK CITY	USA								CRM	ROBBER						CRM			0	182	182	18	4	-9.5	4	1	4	-2.98507462686567	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260304000000	https://www.foxnews.com/entertainment/paula-deen-speaks-out-about-horrifying-gunpoint-robbery-after-1987-attacker-found-dead-nyc
1292218189	20260225	202602	2026	2026.1507	USA	ILLINOIS	USA								GOV	ADMINISTRATION						GOV			0	0253	025	02	1	-0.3	6	1	6	-2.32323232323232	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20260304000000	https://www.wvik.org/illinois/2026-03-03/pritzker-denies-traveling-on-epsteins-plane-after-bill-clintons-since-recanted-testimony
1292218190	20260225	202602	2026	2026.1507	USA	ILLINOIS	USA								GOV	ADMINISTRATION						GOV			0	084	084	08	2	7.0	6	1	6	-2.32323232323232	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20260304000000	https://www.wvik.org/illinois/2026-03-03/pritzker-denies-traveling-on-epsteins-plane-after-bill-clintons-since-recanted-testimony
1292218191	20260225	202602	2026	2026.1507	USA	ILLINOIS	USA								USAGOV	UNITED STATES	USA					GOV			0	0253	025	02	1	-0.3	4	1	4	-2.32323232323232	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260304000000	https://www.wvik.org/illinois/2026-03-03/pritzker-denies-traveling-on-epsteins-plane-after-bill-clintons-since-recanted-testimony
1292218192	20260225	202602	2026	2026.1507	USA	ILLINOIS	USA								USAGOV	UNITED STATES	USA					GOV			0	084	084	08	2	7.0	2	1	2	-2.32323232323232	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20260304000000	https://www.wvik.org/illinois/2026-03-03/pritzker-denies-traveling-on-epsteins-plane-after-bill-clintons-since-recanted-testimony
1292218193	20260225	202602	2026	2026.1507	USA	ILLINOIS	USA								USAGOV	UNITED STATES	USA					GOV			0	084	084	08	2	7.0	2	1	2	-2.32323232323232	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260304000000	https://www.wvik.org/illinois/2026-03-03/pritzker-denies-traveling-on-epsteins-plane-after-bill-clintons-since-recanted-testimony
1292218194	20260225	202602	2026	2026.1507	USA	FLORIDA	USA								USAJUD	UNITED STATES	USA					JUD			0	120	120	12	3	-4.0	1	1	1	-7.97413793103449	3	Fort Pierce, Florida, United States	US	USFL	FL111	27.4467	-80.3256	307964	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20260304000000	https://www.morningjournalnews.com/wire/?category=5266&ID=387308
1292218195	20260303	202603	2026	2026.1726	GOV	PRIME MINISTER						GOV			IRN	IRANIAN	IRN								1	040	040	04	1	1.0	3	1	3	10.3825136612022	4	Shaikh Salman, Khuzestan, Iran	IR	IR15	36787	30.2833	48.3333	-3196947	4	Shaikh Salman, Khuzestan, Iran	IR	IR15	36787	30.2833	48.3333	-3196947	4	Shaikh Salman, Khuzestan, Iran	IR	IR15	36787	30.2833	48.3333	-3196947	20260304000000	https://www.gdnonline.com:443/Details/1377538
1292218196	20260303	202603	2026	2026.1726	GOV	PRINCE						GOV			IRN	IRANIAN	IRN								1	040	040	04	1	1.0	7	1	7	10.3825136612022	1	Bahrain	BA	BA		26	50.5	BA	4	Shaikh Salman, Khuzestan, Iran	IR	IR15	36787	30.2833	48.3333	-3196947	4	Shaikh Salman, Khuzestan, Iran	IR	IR15	36787	30.2833	48.3333	-3196947	20260304000000	https://www.gdnonline.com:443/Details/1377538
1292218197	20260303	202603	2026	2026.1726	GOV	PRINCE						GOV			IRN	IRANIAN	IRN								1	042	042	04	1	1.9	10	1	10	10.3825136612022	4	Shaikh Salman, Khuzestan, Iran	IR	IR15	36787	30.2833	48.3333	-3196947	4	Shaikh Salman, Khuzestan, Iran	IR	IR15	36787	30.2833	48.3333	-3196947	4	Shaikh Salman, Khuzestan, Iran	IR	IR15	36787	30.2833	48.3333	-3196947	20260304000000	https://www.gdnonline.com:443/Details/1377538
1292218198	20260303	202603	2026	2026.1726	IRN	IRANIAN	IRN								GOV	PRIME MINISTER						GOV			1	040	040	04	1	1.0	3	1	3	10.3825136612022	4	Shaikh Salman, Khuzestan, Iran	IR	IR15	36787	30.2833	48.3333	-3196947	4	Shaikh Salman, Khuzestan, Iran	IR	IR15	36787	30.2833	48.3333	-3196947	4	Shaikh Salman, Khuzestan, Iran	IR	IR15	36787	30.2833	48.3333	-3196947	20260304000000	https://www.gdnonline.com:443/Details/1377538
1292218199	20260303	202603	2026	2026.1726	IRN	IRANIAN	IRN								GOV	PRINCE						GOV			1	040	040	04	1	1.0	7	1	7	10.3825136612022	4	Shaikh Salman, Khuzestan, Iran	IR	IR15	36787	30.2833	48.3333	-3196947	1	Bahrain	BA	BA		26	50.5	BA	4	Shaikh Salman, Khuzestan, Iran	IR	IR15	36787	30.2833	48.3333	-3196947	20260304000000	https://www.gdnonline.com:443/Details/1377538
1292218200	20260303	202603	2026	2026.1726	IRN	IRANIAN	IRN								GOV	PRIME MINISTER						GOV			1	043	043	04	1	2.8	3	1	3	10.3825136612022	4	Shaikh Salman, Khuzestan, Iran	IR	IR15	36787	30.2833	48.3333	-3196947	4	Shaikh Salman, Khuzestan, Iran	IR	IR15	36787	30.2833	48.3333	-3196947	4	Shaikh Salman, Khuzestan, Iran	IR	IR15	36787	30.2833	48.3333	-3196947	20260304000000	https://www.gdnonline.com:443/Details/1377538
1292218201	20260303	202603	2026	2026.1726	IRN	IRANIAN	IRN								GOV	PRINCE						GOV			1	043	043	04	1	2.8	5	1	5	10.3825136612022	4	Shaikh Salman, Khuzestan, Iran	IR	IR15	36787	30.2833	48.3333	-3196947	1	Bahrain	BA	BA		26	50.5	BA	4	Shaikh Salman, Khuzestan, Iran	IR	IR15	36787	30.2833	48.3333	-3196947	20260304000000	https://www.gdnonline.com:443/Details/1377538
1292218202	20260303	202603	2026	2026.1726	IRN	IRANIAN	IRN								GOV	PRINCE						GOV			1	043	043	04	1	2.8	2	1	2	10.3825136612022	4	Shaikh Salman, Khuzestan, Iran	IR	IR15	36787	30.2833	48.3333	-3196947	1	Bahrain	BA	BA		26	50.5	BA	1	Bahrain	BA	BA		26	50.5	BA	20260304000000	https://www.gdnonline.com:443/Details/1377538
1292218203	20260303	202603	2026	2026.1726	IRN	IRAN	IRN								UAF	TERRORIST						UAF			1	194	194	19	4	-10.0	10	1	10	-0.51282051282051	1	Bahrain	BA	BA		26	50.5	BA	1	Bahrain	BA	BA		26	50.5	BA	1	Bahrain	BA	BA		26	50.5	BA	20260304000000	https://www.gdnonline.com:443/Details/1377537
1292218204	20260304	202603	2026	2026.1753											AFG	AFGHANISTAN	AFG								0	0874	087	08	2	10.0	15	3	15	-3.03334416758476	0								1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20260304000000	https://www.mauinews.com/news/local-news/2026/03/iran-war-taxes-us-diplomatic-work-and-leaves-americans-in-the-mideast-in-limbo/
1292218205	20260304	202603	2026	2026.1753											AFR	AFRICA	AFR								0	036	036	03	1	4.0	10	1	10	2.02020202020202	0								4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20260304000000	https://www.cbsnews.com/philadelphia/news/kb-foundation-south-africa-philadelphia-trip-students-visit/
1292218206	20260304	202603	2026	2026.1753											AFR	AFRICA	AFR								1	042	042	04	1	1.9	10	1	10	2.02020202020202	0								4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20260304000000	https://www.cbsnews.com/philadelphia/news/kb-foundation-south-africa-philadelphia-trip-students-visit/
1292218207	20260304	202603	2026	2026.1753											AFR	AFRICA	AFR								0	043	043	04	1	2.8	2	1	2	-4.11522633744856	0								1	South Africa	SF	SF		-30	26	SF	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20260304000000	https://www.dailymail.co.uk/money/markets/article-15611003/Trumps-dollar-gamble-hell-break-loose-Iran-conflict-subsides-says-ALEX-BRUMMER.html
1292218208	20260304	202603	2026	2026.1753											AFR	AFRICA	AFR								0	043	043	04	1	2.8	8	1	8	-4.11522633744856	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20260304000000	https://www.dailymail.co.uk/money/markets/article-15611003/Trumps-dollar-gamble-hell-break-loose-Iran-conflict-subsides-says-ALEX-BRUMMER.html
1292218209	20260304	202603	2026	2026.1753											ARE	DUBAI	ARE								1	036	036	03	1	4.0	6	3	6	-4.66540220059192	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20260304000000	https://www.goulburnpost.com.au/story/9189612/planned-flight-to-leave-dubai-for-australia/
1292218210	20260304	202603	2026	2026.1753											ARE	DUBAI	ARE								0	060	060	06	2	6.0	5	1	5	-2.89330922242315	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20260304000000	https://www.nbcmiami.com/news/local/south-floridians-stranded-in-middle-east-amid-airstrikes-hoping-for-way-home/3775972/
1292218211	20260304	202603	2026	2026.1753											AREGOV	EMIRATI	ARE					GOV			0	040	040	04	1	1.0	6	1	6	-0.85054678007291	0								1	Bahrain	BA	BA		26	50.5	BA	1	Bahrain	BA	BA		26	50.5	BA	20260304000000	https://www.castanetkamloops.net/news/Canada/601707/PM-Carney-Canada-s-support-for-U-S-striking-Iran-came-with-regret-for-global-law
1292218212	20260304	202603	2026	2026.1753											ARG	ARGENTINA	ARG								0	112	112	11	3	-2.0	2	1	2	-12.8301886792452	0								4	Rio Gallegos, Santa Cruz, Argentina	AR	AR20	4818	-51.6226	-69.2181	-1010731	4	Rio Gallegos, Santa Cruz, Argentina	AR	AR20	4818	-51.6226	-69.2181	-1010731	20260304000000	https://www.hometownregister.com/news/national/2017-implosion-of-argentine-submarine-was-foreseeable-trial-hears/article_2a12fdef-2d55-53a4-b204-eb6f06a67796.html
1292218213	20260304	202603	2026	2026.1753											ARGELI	ARGENTINA	ARG					ELI			0	112	112	11	3	-2.0	2	1	2	-12.8301886792452	0								4	Rio Gallegos, Santa Cruz, Argentina	AR	AR20	4818	-51.6226	-69.2181	-1010731	4	Rio Gallegos, Santa Cruz, Argentina	AR	AR20	4818	-51.6226	-69.2181	-1010731	20260304000000	https://www.hometownregister.com/news/national/2017-implosion-of-argentine-submarine-was-foreseeable-trial-hears/article_2a12fdef-2d55-53a4-b204-eb6f06a67796.html
1292218214	20260304	202603	2026	2026.1753											ARGMIL	ARGENTINA	ARG					MIL			1	042	042	04	1	1.9	4	1	4	-12.8301886792452	0								4	Mar Del Plata, Buenos Aires, Argentina	AR	AR01	4432	-38.0023	-57.5575	-1003243	4	Mar Del Plata, Buenos Aires, Argentina	AR	AR01	4432	-38.0023	-57.5575	-1003243	20260304000000	https://www.hometownregister.com/news/national/2017-implosion-of-argentine-submarine-was-foreseeable-trial-hears/article_2a12fdef-2d55-53a4-b204-eb6f06a67796.html
1292218215	20260304	202603	2026	2026.1753											ARGMIL	ARGENTINA	ARG					MIL			1	042	042	04	1	1.9	4	1	4	-12.8301886792452	0								4	Mar Del Plata, Buenos Aires, Argentina	AR	AR01	4432	-38.0023	-57.5575	-1003243	4	Ushuaia, Tierra del Fuego, Antáida e Islas del Atláico Sur, Argentina	AR	AR23	4872	-54.8	-68.3	-1018179	20260304000000	https://www.hometownregister.com/news/national/2017-implosion-of-argentine-submarine-was-foreseeable-trial-hears/article_2a12fdef-2d55-53a4-b204-eb6f06a67796.html
1292218216	20260304	202603	2026	2026.1753											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	15	5	15	-4.19048781766509	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20260304000000	https://www.batemansbaypost.com.au/story/9189888/show-must-go-on-host-addresses-kyle-jackie-o-split/
1292218217	20260304	202603	2026	2026.1753											AUS	AUSTRALIA	AUS								0	112	112	11	3	-2.0	40	5	20	-4.19048781766509	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20260304000000	https://www.batemansbaypost.com.au/story/9189888/show-must-go-on-host-addresses-kyle-jackie-o-split/
1292218218	20260304	202603	2026	2026.1753											AUS	AUSTRALIA	AUS								1	173	173	17	4	-5.0	1	1	1	-9.18518518518517	0								4	Batemans Bay, New South Wales, Australia	AS	AS02	4997	-35.7066	150.175	-1557840	4	Nowra, New South Wales, Australia	AS	AS02	5081	-34.8842	150.6	-1592371	20260304000000	https://www.batemansbaypost.com.au/story/9188991/four-canberra-men-jailed-for-brutal-assault-granted-bail/
1292218219	20260304	202603	2026	2026.1753											AUS	CANBERRA	AUS								1	173	173	17	4	-5.0	7	1	7	-9.18518518518517	0								4	Nowra, New South Wales, Australia	AS	AS02	5081	-34.8842	150.6	-1592371	4	Nowra, New South Wales, Australia	AS	AS02	5081	-34.8842	150.6	-1592371	20260304000000	https://www.batemansbaypost.com.au/story/9188991/four-canberra-men-jailed-for-brutal-assault-granted-bail/
1292218220	20260304	202603	2026	2026.1753											AUS	CANBERRA	AUS								1	180	180	18	4	-9.0	4	1	4	-9.18518518518517	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20260304000000	https://www.batemansbaypost.com.au/story/9188991/four-canberra-men-jailed-for-brutal-assault-granted-bail/
1292218221	20260304	202603	2026	2026.1753											AUS	AUSTRALIA	AUS								1	180	180	18	4	-9.0	2	1	2	-9.18518518518517	0								4	Moruya, New South Wales, Australia	AS	AS02	4997	-35.9125	150.081	-1589024	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20260304000000	https://www.batemansbaypost.com.au/story/9188991/four-canberra-men-jailed-for-brutal-assault-granted-bail/
1292218222	20260304	202603	2026	2026.1753											AUS	AUSTRALIA	AUS								1	180	180	18	4	-9.0	2	1	2	-9.18518518518517	0								4	Moruya, New South Wales, Australia	AS	AS02	4997	-35.9125	150.081	-1589024	4	Moruya, New South Wales, Australia	AS	AS02	4997	-35.9125	150.081	-1589024	20260304000000	https://www.batemansbaypost.com.au/story/9188991/four-canberra-men-jailed-for-brutal-assault-granted-bail/
1292218223	20260304	202603	2026	2026.1753											BUS	CHAMBER OF COMMERCE						BUS			0	040	040	04	1	1.0	4	1	4	-0.18844221105528	0								3	Kenai Peninsula Borough, Alaska, United States	US	USAK		60.4167	-151.251	1419972	3	Kenai Peninsula Borough, Alaska, United States	US	USAK		60.4167	-151.251	1419972	20260304000000	https://www.homernews.com/2026/03/03/council-discusses-short-term-rental-policies/
1292218224	20260304	202603	2026	2026.1753											BUS	CHAMBER OF COMMERCE						BUS			0	040	040	04	1	1.0	6	1	6	-0.18844221105528	0								2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Alaska, United States	US	USAK		61.385	-152.268	AK	20260304000000	https://www.homernews.com/2026/03/03/council-discusses-short-term-rental-policies/
