1293532012	20250311	202503	2025	2025.1945	CVL	VOTER						CVL			USA	UNITED STATES	USA								1	111	111	11	3	-2.0	4	1	4	-1.70132325141777	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20260311000000	https://www.aol.com/articles/rand-paul-oversee-confirmation-hearing-153256163.html
1293532013	20250311	202503	2025	2025.1945	MEXCRM	MEXICO	MEX					CRM													0	010	010	01	1	0.0	8	1	8	-6.95488721804511	4	Jalisco, Baja California, Mexico	MX	MX02	19586	32.5175	-115.235	-1661292	0								4	Jalisco, Baja California, Mexico	MX	MX02	19586	32.5175	-115.235	-1661292	20260311000000	https://www.ibtimes.com/armed-civilians-attack-jalisco-state-police-explosive-drones-injuring-one-officer-3798864
1293532014	20250311	202503	2025	2025.1945	USA	WEST VIRGINIA	USA																		0	014	014	01	1	0.0	8	1	8	-3.14735336194563	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20260311000000	https://thedailyrecord.com/2026/03/10/wv-medicaid-gender-affirming-surgery-ban/
1293532015	20260209	202602	2026	2026.1068											CAN	CANADIAN	CAN								1	036	036	03	1	4.0	10	1	10	1.31147540983607	0								4	Wiarton, Ontario, Canada	CA	CA08	12652	44.7333	-81.1333	-575970	4	Wiarton, Ontario, Canada	CA	CA08	12652	44.7333	-81.1333	-575970	20260311000000	https://www.owensoundsuntimes.com:443/news/mens-shed-numbers-rise-with-temperatures-as-spring-nears
1293532016	20260209	202602	2026	2026.1068											USA	UNITED STATES	USA								0	043	043	04	1	2.8	4	1	4	-5.23627075351214	0								2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	20260311000000	https://www.foxnews.com/politics/doj-blasts-partisan-dc-bar-complaint-against-senior-trump-official
1293532017	20260209	202602	2026	2026.1068	CAN	CANADIAN	CAN																		1	036	036	03	1	4.0	10	1	10	1.31147540983607	4	Wiarton, Ontario, Canada	CA	CA08	12652	44.7333	-81.1333	-575970	0								4	Wiarton, Ontario, Canada	CA	CA08	12652	44.7333	-81.1333	-575970	20260311000000	https://www.owensoundsuntimes.com:443/news/mens-shed-numbers-rise-with-temperatures-as-spring-nears
1293532018	20260209	202602	2026	2026.1068	GBR	UNITED KINGDOM	GBR								GBROPP	LONDON	GBR					OPP			1	042	042	04	1	1.9	4	1	4	-1.27186009538951	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20260311000000	https://www.foxnews.com/entertainment/king-charles-kate-middleton-prince-william-heckled-protesters-demanding-answers-andrews-epstein-ties
1293532019	20260209	202602	2026	2026.1068	GBR	LONDON	GBR								GBROPP	LONDON	GBR					OPP			1	042	042	04	1	1.9	6	1	6	-1.27186009538951	4	Sandringham, Norfolk, United Kingdom	UK	UKI9	40122	52.8333	0.516667	-2607088	4	Sandringham, Norfolk, United Kingdom	UK	UKI9	40122	52.8333	0.516667	-2607088	4	Sandringham, Norfolk, United Kingdom	UK	UKI9	40122	52.8333	0.516667	-2607088	20260311000000	https://www.foxnews.com/entertainment/king-charles-kate-middleton-prince-william-heckled-protesters-demanding-answers-andrews-epstein-ties
1293532020	20260209	202602	2026	2026.1068	GBROPP	LONDON	GBR					OPP			GBR	LONDON	GBR								1	043	043	04	1	2.8	10	1	10	-1.27186009538951	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20260311000000	https://www.foxnews.com/entertainment/king-charles-kate-middleton-prince-william-heckled-protesters-demanding-answers-andrews-epstein-ties
1293532021	20260209	202602	2026	2026.1068	LEG	SENATOR						LEG													0	040	040	04	1	1.0	3	1	3	-1.68243953732913	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	0								2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20260311000000	https://ctmirror.org/2026/03/10/housing-committee-poised-to-pass-eviction-reform-bill/
1293532022	20260209	202602	2026	2026.1068	LEG	SENATOR						LEG			USA	HARTFORD	USA								0	040	040	04	1	1.0	6	1	6	-1.68243953732913	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20260311000000	https://ctmirror.org/2026/03/10/housing-committee-poised-to-pass-eviction-reform-bill/
1293532023	20260209	202602	2026	2026.1068	LEG	SENATOR						LEG			USALEG	UNITED STATES	USA					LEG			0	040	040	04	1	1.0	1	1	1	-1.68243953732913	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20260311000000	https://ctmirror.org/2026/03/10/housing-committee-poised-to-pass-eviction-reform-bill/
1293532024	20260209	202602	2026	2026.1068	USA	UNITED STATES	USA																		0	042	042	04	1	1.9	4	1	4	-5.23627075351214	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	0								2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	20260311000000	https://www.foxnews.com/politics/doj-blasts-partisan-dc-bar-complaint-against-senior-trump-official
1293532025	20260209	202602	2026	2026.1068	USA	NEW MEXICO	USA																		0	064	064	06	2	7.0	3	1	3	-4.08997955010225	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	0								2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20260311000000	https://www.fitsnews.com/2026/03/10/epstein-investigation-new-mexico-takes-the-lead/
1293532026	20260209	202602	2026	2026.1068	USA	CALIFORNIA	USA																		0	120	120	12	3	-4.0	5	1	5	-2.29746070133011	2	California, United States	US	USCA		36.17	-119.746	CA	0								3	San Diego County, California, United States	US	USCA		33.0334	-116.801	277301	20260311000000	https://www.nbcsandiego.com/news/local/county-sues-dhs-over-access-to-otay-mesa-detention-facility/3992889/
1293532027	20260209	202602	2026	2026.1068	USA	SAN DIEGO	USA								CVL	IMMIGRANT						CVL			1	090	090	09	2	-2.0	6	1	6	-2.29746070133011	3	San Diego County, California, United States	US	USCA	CA073	33.0334	-116.801	277301	3	San Diego County, California, United States	US	USCA		33.0334	-116.801	277301	3	San Diego County, California, United States	US	USCA		33.0334	-116.801	277301	20260311000000	https://www.nbcsandiego.com/news/local/county-sues-dhs-over-access-to-otay-mesa-detention-facility/3992889/
1293532028	20260209	202602	2026	2026.1068	USA	SAN DIEGO	USA								GOV	ADMINISTRATION						GOV			1	115	115	11	3	-2.0	10	1	10	-2.29746070133011	3	San Diego County, California, United States	US	USCA	CA073	33.0334	-116.801	277301	3	San Diego County, California, United States	US	USCA		33.0334	-116.801	277301	3	San Diego County, California, United States	US	USCA		33.0334	-116.801	277301	20260311000000	https://www.nbcsandiego.com/news/local/county-sues-dhs-over-access-to-otay-mesa-detention-facility/3992889/
1293532029	20260209	202602	2026	2026.1068	USA	SAN DIEGO	USA								USACVL	UNITED STATES	USA					CVL			1	090	090	09	2	-2.0	4	1	4	-2.29746070133011	3	San Diego County, California, United States	US	USCA	CA073	33.0334	-116.801	277301	3	San Diego County, California, United States	US	USCA		33.0334	-116.801	277301	3	San Diego County, California, United States	US	USCA		33.0334	-116.801	277301	20260311000000	https://www.nbcsandiego.com/news/local/county-sues-dhs-over-access-to-otay-mesa-detention-facility/3992889/
1293532030	20260304	202603	2026	2026.1753	BUSCOP	BUSINESS						BUS	COP		USA	UNITED STATES	USA								1	036	036	03	1	4.0	2	1	2	0	3	Hempstead, New York, United States	US	USNY	NY059	40.7062	-73.6187	952574	3	Lynbrook, New York, United States	US	USNY	NY059	40.6548	-73.6718	956170	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260311000000	https://libn.com/2026/03/10/sba-deputy-visits-lynbrook-hempstead-businesses/
1293532031	20260304	202603	2026	2026.1753	BUSCOP	BUSINESS						BUS	COP		USA	UNITED STATES	USA								1	036	036	03	1	4.0	2	1	2	0	2	New York, United States	US	USNY		42.1497	-74.9384	NY	3	Lynbrook, New York, United States	US	USNY	NY059	40.6548	-73.6718	956170	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260311000000	https://libn.com/2026/03/10/sba-deputy-visits-lynbrook-hempstead-businesses/
1293532032	20260304	202603	2026	2026.1753	BUSCOP	BUSINESS						BUS	COP		USACVL	UNITED STATES	USA					CVL			1	036	036	03	1	4.0	2	1	2	0	3	Hempstead, New York, United States	US	USNY	NY059	40.7062	-73.6187	952574	3	Lynbrook, New York, United States	US	USNY	NY059	40.6548	-73.6718	956170	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260311000000	https://libn.com/2026/03/10/sba-deputy-visits-lynbrook-hempstead-businesses/
1293532033	20260304	202603	2026	2026.1753	BUSCOP	BUSINESS						BUS	COP		USACVL	UNITED STATES	USA					CVL			1	036	036	03	1	4.0	2	1	2	0	2	New York, United States	US	USNY		42.1497	-74.9384	NY	3	Hempstead, New York, United States	US	USNY	NY059	40.7062	-73.6187	952574	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260311000000	https://libn.com/2026/03/10/sba-deputy-visits-lynbrook-hempstead-businesses/
1293532034	20260304	202603	2026	2026.1753	CUB	CUBA	CUB								USA	UNITED STATES	USA								0	1053	105	10	3	-5.0	4	1	4	-2.36486486486486	4	El Valle, Provincia de Artemisa, Cuba	CU	CU17	14737	22.8833	-82.4833	-1622671	3	Raymondville, Texas, United States	US	USTX	TX489	26.4815	-97.7831	1377181	3	Raymondville, Texas, United States	US	USTX	TX489	26.4815	-97.7831	1377181	20260311000000	https://havanatimes.org/features/south-texas-fights-back-against-arbitrary-ice-detentions/
1293532035	20260304	202603	2026	2026.1753	CUB	CUBA	CUB								USA	UNITED STATES	USA								0	1053	105	10	3	-5.0	1	1	1	-2.36486486486486	4	Manuel Garcia, Ciudad de La Habana, Cuba	CU	CU02	14609	23.1333	-82.1833	-1634328	4	Manuel Garcia, Ciudad de La Habana, Cuba	CU	CU02	14609	23.1333	-82.1833	-1634328	4	Manuel Garcia, Ciudad de La Habana, Cuba	CU	CU02	14609	23.1333	-82.1833	-1634328	20260311000000	https://havanatimes.org/features/south-texas-fights-back-against-arbitrary-ice-detentions/
1293532036	20260304	202603	2026	2026.1753	CUB	CUBA	CUB								USA	UNITED STATES	USA								0	1053	105	10	3	-5.0	1	1	1	-2.36486486486486	4	Manuel Garcia, Ciudad de La Habana, Cuba	CU	CU02	14609	23.1333	-82.1833	-1634328	3	Raymondville, Texas, United States	US	USTX	TX489	26.4815	-97.7831	1377181	3	Raymondville, Texas, United States	US	USTX	TX489	26.4815	-97.7831	1377181	20260311000000	https://havanatimes.org/features/south-texas-fights-back-against-arbitrary-ice-detentions/
1293532037	20260304	202603	2026	2026.1753	CVL	VILLAGE						CVL			USA	NEW YORK	USA								1	036	036	03	1	4.0	2	1	2	0	3	Hempstead, New York, United States	US	USNY	NY059	40.7062	-73.6187	952574	3	Hempstead, New York, United States	US	USNY	NY059	40.7062	-73.6187	952574	3	Hempstead, New York, United States	US	USNY	NY059	40.7062	-73.6187	952574	20260311000000	https://libn.com/2026/03/10/sba-deputy-visits-lynbrook-hempstead-businesses/
1293532038	20260304	202603	2026	2026.1753	MIL	MILITARY						MIL			LEG	CONGRESS						LEG			0	1014	101	10	3	-5.0	10	1	10	-4.85252140818268	4	Minab, Sistan va Baluchestan, Iran	IR	IR04	41051	25.7893	61.1025	293743	4	Minab, Sistan va Baluchestan, Iran	IR	IR04	41051	25.7893	61.1025	293743	4	Minab, Sistan va Baluchestan, Iran	IR	IR04	41051	25.7893	61.1025	293743	20260311000000	https://www.aljazeera.com/news/2026/3/10/democrats-say-white-house-still-giving-no-clarity-on-iran-war-after-eleven-days
1293532039	20260304	202603	2026	2026.1753	RUS	MOSCOW	RUS								USA	WASHINGTON	USA								1	046	046	04	1	7.0	3	1	3	-2.31884057971015	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20260311000000	http://www.europesun.com/news/278914600/witkoff-reveals-plans-for-next-round-of-russia-us-ukraine-talks
1293532040	20260304	202603	2026	2026.1753	RUS	MOSCOW	RUS								USA	WASHINGTON	USA								1	046	046	04	1	7.0	5	1	5	-2.31884057971015	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20260311000000	http://www.europesun.com/news/278914600/witkoff-reveals-plans-for-next-round-of-russia-us-ukraine-talks
1293532041	20260304	202603	2026	2026.1753	UKR	KIEV	UKR								USA	WASHINGTON	USA								1	046	046	04	1	7.0	5	1	5	-2.31884057971015	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20260311000000	http://www.europesun.com/news/278914600/witkoff-reveals-plans-for-next-round-of-russia-us-ukraine-talks
1293532042	20260304	202603	2026	2026.1753	UKR	KIEV	UKR								USA	WASHINGTON	USA								1	046	046	04	1	7.0	3	1	3	-2.31884057971015	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20260311000000	http://www.europesun.com/news/278914600/witkoff-reveals-plans-for-next-round-of-russia-us-ukraine-talks
1293532043	20260304	202603	2026	2026.1753	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	1	1	1	-5.03597122302158	3	Macomb County, Michigan, United States	US	USMI	MI099	42.7	-82.9499	1622992	0								3	Macomb County, Michigan, United States	US	USMI		42.7	-82.9499	1622992	20260311000000	https://www.wxyz.com/news/region/macomb-county/a-look-inside-macomb-countys-emergency-dispatch-center-the-third-largest-in-michigan
1293532044	20260304	202603	2026	2026.1753	USA	UNITED STATES	USA																		1	051	051	05	1	3.4	2	1	2	-4.08997955010225	3	Palmetto, South Carolina, United States	US	USSC	SC031	34.2521	-79.8273	1227957	0								3	Palmetto, South Carolina, United States	US	USSC	SC031	34.2521	-79.8273	1227957	20260311000000	https://www.fitsnews.com/2026/03/10/epstein-investigation-new-mexico-takes-the-lead/
1293532045	20260304	202603	2026	2026.1753	USA	UNITED STATES	USA								BUSCOP	BUSINESS						BUS	COP		1	036	036	03	1	4.0	4	1	4	0	3	Hempstead, New York, United States	US	USNY	NY059	40.7062	-73.6187	952574	3	Hempstead, New York, United States	US	USNY	NY059	40.7062	-73.6187	952574	3	Hempstead, New York, United States	US	USNY	NY059	40.7062	-73.6187	952574	20260311000000	https://libn.com/2026/03/10/sba-deputy-visits-lynbrook-hempstead-businesses/
1293532046	20260304	202603	2026	2026.1753	USA	NEW YORK	USA								CVL	VILLAGE						CVL			1	036	036	03	1	4.0	2	1	2	0	2	New York, United States	US	USNY		42.1497	-74.9384	NY	3	Hempstead, New York, United States	US	USNY	NY059	40.7062	-73.6187	952574	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260311000000	https://libn.com/2026/03/10/sba-deputy-visits-lynbrook-hempstead-businesses/
1293532047	20260304	202603	2026	2026.1753	USA	WASHINGTON	USA								RUS	MOSCOW	RUS								1	046	046	04	1	7.0	3	1	3	-2.31884057971015	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20260311000000	http://www.europesun.com/news/278914600/witkoff-reveals-plans-for-next-round-of-russia-us-ukraine-talks
1293532048	20260304	202603	2026	2026.1753	USA	WASHINGTON	USA								RUS	MOSCOW	RUS								1	046	046	04	1	7.0	5	1	5	-2.31884057971015	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20260311000000	http://www.europesun.com/news/278914600/witkoff-reveals-plans-for-next-round-of-russia-us-ukraine-talks
1293532049	20260304	202603	2026	2026.1753	USA	WASHINGTON	USA								UKR	KIEV	UKR								1	046	046	04	1	7.0	3	1	3	-2.31884057971015	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20260311000000	http://www.europesun.com/news/278914600/witkoff-reveals-plans-for-next-round-of-russia-us-ukraine-talks
1293532050	20260304	202603	2026	2026.1753	USA	WASHINGTON	USA								UKR	KIEV	UKR								1	046	046	04	1	7.0	5	1	5	-2.31884057971015	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20260311000000	http://www.europesun.com/news/278914600/witkoff-reveals-plans-for-next-round-of-russia-us-ukraine-talks
1293532051	20260304	202603	2026	2026.1753	USA	NEW YORK	USA								USACVL	UNITED STATES	USA					CVL			1	036	036	03	1	4.0	1	1	1	0	3	Lynbrook, New York, United States	US	USNY	NY059	40.6548	-73.6718	956170	3	Lynbrook, New York, United States	US	USNY	NY059	40.6548	-73.6718	956170	3	Hempstead, New York, United States	US	USNY	NY059	40.7062	-73.6187	952574	20260311000000	https://libn.com/2026/03/10/sba-deputy-visits-lynbrook-hempstead-businesses/
1293532052	20260304	202603	2026	2026.1753	USA	NEW YORK	USA								USACVL	UNITED STATES	USA					CVL			1	036	036	03	1	4.0	1	1	1	0	2	New York, United States	US	USNY		42.1497	-74.9384	NY	3	Hempstead, New York, United States	US	USNY	NY059	40.7062	-73.6187	952574	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260311000000	https://libn.com/2026/03/10/sba-deputy-visits-lynbrook-hempstead-businesses/
1293532053	20260304	202603	2026	2026.1753	USACVL	UNITED STATES	USA					CVL			BUSCOP	BUSINESS						BUS	COP		1	036	036	03	1	4.0	2	1	2	0	3	Hempstead, New York, United States	US	USNY	NY059	40.7062	-73.6187	952574	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260311000000	https://libn.com/2026/03/10/sba-deputy-visits-lynbrook-hempstead-businesses/
1293532054	20260304	202603	2026	2026.1753	USACVL	UNITED STATES	USA					CVL			BUSCOP	BUSINESS						BUS	COP		1	036	036	03	1	4.0	2	1	2	0	3	Lynbrook, New York, United States	US	USNY	NY059	40.6548	-73.6718	956170	3	Hempstead, New York, United States	US	USNY	NY059	40.7062	-73.6187	952574	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260311000000	https://libn.com/2026/03/10/sba-deputy-visits-lynbrook-hempstead-businesses/
1293532055	20260304	202603	2026	2026.1753	USACVL	UNITED STATES	USA					CVL			USA	NEW YORK	USA								1	036	036	03	1	4.0	1	1	1	0	3	Hempstead, New York, United States	US	USNY	NY059	40.7062	-73.6187	952574	3	Hempstead, New York, United States	US	USNY	NY059	40.7062	-73.6187	952574	3	Hempstead, New York, United States	US	USNY	NY059	40.7062	-73.6187	952574	20260311000000	https://libn.com/2026/03/10/sba-deputy-visits-lynbrook-hempstead-businesses/
1293532056	20260304	202603	2026	2026.1753	USACVL	UNITED STATES	USA					CVL			USA	NEW YORK	USA								1	036	036	03	1	4.0	1	1	1	0	3	Hempstead, New York, United States	US	USNY	NY059	40.7062	-73.6187	952574	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260311000000	https://libn.com/2026/03/10/sba-deputy-visits-lynbrook-hempstead-businesses/
1293532057	20260310	202603	2026	2026.1918	BHR	BAHRAIN	BHR								IRN	IRANIAN	IRN								1	017	017	01	1	0.0	14	1	14	-8.44594594594591	1	Iran	IR	IR		32	53	IR	1	Bahrain	BA	BA		26	50.5	BA	1	Iran	IR	IR		32	53	IR	20260311000000	https://www.gdnonline.com:443/Details/1378211
1293532058	20260311	202603	2026	2026.1945											ALB	ALBANIA	ALB								1	112	112	11	3	-2.0	4	1	4	-6.25	0								1	Albania	AL	AL		41	20	AL	1	Albania	AL	AL		41	20	AL	20260311000000	https://www.gazetaexpress.com/en/Ramadan--the-interview-with-Eosman-was-politically-dishonest-and-meaningless--as-she-spoke-for-an-Albanian-media-outlet-on-such-an-important-issue./
1293532059	20260311	202603	2026	2026.1945											ARE	ABU DHABI	ARE								1	036	036	03	1	4.0	3	1	3	-2.31884057971015	0								4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20260311000000	http://www.europesun.com/news/278914600/witkoff-reveals-plans-for-next-round-of-russia-us-ukraine-talks
1293532060	20260311	202603	2026	2026.1945											ARE	ABU DHABI	ARE								1	046	046	04	1	7.0	3	1	3	-2.31884057971015	0								4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20260311000000	http://www.europesun.com/news/278914600/witkoff-reveals-plans-for-next-round-of-russia-us-ukraine-talks
1293532061	20260311	202603	2026	2026.1945											ARG	ARGENTINA	ARG								1	020	020	02	1	3.0	5	1	5	3.62997658079625	0								1	Argentina	AR	AR		-34	-64	AR	1	Argentina	AR	AR		-34	-64	AR	20260311000000	https://clichemag.com/fashion/jewelry/contemporary-jewellery-inspired-by-nature-meet-maria-rosua/
1293532062	20260311	202603	2026	2026.1945											AUS	MELBOURNE	AUS								1	042	042	04	1	1.9	10	1	10	0.78947368421052	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20260311000000	https://www.stockandland.com.au/story/9194511/nyora-17-million-sale-reveals-gippsland-farmland-value-shifts/
1293532063	20260311	202603	2026	2026.1945											AUS	AUSTRALIA	AUS								1	051	051	05	1	3.4	2	1	2	4.19426048565121	0								4	Coffs Harbour, New South Wales, Australia	AS	AS02	5096	-30.2963	153.114	-1566281	4	Coffs Harbour, New South Wales, Australia	AS	AS02	5096	-30.2963	153.114	-1566281	20260311000000	https://if.com.au/jim-weir-and-jack-clarks-bluebottle-washes-into-coffs-harbour-with-vincent-miller-sean-keenan-chris-alosio/
1293532064	20260311	202603	2026	2026.1945											AUS	AUSTRALIA	AUS								0	051	051	05	1	3.4	1	1	1	2.4390243902439	0								4	University Of South Australia, South Australia, Australia	AS	AS05	5308	-34.8088	138.62	11377266	4	University Of South Australia, South Australia, Australia	AS	AS05	5308	-34.8088	138.62	11377266	20260311000000	https://www.westernweekender.com.au/2026/03/tribute-show-is-full-of-hits/
