1293621003	20260209	202602	2026	2026.1068	BUS	BUSINESS						BUS			AUS	AUSTRALIA	AUS								0	042	042	04	1	1.9	3	1	3	4.2042042042042	4	Dubbo, New South Wales, Australia	AS	AS02	5096	-32.243	148.605	-1570695	4	Dubbo, New South Wales, Australia	AS	AS02	5096	-32.243	148.605	-1570695	4	Dubbo, New South Wales, Australia	AS	AS02	5096	-32.243	148.605	-1570695	20260311120000	https://www.thetimes.com/world/australasia/article/meghan-duchess-sussex-sydney-retreat-jcxzzhlpt
1293621004	20260209	202602	2026	2026.1068	BUS	COMPANY						BUS			BHS	BAHAMA	BHS								1	042	042	04	1	1.9	6	1	6	1.20481927710844	5	South Eleuthera, South Eleuthera, Bahamas, The	BF	BF52	5747	24.8008	-76.1831	11057070	5	South Eleuthera, South Eleuthera, Bahamas, The	BF	BF52	5747	24.8008	-76.1831	11057070	5	South Eleuthera, South Eleuthera, Bahamas, The	BF	BF52	5747	24.8008	-76.1831	11057070	20260311120000	https://www.thenassauguardian.com/business/depp-awaiting-report-from-spacex-on-feb-rocket-booster-landing/article_8b10830d-4b36-4088-b589-0eacd6904538.html
1293621005	20260209	202602	2026	2026.1068	DEU	BERLIN	DEU								MIL	MILITARY						MIL			1	072	072	07	2	8.3	2	1	2	-1.90677966101695	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20260311120000	https://www.aol.com/articles/ukrainian-trainers-help-german-army-111103067.html
1293621006	20260209	202602	2026	2026.1068	DEU	BERLIN	DEU								MIL	MILITARY						MIL			1	072	072	07	2	8.3	3	1	3	-1.90677966101695	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20260311120000	https://www.aol.com/articles/ukrainian-trainers-help-german-army-111103067.html
1293621007	20260209	202602	2026	2026.1068	DEU	BERLIN	DEU								UKR	KYIV	UKR								1	030	030	03	1	4.0	3	1	3	-1.90677966101695	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20260311120000	https://www.aol.com/articles/ukrainian-trainers-help-german-army-111103067.html
1293621008	20260209	202602	2026	2026.1068	DEU	BERLIN	DEU								UKR	KYIV	UKR								1	030	030	03	1	4.0	1	1	1	-1.90677966101695	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20260311120000	https://www.aol.com/articles/ukrainian-trainers-help-german-army-111103067.html
1293621009	20260209	202602	2026	2026.1068	DEU	BERLIN	DEU								UKR	KYIV	UKR								1	030	030	03	1	4.0	1	1	1	-1.90677966101695	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20260311120000	https://www.aol.com/articles/ukrainian-trainers-help-german-army-111103067.html
1293621010	20260209	202602	2026	2026.1068	GBR	UNITED KINGDOM	GBR																		1	036	036	03	1	4.0	6	1	6	0	4	Bedford, Borough of Bedford, United Kingdom	UK	UKZ5	40124	52.1333	-0.45	-2589545	0								4	Bedford, Borough of Bedford, United Kingdom	UK	UKZ5	40124	52.1333	-0.45	-2589545	20260311120000	https://www.bbc.com/news/articles/cx2lk5rr0dlo
1293621011	20260209	202602	2026	2026.1068	GBR	UNITED KINGDOM	GBR																		1	036	036	03	1	4.0	2	1	2	0	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	0								4	Bedford, Borough of Bedford, United Kingdom	UK	UKZ5	40124	52.1333	-0.45	-2589545	20260311120000	https://www.bbc.com/news/articles/cx2lk5rr0dlo
1293621012	20260209	202602	2026	2026.1068	GOV	GOVERNMENT						GOV			AZE	AZERBAIJAN	AZE								0	057	057	05	1	8.0	4	1	4	3.48258706467661	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20260311120000	http://today.az/news/business/266332.html
1293621013	20260209	202602	2026	2026.1068	GOV	GOVERNMENT						GOV			AZE	AZERBAIJAN	AZE								0	057	057	05	1	8.0	4	1	4	3.48258706467661	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20260311120000	http://today.az/news/business/266332.html
1293621014	20260209	202602	2026	2026.1068	GOV	GOVERNMENT						GOV			AZE	AZERBAIJAN	AZE								0	057	057	05	1	8.0	2	1	2	3.48258706467661	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20260311120000	http://today.az/news/business/266332.html
1293621015	20260209	202602	2026	2026.1068	ISR	ISRAEL	ISR								IRN	IRAN	IRN								1	190	190	19	4	-10.0	4	1	4	-1.5552099533437	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20260311120000	https://www.express.co.uk/news/world/2180880/major-update-irans-missing-ayatollah
1293621016	20260209	202602	2026	2026.1068	JUD	SUPREME COURT						JUD													1	190	190	19	4	-10.0	6	1	6	0	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20260311120000	https://finance.yahoo.com/news/lego-prepares-rising-costs-expands-113545311.html
1293621017	20260209	202602	2026	2026.1068	JUD	SUPREME COURT						JUD			USA	UNITED STATES	USA								1	190	190	19	4	-10.0	4	1	4	0	1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	20260311120000	https://finance.yahoo.com/news/lego-prepares-rising-costs-expands-113545311.html
1293621018	20260209	202602	2026	2026.1068	UKR	KYIV	UKR								DEU	BERLIN	DEU								1	030	030	03	1	4.0	3	1	3	-1.90677966101695	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20260311120000	https://www.aol.com/articles/ukrainian-trainers-help-german-army-111103067.html
1293621019	20260209	202602	2026	2026.1068	UKR	KYIV	UKR								DEU	BERLIN	DEU								1	030	030	03	1	4.0	2	1	2	-1.90677966101695	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20260311120000	https://www.aol.com/articles/ukrainian-trainers-help-german-army-111103067.html
1293621020	20260209	202602	2026	2026.1068	UKR	KYIV	UKR								MIL	MILITARY						MIL			1	072	072	07	2	8.3	3	1	3	-1.90677966101695	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20260311120000	https://www.aol.com/articles/ukrainian-trainers-help-german-army-111103067.html
1293621021	20260209	202602	2026	2026.1068	UKR	KYIV	UKR								MIL	MILITARY						MIL			1	072	072	07	2	8.3	2	1	2	-1.90677966101695	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20260311120000	https://www.aol.com/articles/ukrainian-trainers-help-german-army-111103067.html
1293621022	20260304	202603	2026	2026.1753											AZE	AZERBAIJAN	AZE								1	040	040	04	1	1.0	2	1	2	0.906555090655504	0								4	Bucharest, Bucuresti, Romania	RO	RO10	25006	44.4333	26.1	-1153951	4	Bucharest, Bucuresti, Romania	RO	RO10	25006	44.4333	26.1	-1153951	20260311120000	http://today.az/news/politics/266325.html
1293621023	20260304	202603	2026	2026.1753											AZE	BAKU	AZE								1	040	040	04	1	1.0	6	1	6	0.906555090655504	0								4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Bucharest, Bucuresti, Romania	RO	RO10	25006	44.4333	26.1	-1153951	20260311120000	http://today.az/news/politics/266325.html
1293621024	20260304	202603	2026	2026.1753	COP	PRISON						COP			HTI	HAITI	HTI								0	112	112	11	3	-2.0	4	1	4	-7.21311475409836	4	New Providence, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.0333	-77.4	-1543842	4	New Providence, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.0333	-77.4	-1543842	4	New Providence, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.0333	-77.4	-1543842	20260311120000	https://www.thenassauguardian.com/news/davis-says-govt-troubled-by-recent-incidents-of-document-fraud/article_f94c4235-12a4-4787-90fc-08031525c7a4.html
1293621025	20260304	202603	2026	2026.1753	COP	PRISON						COP			HTI	HAITI	HTI								0	112	112	11	3	-2.0	2	1	2	-7.21311475409836	1	Haiti	HA	HA		19	-72.416667	HA	1	Haiti	HA	HA		19	-72.416667	HA	4	New Providence, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.0333	-77.4	-1543842	20260311120000	https://www.thenassauguardian.com/news/davis-says-govt-troubled-by-recent-incidents-of-document-fraud/article_f94c4235-12a4-4787-90fc-08031525c7a4.html
1293621026	20260304	202603	2026	2026.1753	COP	PRISON						COP			HTI	HAITI	HTI								0	112	112	11	3	-2.0	2	1	2	-7.21311475409836	1	Haiti	HA	HA		19	-72.416667	HA	1	Haiti	HA	HA		19	-72.416667	HA	1	Haiti	HA	HA		19	-72.416667	HA	20260311120000	https://www.thenassauguardian.com/news/davis-says-govt-troubled-by-recent-incidents-of-document-fraud/article_f94c4235-12a4-4787-90fc-08031525c7a4.html
1293621027	20260304	202603	2026	2026.1753	CVL	MIGRANT						CVL			GBR	BRITAIN	GBR								1	043	043	04	1	2.8	8	1	8	-3.26086956521739	4	Ramsgate, Kent, United Kingdom	UK	UKG5	40117	51.3333	1.43333	-2605982	4	Ramsgate, Kent, United Kingdom	UK	UKG5	40117	51.3333	1.43333	-2605982	4	Gravelines, Nord-Pas-de-Calais, France	FR	FRB4	16307	50.9865	2.12807	-1430558	20260311120000	https://www.dailymail.co.uk/news/article-15635375/Migrant-small-boats-reach-Britain-Channel-seven-days-row-time-year-pushing-total-arrivals-Labour-past-68-000.html
1293621028	20260304	202603	2026	2026.1753	GBR	BRITAIN	GBR								CVL	MIGRANT						CVL			1	042	042	04	1	1.9	8	1	8	-3.26086956521739	4	Ramsgate, Kent, United Kingdom	UK	UKG5	40117	51.3333	1.43333	-2605982	4	Ramsgate, Kent, United Kingdom	UK	UKG5	40117	51.3333	1.43333	-2605982	4	Gravelines, Nord-Pas-de-Calais, France	FR	FRB4	16307	50.9865	2.12807	-1430558	20260311120000	https://www.dailymail.co.uk/news/article-15635375/Migrant-small-boats-reach-Britain-Channel-seven-days-row-time-year-pushing-total-arrivals-Labour-past-68-000.html
1293621029	20260310	202603	2026	2026.1918	ARE	ABU DHABI	ARE																		0	141	141	14	3	-6.5	5	1	5	1.32689987937274	0								0								0								20260311120000	https://www.mirror.co.uk/news/uk-news/lancaster-university-student-found-dead-36849286
1293621030	20260310	202603	2026	2026.1918	BHS	BAHAMA	BHS								BUS	BUSINESS						BUS			1	013	013	01	1	0.4	2	1	2	1.20481927710844	4	Exuma Sound, Cat Island, Bahamas, The	BF	BF06	5747	24.25	-76	-1543229	4	Exuma Sound, Cat Island, Bahamas, The	BF	BF06	5747	24.25	-76	-1543229	4	Exuma Sound, Cat Island, Bahamas, The	BF	BF06	5747	24.25	-76	-1543229	20260311120000	https://www.thenassauguardian.com/business/depp-awaiting-report-from-spacex-on-feb-rocket-booster-landing/article_8b10830d-4b36-4088-b589-0eacd6904538.html
1293621031	20260310	202603	2026	2026.1918	BHS	BAHAMA	BHS								BUS	COMPANY						BUS			1	043	043	04	1	2.8	2	1	2	1.20481927710844	4	Exuma Sound, Cat Island, Bahamas, The	BF	BF06	5747	24.25	-76	-1543229	4	Exuma Sound, Cat Island, Bahamas, The	BF	BF06	5747	24.25	-76	-1543229	4	Exuma Sound, Cat Island, Bahamas, The	BF	BF06	5747	24.25	-76	-1543229	20260311120000	https://www.thenassauguardian.com/business/depp-awaiting-report-from-spacex-on-feb-rocket-booster-landing/article_8b10830d-4b36-4088-b589-0eacd6904538.html
1293621032	20260310	202603	2026	2026.1918	BUS	COMPANY						BUS			BHS	BAHAMA	BHS								1	042	042	04	1	1.9	2	1	2	1.20481927710844	5	South Eleuthera, South Eleuthera, Bahamas, The	BF	BF52	5747	24.8008	-76.1831	11057070	5	South Eleuthera, South Eleuthera, Bahamas, The	BF	BF52	5747	24.8008	-76.1831	11057070	5	South Eleuthera, South Eleuthera, Bahamas, The	BF	BF52	5747	24.8008	-76.1831	11057070	20260311120000	https://www.thenassauguardian.com/business/depp-awaiting-report-from-spacex-on-feb-rocket-booster-landing/article_8b10830d-4b36-4088-b589-0eacd6904538.html
1293621033	20260310	202603	2026	2026.1918	BUS	INDUSTRY						BUS			GOV	GOVERNMENT						GOV			1	130	130	13	3	-4.4	8	1	8	-3.2258064516129	4	Belgrade, Serbia (general),	RB	RB00	47629	44.8186	20.4681	-74897	4	Belgrade, Serbia (general),	RB	RB00	47629	44.8186	20.4681	-74897	4	Belgrade, Serbia (general),	RB	RB00	47629	44.8186	20.4681	-74897	20260311120000	https://www.cei.int/ansa/172074
1293621034	20260310	202603	2026	2026.1918	CRM	PERPETRATOR						CRM			USA	PROVIDENCE	USA								1	042	042	04	1	1.9	4	1	4	-7.21311475409836	4	New Providence, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.0333	-77.4	-1543842	4	New Providence, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.0333	-77.4	-1543842	4	New Providence, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.0333	-77.4	-1543842	20260311120000	https://www.thenassauguardian.com/news/davis-says-govt-troubled-by-recent-incidents-of-document-fraud/article_f94c4235-12a4-4787-90fc-08031525c7a4.html
1293621035	20260310	202603	2026	2026.1918	DEU	GERMAN	DEU								IRN	IRAN	IRN								0	194	194	19	4	-10.0	1	1	1	-6.43642072213501	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20260311120000	https://www.presstv.ir/Detail/2026/03/11/765249/Iran-says-enemy-should-await-painful-retaliation-after-hitting-bank
1293621036	20260310	202603	2026	2026.1918	DEU	GERMAN	DEU								IRN	IRAN	IRN								0	194	194	19	4	-10.0	1	1	1	-6.43642072213501	1	Germany	GM	GM		51.5	10.5	GM	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260311120000	https://www.presstv.ir/Detail/2026/03/11/765249/Iran-says-enemy-should-await-painful-retaliation-after-hitting-bank
1293621037	20260310	202603	2026	2026.1918	DEU	GERMAN	DEU								PSE	OCCUPIED TERRITORIES	PSE								0	160	160	16	4	-4.0	2	1	2	-6.43642072213501	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20260311120000	https://www.presstv.ir/Detail/2026/03/11/765249/Iran-says-enemy-should-await-painful-retaliation-after-hitting-bank
1293621038	20260310	202603	2026	2026.1918	DEU	GERMAN	DEU								PSE	OCCUPIED TERRITORIES	PSE								0	160	160	16	4	-4.0	2	1	2	-6.43642072213501	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20260311120000	https://www.presstv.ir/Detail/2026/03/11/765249/Iran-says-enemy-should-await-painful-retaliation-after-hitting-bank
1293621039	20260310	202603	2026	2026.1918	DEUGOV	GERMAN	DEU					GOV			PSE	OCCUPIED TERRITORIES	PSE								0	160	160	16	4	-4.0	4	1	4	-6.43642072213501	1	Germany	GM	GM		51.5	10.5	GM	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Germany	GM	GM		51.5	10.5	GM	20260311120000	https://www.presstv.ir/Detail/2026/03/11/765249/Iran-says-enemy-should-await-painful-retaliation-after-hitting-bank
1293621040	20260310	202603	2026	2026.1918	DEUGOV	GERMANY	DEU					GOV			PSE	OCCUPIED TERRITORIES	PSE								0	160	160	16	4	-4.0	2	1	2	-6.43642072213501	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20260311120000	https://www.presstv.ir/Detail/2026/03/11/765249/Iran-says-enemy-should-await-painful-retaliation-after-hitting-bank
