1295077891	20260319	202603	2026	2026.2164											ELIHLH	RETIRED						ELI	HLH		1	051	051	05	1	3.4	6	1	6	0.26666666666667	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20260319120000	https://www.cbc.ca/news/canada/newfoundland-labrador/sharp-increase-in-rehiring-of-retired-nurses-in-n-l-underscores-recruitment-and-retention-problems-union-9.7124332
1295077892	20260319	202603	2026	2026.2164											GBR	UNITED KINGDOM	GBR								1	010	010	01	1	0.0	1	1	1	3.78619153674833	0								1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	20260319120000	https://www.timeout.com/london/news/the-worlds-biggest-gallery-for-illustrations-will-open-in-london-in-may-and-its-just-revealed-its-first-exhibitions-031926
1295077893	20260319	202603	2026	2026.2164											GBR	EDINBURGH	GBR								1	042	042	04	1	1.9	5	1	5	3.44168260038241	0								4	South Yorkshire, United Kingdom (general), United Kingdom	UK	UK00	40130	53.45	-1.25	-2608379	4	South Yorkshire, United Kingdom (general), United Kingdom	UK	UK00	40130	53.45	-1.25	-2608379	20260319120000	https://www.aol.co.uk/articles/greg-james-putting-brave-face-101631712.html
1295077894	20260319	202603	2026	2026.2164											GBR	UNITED KINGDOM	GBR								1	046	046	04	1	7.0	4	1	4	6.36363636363637	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20260319120000	https://www.thedrinksbusiness.com/2026/03/winesgb-names-new-comms-and-marketing-head/
1295077895	20260319	202603	2026	2026.2164											GBR	UNITED KINGDOM	GBR								1	0874	087	08	2	10.0	4	1	4	3.89447236180904	0								4	Lake District, Cumbria, United Kingdom	UK	UKC9	40102	54.5	-3.16667	-2600606	4	Lake District, Cumbria, United Kingdom	UK	UKC9	40102	54.5	-3.16667	-2600606	20260319120000	https://www.thewestmorlandgazette.co.uk/news/25949876.kelly-sharon-osbourne-launch-draw-5m-lake-district-home/
1295077896	20260319	202603	2026	2026.2164											GBR	UNITED KINGDOM	GBR								0	100	100	10	3	-5.0	3	1	3	-2.19224283305228	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20260319120000	https://www.christiantoday.com/news/nick-timothy-stands-by-criticism-of-muslim-prayer-in-trafalgar-square
1295077897	20260319	202603	2026	2026.2164											GBRCRM	GLASGOW	GBR					CRM			1	173	173	17	4	-5.0	10	1	10	-5.29801324503311	0								0								0								20260319120000	https://www.greenocktelegraph.co.uk/news/25948166.port-glasgow-dealer-michael-oneil-jailed-18-months/
1295077898	20260319	202603	2026	2026.2164											GOV	GOVERNMENT						GOV			0	014	014	01	1	0.0	10	1	10	1.86335403726708	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20260319120000	https://www.computing.co.uk/news/2026/government/government-retreats-on-ai-copyright-plan-after-criticism
1295077899	20260319	202603	2026	2026.2164											GOV	GOVERNMENT						GOV			1	040	040	04	1	1.0	10	1	10	-2.98792116973935	0								5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	20260319120000	https://moneylife.in/article/90-districts-without-a-consumer-forum-35-percentage-cases-pending-over-3-years-india-justice-report-2026/79985.html
1295077900	20260319	202603	2026	2026.2164											GOV	MONARCH						GOV			0	042	042	04	1	1.9	1	1	1	-5.88662790697675	0								3	Clackamas County, Oregon, United States	US	USOR		45.2496	-122.168	1155127	3	Clackamas County, Oregon, United States	US	USOR		45.2496	-122.168	1155127	20260319120000	https://www.yahoo.com/news/articles/oregon-woman-texted-think-dude-001549866.html
1295077901	20260319	202603	2026	2026.2164											GOV	PRESIDENT						GOV			1	042	042	04	1	1.9	1	1	1	-1.10192837465565	0								1	Nigeria	NI	NI		10	8	NI	1	United Kingdom	UK	UK		54	-4	UK	20260319120000	https://www.geo.tv/latest/656389-king-charles-hit-with-explosive-claim-after-speech-at-windsor
1295077902	20260319	202603	2026	2026.2164											GOV	PRESIDENT						GOV			0	043	043	04	1	2.8	1	1	1	-5.80808080808081	0								4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20260319120000	https://www.kyivpost.com/post/72218
1295077903	20260319	202603	2026	2026.2164											GOV	CABINET						GOV			1	100	100	10	3	-5.0	6	1	6	-2.19224283305228	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20260319120000	https://www.christiantoday.com/news/nick-timothy-stands-by-criticism-of-muslim-prayer-in-trafalgar-square
1295077904	20260319	202603	2026	2026.2164											GOV	GOVERNMENT						GOV			0	130	130	13	3	-4.4	10	1	10	1.86335403726708	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20260319120000	https://www.computing.co.uk/news/2026/government/government-retreats-on-ai-copyright-plan-after-criticism
1295077905	20260319	202603	2026	2026.2164											GOV	AUTHORITIES						GOV			0	173	173	17	4	-5.0	5	1	5	-5.97345132743363	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20260319120000	https://www.wcvb.com/article/stephen-paul-gale-rape-trial-march-19/70790278
1295077906	20260319	202603	2026	2026.2164											GRC	GREECE	GRC								1	051	051	05	1	3.4	5	1	5	-0.985221674876851	0								4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	1	Cyprus	CY	CY		35	33	CY	20260319120000	https://greekreporter.com/2026/03/19/greece-cyprus-slide-2026-world-happiness-report/
1295077907	20260319	202603	2026	2026.2164											GRC	GREECE	GRC								1	120	120	12	3	-4.0	5	1	5	-0.985221674876851	0								4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	20260319120000	https://greekreporter.com/2026/03/19/greece-cyprus-slide-2026-world-happiness-report/
1295077908	20260319	202603	2026	2026.2164											HLH	DOCTOR						HLH			0	010	010	01	1	0.0	10	1	10	-3.8659793814433	0								4	Raisen, Madhya Pradesh, India	IN	IN35	17746	23.3333	77.8	-2108642	4	Raisen, Madhya Pradesh, India	IN	IN35	17746	23.3333	77.8	-2108642	20260319120000	https://www.freepressjournal.in/bhopal/bhopal-news-declared-dead-at-hamidia-hospital-newborn-starts-breathing-hours-later-family-claims-negligence-by-doctors
1295077909	20260319	202603	2026	2026.2164											HLH	DOCTOR						HLH			0	020	020	02	1	3.0	10	1	10	-3.8659793814433	0								4	Raisen, Madhya Pradesh, India	IN	IN35	17746	23.3333	77.8	-2108642	4	Raisen, Madhya Pradesh, India	IN	IN35	17746	23.3333	77.8	-2108642	20260319120000	https://www.freepressjournal.in/bhopal/bhopal-news-declared-dead-at-hamidia-hospital-newborn-starts-breathing-hours-later-family-claims-negligence-by-doctors
1295077910	20260319	202603	2026	2026.2164											HLH	NURSE						HLH			1	043	043	04	1	2.8	5	1	5	-5.50847457627116	0								1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20260319120000	https://www.myjoyonline.com/epilepsy-is-a-neurological-problem-not-a-mental-health-disease/
1295077911	20260319	202603	2026	2026.2164											IDN	INDONESIA	IDN								1	010	010	01	1	0.0	2	1	2	-5.77889447236181	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20260319120000	https://www.dailystar.co.uk/news/world-news/adult-star-23-facing-decade-36891481
1295077912	20260319	202603	2026	2026.2164											IDNCOP	BALI	IDN					COP			0	190	190	19	4	-10.0	6	1	6	-5.77889447236181	0								4	Bali, Jawa Timur, Indonesia	ID	ID08	18585	-7.1046	112.337	10205777	4	Bali, Jawa Timur, Indonesia	ID	ID08	18585	-7.1046	112.337	10205777	20260319120000	https://www.dailystar.co.uk/news/world-news/adult-star-23-facing-decade-36891481
1295077913	20260319	202603	2026	2026.2164											IGOSASSAA	SOUTH ASIAN ASSOCIATION	SAS	SAA				IGO			1	042	042	04	1	1.9	4	1	4	1.41242937853107	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20260319120000	https://www.indiatvnews.com/news/india/vikram-doraiswami-appointed-india-s-next-ambassador-to-china-all-you-need-to-know-about-him-2026-03-19-1034352
1295077914	20260319	202603	2026	2026.2164											IND	MADURAI	IND								1	043	043	04	1	2.8	4	1	4	5.9880239520958	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20260319120000	https://www.bizcommunity.com/article/hot-1027fm-md-lloyd-madurai-reappointed-to-global-grand-jury-of-the-new-york-festivals-radio-awards-844313a
1295077915	20260319	202603	2026	2026.2164											IND	MADURAI	IND								1	043	043	04	1	2.8	6	1	6	5.9880239520958	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260319120000	https://www.bizcommunity.com/article/hot-1027fm-md-lloyd-madurai-reappointed-to-global-grand-jury-of-the-new-york-festivals-radio-awards-844313a
1295077916	20260319	202603	2026	2026.2164											IRL	IRISH	IRL								0	043	043	04	1	2.8	1	1	1	4.56852791878172	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20260319120000	https://www.cathstan.org/local/standing-room-only-at-st-patricks-as-mass-celebrates-irish-faith-and-legacy
1295077917	20260319	202603	2026	2026.2164											IRL	CORK	IRL								1	046	046	04	1	7.0	10	1	10	4.82315112540193	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20260319120000	https://www.independent.ie/regionals/cork/news/community-group-request-meeting-to-address-spiralling-congestion-in-cork-town/a1826850872.html
1295077918	20260319	202603	2026	2026.2164											IRL	IRELAND	IRL								0	190	190	19	4	-10.0	2	1	2	-0.20491803278688	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20260319120000	https://www.belfastlive.co.uk/news/northern-ireland/portadown-grandmothers-legal-victory-irish-33622040
1295077919	20260319	202603	2026	2026.2164											IRN	IRANIAN	IRN								0	080	080	08	2	5.0	1	1	1	-11.190053285968	0								4	Mizan, Ardabil, Iran	IR	IR32	41035	38.365	47.3979	-3075230	4	Mizan, Ardabil, Iran	IR	IR32	41035	38.365	47.3979	-3075230	20260319120000	https://www.jpost.com/middle-east/iran-news/article-890526
1295077920	20260319	202603	2026	2026.2164											IRN	IRANIAN	IRN								0	112	112	11	3	-2.0	1	1	1	-11.190053285968	0								4	Mizan, Ardabil, Iran	IR	IR32	41035	38.365	47.3979	-3075230	4	Mizan, Ardabil, Iran	IR	IR32	41035	38.365	47.3979	-3075230	20260319120000	https://www.jpost.com/middle-east/iran-news/article-890526
1295077921	20260319	202603	2026	2026.2164											JPN	JAPAN	JPN								1	042	042	04	1	1.9	5	1	5	5.55555555555556	0								5	Shimane, Shimane, Japan	JA	JA36	36088	35.0769	132.561	-243116	5	Shimane, Shimane, Japan	JA	JA36	36088	35.0769	132.561	-243116	20260319120000	https://www.webwire.com/ViewPressRel.asp?aId=352202
1295077922	20260319	202603	2026	2026.2164											JPN	SHIMANE	JPN								0	043	043	04	1	2.8	8	1	8	5.55555555555556	0								5	Shimane, Shimane, Japan	JA	JA36	36088	35.0769	132.561	-243116	5	Shimane, Shimane, Japan	JA	JA36	36088	35.0769	132.561	-243116	20260319120000	https://www.webwire.com/ViewPressRel.asp?aId=352202
