1293229851	20260308	202603	2026	2026.1863	GOV	GOVERNMENT						GOV													1	071	071	07	2	7.4	3	1	3	-0.63532401524778	4	Freeport, West Grand Bahama, Bahamas, The	BF	BF54	5747	26.5333	-78.7	-1543278	0								4	Freeport, West Grand Bahama, Bahamas, The	BF	BF54	5747	26.5333	-78.7	-1543278	20260309120000	https://www.thenassauguardian.com/news/pintard-says-an-fnm-govt-would-enforce-review-provision-of-hca/article_58938a40-ca11-44ac-a8f0-fbe22475853c.html
1293229852	20260308	202603	2026	2026.1863	GOV	GOVERNMENT						GOV			BHS	BAHAMA	BHS								1	071	071	07	2	7.4	3	1	3	-0.63532401524778	4	Freeport, West Grand Bahama, Bahamas, The	BF	BF54	5747	26.5333	-78.7	-1543278	4	Freeport, West Grand Bahama, Bahamas, The	BF	BF54	5747	26.5333	-78.7	-1543278	4	Freeport, West Grand Bahama, Bahamas, The	BF	BF54	5747	26.5333	-78.7	-1543278	20260309120000	https://www.thenassauguardian.com/news/pintard-says-an-fnm-govt-would-enforce-review-provision-of-hca/article_58938a40-ca11-44ac-a8f0-fbe22475853c.html
1293229853	20260308	202603	2026	2026.1863	GOVAGR	MINIST FOR AGRICULTURE						GOV	AGR		TZA	SERENGETI	TZA								1	040	040	04	1	1.0	10	1	10	5.45774647887323	4	Dar Es Salaam, Dar es Salaam, Tanzania	TZ	TZ23	48390	-6.8	39.2833	-2562166	4	Dar Es Salaam, Dar es Salaam, Tanzania	TZ	TZ23	48390	-6.8	39.2833	-2562166	4	Dar Es Salaam, Dar es Salaam, Tanzania	TZ	TZ23	48390	-6.8	39.2833	-2562166	20260309120000	https://dailynews.co.tz/sbl-state-keen-to-bolster-ppp-for-agriculture-development/
1293229854	20260308	202603	2026	2026.1863	TZA	SERENGETI	TZA								GOVAGR	MINIST FOR AGRICULTURE						GOV	AGR		1	040	040	04	1	1.0	10	1	10	5.45774647887323	4	Dar Es Salaam, Dar es Salaam, Tanzania	TZ	TZ23	48390	-6.8	39.2833	-2562166	4	Dar Es Salaam, Dar es Salaam, Tanzania	TZ	TZ23	48390	-6.8	39.2833	-2562166	4	Dar Es Salaam, Dar es Salaam, Tanzania	TZ	TZ23	48390	-6.8	39.2833	-2562166	20260309120000	https://dailynews.co.tz/sbl-state-keen-to-bolster-ppp-for-agriculture-development/
1293229855	20260309	202603	2026	2026.1890											AFG	AFGHANISTAN	AFG								1	130	130	13	3	-4.4	5	1	5	-13.5869565217391	0								1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20260309120000	https://www.khaama.com/unicef-treated-610000-severely-malnourished-children-in-afghanistan-last-year/
1293229856	20260309	202603	2026	2026.1890											AFR	AFRICA	AFR								1	036	036	03	1	4.0	10	1	10	-3.40425531914893	0								1	Taiwan	TW	TW		24	121	TW	1	Taiwan	TW	TW		24	121	TW	20260309120000	https://www.africa-confidential.com/article/id/15894/energy-price-spike-leaves-african-states-facing-anxious-wait-for-middle-east-war-to-calm
1293229857	20260309	202603	2026	2026.1890											BGD	BANGLADESH	BGD								1	040	040	04	1	1.0	4	1	4	-1.53452685421995	0								1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20260309120000	https://www.dhakatribune.com/bangladesh/event/405069/webinar-on-computational-social-science-held-at
1293229858	20260309	202603	2026	2026.1890											BRA	BRAZIL	BRA								1	042	042	04	1	1.9	6	1	6	6.04651162790698	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20260309120000	https://www.ewn.co.za/2026/03/09/ramaphosa-s-two-day-state-visit-to-brazil-hopes-to-strengthen-bilateral-ties
1293229859	20260309	202603	2026	2026.1890											BRABUS	BRAZILIAN	BRA					BUS			0	040	040	04	1	1.0	6	1	6	6.04651162790698	0								1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20260309120000	https://www.ewn.co.za/2026/03/09/ramaphosa-s-two-day-state-visit-to-brazil-hopes-to-strengthen-bilateral-ties
1293229860	20260309	202603	2026	2026.1890											BUS	COMPANY						BUS			0	036	036	03	1	4.0	10	1	10	3.32480818414322	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20260309120000	https://www.proactiveinvestors.com/companies/news/1088526/pan-african-resources-to-acquire-emmerson-in-163-million-all-share-deal-1088526.html
1293229861	20260309	202603	2026	2026.1890											BUS	BUSINESS						BUS			0	036	036	03	1	4.0	2	1	2	3.05676855895196	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20260309120000	https://economictimes.indiatimes.com/small-biz/trade/exports/insights/indias-food-economy-holds-huge-potential-but-value-addition-remains-a-challenge-itpo-chief/articleshow/129327872.cms
1293229862	20260309	202603	2026	2026.1890											BUS	COMPANIES						BUS			1	040	040	04	1	1.0	10	1	10	-1.62532078699744	0								4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	20260309120000	https://www.theglobeandmail.com/investing/markets/inside-the-market/article-short-sales-on-the-tsx-what-bearish-investors-are-betting-against-74/
1293229863	20260309	202603	2026	2026.1890											BUS	BANK						BUS			0	042	042	04	1	1.9	6	1	6	6.89655172413793	0								4	Dar Es Salaam, Dar es Salaam, Tanzania	TZ	TZ23	48390	-6.8	39.2833	-2562166	4	Dar Es Salaam, Dar es Salaam, Tanzania	TZ	TZ23	48390	-6.8	39.2833	-2562166	20260309120000	https://dailynews.co.tz/minister-urges-banks-to-support-vision-2050/
1293229864	20260309	202603	2026	2026.1890											BUS	COMPANY						BUS			0	050	050	05	1	3.5	6	1	6	-2.20588235294117	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20260309120000	https://www.manilatimes.net/2026/03/09/tmt-newswire/globenewswire/zefiro-founder-updates-shareholders-on-british-columbia-securities-commission-ruling-ahead-of-shareholder-vote/2295837
1293229865	20260309	202603	2026	2026.1890											BUS	COMPANY						BUS			1	057	057	05	1	8.0	10	1	10	3.32326283987915	0								1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	20260309120000	https://evertiq.com/design/2026-03-09-ppc-partners-with-metlen-to-develop-1500mw-bess-in-europe
1293229866	20260309	202603	2026	2026.1890											BUS	COMPANY						BUS			1	111	111	11	3	-2.0	10	1	10	-6.32054176072235	0								4	Bapco, Al Janubiyah, Bahrain	BA	BA17	25307	26.0844	50.5506	-784875	1	Iran	IR	IR		32	53	IR	20260309120000	https://www.dailysabah.com/business/energy/bahrains-state-oil-firm-declares-force-majeure-after-iran-strikes
1293229867	20260309	202603	2026	2026.1890											BUS	COMPANY						BUS			1	112	112	11	3	-2.0	5	1	5	-6.28571428571429	0								2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20260309120000	https://www.wsls.com/news/2026/03/09/consumer-reports-exposing-top-social-media-scams/
1293229868	20260309	202603	2026	2026.1890											CAN	ALBERTA	CAN								0	057	057	05	1	8.0	2	1	2	0	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20260309120000	https://financialpost.com/news/chief-terry-paul-first-nation-advisory-table
1293229869	20260309	202603	2026	2026.1890											CAN	CANADA	CAN								0	190	190	19	4	-10.0	2	1	2	0	0								4	Cape Breton, Nova Scotia, Canada	CA	CA07	12622	45.95	-59.7833	-561613	4	Cape Breton, Nova Scotia, Canada	CA	CA07	12622	45.95	-59.7833	-561613	20260309120000	https://financialpost.com/news/chief-terry-paul-first-nation-advisory-table
1293229870	20260309	202603	2026	2026.1890											CAN	NOVA SCOTIA	CAN								1	192	192	19	4	-9.5	4	1	4	0	0								4	Cape Breton, Nova Scotia, Canada	CA	CA07	12622	45.95	-59.7833	-561613	4	Cape Breton, Nova Scotia, Canada	CA	CA07	12622	45.95	-59.7833	-561613	20260309120000	https://financialpost.com/news/chief-terry-paul-first-nation-advisory-table
1293229871	20260309	202603	2026	2026.1890											CAN	NOVA SCOTIA	CAN								1	192	192	19	4	-9.5	6	1	6	0	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20260309120000	https://financialpost.com/news/chief-terry-paul-first-nation-advisory-table
1293229872	20260309	202603	2026	2026.1890											CHL	SANTIAGO	CHL								1	040	040	04	1	1.0	12	1	6	-1.67364016736402	0								4	Santiago, Regióetropolitana, Chile	CI	CI12	22379	-33.45	-70.6667	-901202	4	Santiago, Regióetropolitana, Chile	CI	CI12	22379	-33.45	-70.6667	-901202	20260309120000	https://www.unilad.com/news/politics/people-notice-trump-paraquay-president-handshake-fail-752052-20260309
1293229873	20260309	202603	2026	2026.1890											COP	POLICE						COP			1	036	036	03	1	4.0	10	1	10	-2.61044176706828	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20260309120000	https://www.dhakatribune.com/bangladesh/405047/igp-maintaining-law-and-order-curbing-drugs-and
1293229874	20260309	202603	2026	2026.1890											COP	POLICE						COP			1	1823	182	18	4	-10.0	10	1	10	-9.82456140350873	0								0								0								20260309120000	https://www.thenassauguardian.com/news/two-dead-and-four-injured-following-separate-stabbing-incidents-on-gb/article_ed01cb0f-8021-4e3c-97b3-ca3cd013a9c1.html
1293229875	20260309	202603	2026	2026.1890											CRM	GANG						CRM			1	042	042	04	1	1.9	6	1	6	-3.22033898305084	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20260309120000	https://www.theblaze.com/shows/sara-gonzales-unfiltered/watch-pro-trans-activist-allegedly-threatens-to-kill-protester-on-camera-im-gonna-hunt-you-down-and-fking-kill-you
1293229876	20260309	202603	2026	2026.1890											CVL	COMMUNITY						CVL			0	033	033	03	1	5.2	10	1	10	2.05338809034907	0								4	Manston, Kent, United Kingdom	UK	UKG5	40117	51.35	1.36667	-2602541	4	Manston, Kent, United Kingdom	UK	UKG5	40117	51.35	1.36667	-2602541	20260309120000	https://www.dailymail.co.uk/travel/article-15620683/abandoned-uk-airport-set-reopen-years-used-lorry-park.html
1293229877	20260309	202603	2026	2026.1890											CVL	COMMUNITY						CVL			0	040	040	04	1	1.0	8	1	8	-5.58807876530069	0								3	Triton Central High School, Indiana, United States	US	USIN		39.6117	-85.8736	444915	3	Triton Central High School, Indiana, United States	US	USIN		39.6117	-85.8736	444915	20260309120000	https://www.yahoo.com/news/articles/indiana-educators-faced-firings-resignations-110021366.html
1293229878	20260309	202603	2026	2026.1890											CVL	COMMUNITY						CVL			0	040	040	04	1	1.0	2	1	2	-5.58807876530069	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20260309120000	https://www.yahoo.com/news/articles/indiana-educators-faced-firings-resignations-110021366.html
1293229879	20260309	202603	2026	2026.1890											CVL	VILLAGE						CVL			1	042	042	04	1	1.9	10	1	10	-6.33333333333334	0								4	Ikot Obong, Akwa Ibom, Nigeria	NI	NI21	22622	5.11511	7.63451	-2011832	4	Ikot Obong, Akwa Ibom, Nigeria	NI	NI21	22622	5.11511	7.63451	-2011832	20260309120000	https://punchng.com/aibom-monarch-demands-n50m-damages-over-corpse-dumped-in-palace/
1293229880	20260309	202603	2026	2026.1890											CVL	SETTLEMENT						CVL			0	100	100	10	3	-5.0	6	1	6	-2.20588235294117	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20260309120000	https://www.manilatimes.net/2026/03/09/tmt-newswire/globenewswire/zefiro-founder-updates-shareholders-on-british-columbia-securities-commission-ruling-ahead-of-shareholder-vote/2295837
1293229881	20260309	202603	2026	2026.1890											CYP	CYPRUS	CYP								1	042	042	04	1	1.9	3	1	3	1.99203187250996	0								4	Languedoc, France (general), France	FR	FR00	16286	44	4	-1437719	4	Languedoc, France (general), France	FR	FR00	16286	44	4	-1437719	20260309120000	https://cyprus-mail.com/2026/03/09/macron-mitsotakis-arrive-in-cyprus
1293229882	20260309	202603	2026	2026.1890											CYP	CYPRUS	CYP								1	051	051	05	1	3.4	10	1	10	7.29166666666666	0								4	Larnaca, Larnaca, Cyprus	CY	CY03	14808	34.9167	33.6292	-2738479	4	Larnaca, Larnaca, Cyprus	CY	CY03	14808	34.9167	33.6292	-2738479	20260309120000	https://cyprus-mail.com/2026/03/09/uclan-cyprus-offers-technical-schools-students-pathway-to-athens-fashion-week
1293229883	20260309	202603	2026	2026.1890											DEUCVL	GERMAN	DEU					CVL			0	020	020	02	1	3.0	3	1	3	6.04982206405694	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20260309120000	https://dailynews.co.tz/itb-berlin-affirms-tanzania-as-africas-most-dynamic-travel-destination/
1293229884	20260309	202603	2026	2026.1890											DEUCVL	GERMAN	DEU					CVL			0	042	042	04	1	1.9	2	1	2	6.04982206405694	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20260309120000	https://dailynews.co.tz/itb-berlin-affirms-tanzania-as-africas-most-dynamic-travel-destination/
1293229885	20260309	202603	2026	2026.1890											DEUCVL	GERMANY	DEU					CVL			0	042	042	04	1	1.9	1	1	1	6.04982206405694	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Ngorongoro Crater, Arusha, Tanzania	TZ	TZ26	190510	-3.16667	35.5833	-2571770	20260309120000	https://dailynews.co.tz/itb-berlin-affirms-tanzania-as-africas-most-dynamic-travel-destination/
1293229886	20260309	202603	2026	2026.1890											EDU	UNIVERSITY						EDU			1	080	080	08	2	5.0	10	1	10	0.82815734989648	0								4	Banaras, Uttar Pradesh, India	IN	IN36	17943	25.3333	83	-2114217	4	Banaras, Uttar Pradesh, India	IN	IN36	17943	25.3333	83	-2114217	20260309120000	https://www.jagranjosh.com/articles/cuet-pg-mba-exam-analysis-2026-check-good-attempts-difficulty-level-1800009589-1
1293229887	20260309	202603	2026	2026.1890											ELI	RETIRED						ELI			1	057	057	05	1	8.0	10	1	10	1.86219739292364	0								0								0								20260309120000	https://www.durangoherald.com/articles/extraterrestrial-activity-in-durango/
1293229888	20260309	202603	2026	2026.1890											ESP	SPAIN	ESP								1	042	042	04	1	1.9	10	1	10	-2.66963292547275	0								4	Palma De Mallorca, Islas Baleares, Spain	SP	SP07	25788	39.5743	2.65522	-395224	4	Palma De Mallorca, Islas Baleares, Spain	SP	SP07	25788	39.5743	2.65522	-395224	20260309120000	https://www.thelocal.es/20260309/why-you-should-think-twice-before-building-a-house-in-spain
