1293089956	20260301	202603	2026	2026.1671	LBN	LEBANON	LBN								UAF	MILITANT						UAF			0	194	194	19	4	-10.0	6	1	6	-5.94159113796576	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Israel	IS	IS		31.5	34.75	IS	20260308120000	https://www.aol.com/articles/trump-rejects-settling-iran-war-023834223.html
1293089957	20260301	202603	2026	2026.1671	LBN	LEBANON	LBN								UAF	MILITANT						UAF			0	194	194	19	4	-10.0	2	1	2	-5.94159113796576	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260308120000	https://www.aol.com/articles/trump-rejects-settling-iran-war-023834223.html
1293089958	20260301	202603	2026	2026.1671	LBN	LEBANON	LBN								UAF	MILITANT						UAF			0	194	194	19	4	-10.0	2	1	2	-5.94159113796576	1	Kuwait	KU	KU		29.5	47.75	KU	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Israel	IS	IS		31.5	34.75	IS	20260308120000	https://www.aol.com/articles/trump-rejects-settling-iran-war-023834223.html
1293089959	20260301	202603	2026	2026.1671	USA	UNITED STATES	USA								IRN	IRAN	IRN								0	138	138	13	3	-7.0	1	1	1	-3.22425409047161	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20260308120000	https://www.yahoo.com/news/articles/trump-1bn-day-war-backfires-100000981.html
1293089960	20260307	202603	2026	2026.1836											COD	DEMOCRATIC REPUBLIC OF THE CONGO	COD								1	040	040	04	1	1.0	4	1	4	2.00364298724954	0								1	Democratic Republic Of The Congo	CG	CG		0	25	CG	1	Democratic Republic Of The Congo	CG	CG		0	25	CG	20260308120000	https://dailynews.co.tz/eac-financial-contributions-bloc-adopts-new-formula/
1293089961	20260307	202603	2026	2026.1836	COD	DEMOCRATIC REPUBLIC OF THE CONGO	COD																		1	040	040	04	1	1.0	4	1	4	2.00364298724954	1	Democratic Republic Of The Congo	CG	CG		0	25	CG	0								1	Democratic Republic Of The Congo	CG	CG		0	25	CG	20260308120000	https://dailynews.co.tz/eac-financial-contributions-bloc-adopts-new-formula/
1293089962	20260307	202603	2026	2026.1836	COP	POLICE CONSTABLE						COP													1	051	051	05	1	3.4	10	1	10	2.08333333333333	1	Fiji	FJ	FJ		-18	178	FJ	0								1	Fiji	FJ	FJ		-18	178	FJ	20260308120000	https://www.fbcnews.com.fj/news/fallen-officer-racagi-honored-for-heroism/
1293089963	20260307	202603	2026	2026.1836	COP	POLICE						COP													1	056	056	05	1	7.0	7	1	7	2.08333333333333	1	Fiji	FJ	FJ		-18	178	FJ	0								1	Fiji	FJ	FJ		-18	178	FJ	20260308120000	https://www.fbcnews.com.fj/news/fallen-officer-racagi-honored-for-heroism/
1293089964	20260307	202603	2026	2026.1836	COP	POLICE						COP													1	070	070	07	2	7.0	10	1	10	2.08333333333333	1	Fiji	FJ	FJ		-18	178	FJ	0								1	Fiji	FJ	FJ		-18	178	FJ	20260308120000	https://www.fbcnews.com.fj/news/fallen-officer-racagi-honored-for-heroism/
1293089965	20260307	202603	2026	2026.1836	COP	POLICE						COP			FJI	FIJI	FJI								1	056	056	05	1	7.0	3	1	3	2.08333333333333	1	Fiji	FJ	FJ		-18	178	FJ	1	Fiji	FJ	FJ		-18	178	FJ	1	Fiji	FJ	FJ		-18	178	FJ	20260308120000	https://www.fbcnews.com.fj/news/fallen-officer-racagi-honored-for-heroism/
1293089966	20260307	202603	2026	2026.1836	EGY	CAIRO	EGY								IRL	DUBLIN	IRL								1	042	042	04	1	1.9	2	1	2	-2.9126213592233	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20260308120000	https://www.midwestradio.ie/news/mep-calls-for-middle-east-government-flight-refund/
1293089967	20260307	202603	2026	2026.1836	GGYJUD	GUERNSEY						JUD			GGY	GUERNSEY									0	173	173	17	4	-5.0	4	1	4	-5.30726256983241	1	Guernsey	GK	GK		49.583333	-2.333333	GK	1	Guernsey	GK	GK		49.583333	-2.333333	GK	1	Guernsey	GK	GK		49.583333	-2.333333	GK	20260308120000	https://www.birminghammail.co.uk/motoring/motoring-news/driving-instructors-risk-new-rules-33514406
1293089968	20260307	202603	2026	2026.1836	IRL	DUBLIN	IRL								EGY	CAIRO	EGY								1	043	043	04	1	2.8	2	1	2	-2.9126213592233	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20260308120000	https://www.midwestradio.ie/news/mep-calls-for-middle-east-government-flight-refund/
1293089969	20260307	202603	2026	2026.1836	TZA	TANZANIA	TZA																		1	040	040	04	1	1.0	4	1	4	4.07470288624787	1	Kenya	KE	KE		1	38	KE	0								1	Kenya	KE	KE		1	38	KE	20260308120000	https://dailynews.co.tz/tanzanian-named-eac-sg/
1293089970	20260307	202603	2026	2026.1836	TZA	TANZANIA	TZA																		1	040	040	04	1	1.0	2	1	2	4.07470288624787	1	South Sudan	OD	OD		8	30	OD	0								4	Arusha, Arusha, Tanzania	TZ	TZ26	48384	-3.36667	36.6833	-2561033	20260308120000	https://dailynews.co.tz/tanzanian-named-eac-sg/
1293089971	20260308	202603	2026	2026.1863											AUS	AUSTRALIA	AUS								1	036	036	03	1	4.0	1	1	1	4.3613707165109	0								4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	20260308120000	https://www.offalyindependent.ie/2026/03/08/harry-and-meghan-to-visit-australia-next-month/
1293089972	20260308	202603	2026	2026.1863											BUS	PRODUCER						BUS			1	141	141	14	3	-6.5	5	1	5	-2.54820936639119	0								1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20260308120000	https://www.forbes.com/sites/davidblackmon/2026/03/08/energy-fortress-america-energy-security-matters-now-more-than-ever/
1293089973	20260308	202603	2026	2026.1863											CAN	CANADA	CAN								1	046	046	04	1	7.0	2	1	2	1.86046511627907	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20260308120000	https://pembinavalleyonline.com/articles/the-skys-the-limit-stars-crew-reflect-on-women-leading-in-critical-care-this-international-womens-day
1293089974	20260308	202603	2026	2026.1863											COP	CONSTABLE						COP			0	180	180	18	4	-9.0	10	1	10	-5.23138832997988	0								4	Suva, Central, Fiji	FJ	FJ01	40197	-18.1333	178.417	-1195133	4	Suva, Central, Fiji	FJ	FJ01	40197	-18.1333	178.417	-1195133	20260308120000	https://www.fijivillage.com/news/questioning-of-3rd-suspect-s-partner-in-constable-racagi-s-murder-case-continues-d74a6f/
1293089975	20260308	202603	2026	2026.1863											CRM	CRIMINAL						CRM			0	173	173	17	4	-5.0	5	1	5	-13.0555555555556	0								4	Patna, Bihar, India	IN	IN34	17632	25.6	85.1167	-2107500	4	Patna, Bihar, India	IN	IN34	17632	25.6	85.1167	-2107500	20260308120000	https://timesofindia.indiatimes.com/city/patna/four-criminals-stab-youth-during-robbery-in-patna-city/articleshow/129267389.cms
1293089976	20260308	202603	2026	2026.1863											CVL	COMMUNITY						CVL			0	040	040	04	1	1.0	2	1	2	-2.88624787775892	0								3	Red Hill, Hawaii, United States	US	USHI		19.8517	-155.424	364208	3	Red Hill, Hawaii, United States	US	USHI		19.8517	-155.424	364208	20260308120000	https://www.staradvertiser.com/2026/03/08/editorial/island-voices/column-red-hill-water-tanks-need-much-better-care/
1293089977	20260308	202603	2026	2026.1863											CVL	TOURIST						CVL			1	043	043	04	1	2.8	5	1	5	-1.8	0								3	Burlington, Vermont, United States	US	USVT	VT007	44.4759	-73.2121	1456663	3	Burlington, Vermont, United States	US	USVT	VT007	44.4759	-73.2121	1456663	20260308120000	https://www.rutlandherald.com/opinion/commentary/richards-route-22a/article_a18f1a46-376a-4906-90dc-626038d1fd80.html
1293089978	20260308	202603	2026	2026.1863											CVL	CITIZEN						CVL			1	051	051	05	1	3.4	2	1	2	0.25220680958386	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20260308120000	https://www.tribuneindia.com/news/delhi/delhi-got-rid-of-aaps-less-work-more-excuses-model-development-accelerated-under-bjp-modi/
1293089979	20260308	202603	2026	2026.1863											CVL	TOURIST						CVL			1	190	190	19	4	-10.0	8	1	8	-5.17241379310345	0								4	Samburu, Coast, Kenya	KE	KE02	18585	-3.78298	39.2758	-2262060	4	Samburu, Coast, Kenya	KE	KE02	18585	-3.78298	39.2758	-2262060	20260308120000	https://eturbonews.com/attack-british-and-swiss-tourists-kenya/
1293089980	20260308	202603	2026	2026.1863											EDU	SCHOOL						EDU			0	0353	035	03	1	7.0	10	1	10	-1.88034188034188	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20260308120000	https://www.yahoo.com/news/articles/education-minister-sympathetic-calls-social-100412575.html
1293089981	20260308	202603	2026	2026.1863											EDU	STUDENT						EDU			0	042	042	04	1	1.9	4	1	4	-3.22425409047161	0								2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20260308120000	https://www.yahoo.com/news/articles/trump-1bn-day-war-backfires-100000981.html
1293089982	20260308	202603	2026	2026.1863											EDU	STUDENT						EDU			1	043	043	04	1	2.8	5	1	5	-1.8	0								3	Burlington, Vermont, United States	US	USVT	VT007	44.4759	-73.2121	1456663	3	Burlington, Vermont, United States	US	USVT	VT007	44.4759	-73.2121	1456663	20260308120000	https://www.rutlandherald.com/opinion/commentary/richards-route-22a/article_a18f1a46-376a-4906-90dc-626038d1fd80.html
1293089983	20260308	202603	2026	2026.1863											EDU	STUDENT						EDU			0	100	100	10	3	-5.0	30	1	20	5.254402927661	0								1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20260308120000	https://www.myjoyonline.com/karpowership-ghana-empowers-female-engineering-students-at-ug-to-mark-international-womens-day/
1293089984	20260308	202603	2026	2026.1863											EUR	EUROPE	EUR								1	042	042	04	1	1.9	10	1	10	0.71942446043165	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20260308120000	https://www.bmwblog.com/2026/03/08/bmw-m240i-more-power-europe-2027-report/
1293089985	20260308	202603	2026	2026.1863											FJICOP	FIJI	FJI					COP			1	046	046	04	1	7.0	10	1	10	2.08333333333333	0								1	Fiji	FJ	FJ		-18	178	FJ	1	Fiji	FJ	FJ		-18	178	FJ	20260308120000	https://www.fbcnews.com.fj/news/fallen-officer-racagi-honored-for-heroism/
1293089986	20260308	202603	2026	2026.1863											GBR	LONDON	GBR								1	042	042	04	1	1.9	10	1	10	3.56164383561644	0								4	River Windrush, Oxfordshire, United Kingdom	UK	UKK2	40127	51.7	-1.4	-2611828	4	River Windrush, Oxfordshire, United Kingdom	UK	UKK2	40127	51.7	-1.4	-2611828	20260308120000	https://www.tribuneindia.com/news/shaharnama/the-quiet-pastoral-splendour-of-the-cotswolds/
1293089987	20260308	202603	2026	2026.1863											GBR	UNITED KINGDOM	GBR								1	173	173	17	4	-5.0	4	1	4	-3.52504638218924	0								4	Cheltenham, Gloucestershire, United Kingdom	UK	UKE6	40113	51.9	-2.08333	-2592344	4	Cheltenham, Gloucestershire, United Kingdom	UK	UKE6	40113	51.9	-2.08333	-2592344	20260308120000	https://www.irishmirror.ie/news/world-news/bbc-star-john-hunt-opens-36834403
1293089988	20260308	202603	2026	2026.1863											GOV	GOVERNMENT						GOV			1	100	100	10	3	-5.0	10	1	10	-2.9126213592233	0								1	Oman	MU	MU		21	57	MU	1	Oman	MU	MU		21	57	MU	20260308120000	https://www.midwestradio.ie/news/mep-calls-for-middle-east-government-flight-refund/
1293089989	20260308	202603	2026	2026.1863											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	2	1	2	-9.8507462686567	0								4	Bhopal, Madhya Pradesh, India	IN	IN35	17746	23.2667	77.4	-2091670	4	Bhopal, Madhya Pradesh, India	IN	IN35	17746	23.2667	77.4	-2091670	20260308120000	https://www.prokerala.com/news/articles/a1737113.html
1293089990	20260308	202603	2026	2026.1863											IGOUNO	UNITED NATIONS		UNO				IGO			0	051	051	05	1	3.4	10	1	10	5.02152080344333	0								1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20260308120000	https://www.myjoyonline.com/karpowership-ghana-empowers-female-engineering-students-at-ug-to-mark-international-womens-day/
1293089991	20260308	202603	2026	2026.1863											IND	DELHI	IND								1	190	190	19	4	-10.0	1	1	1	-8.20895522388059	0								4	Dehradun, Uttaranchal, India	IN	IN39	70287	30.3167	78.0333	-2094211	4	Dehradun, Uttaranchal, India	IN	IN39	70287	30.3167	78.0333	-2094211	20260308120000	https://www.tribuneindia.com/news/top-headlines/bigg-boss-17-fame-anurag-dobhal-critically-injured-in-car-crash-on-delhi-meerut-expressway/
1293089992	20260308	202603	2026	2026.1863											IND	BHOPAL	IND								1	190	190	19	4	-10.0	4	1	4	-9.8507462686567	0								4	Hoshangabad, Madhya Pradesh, India	IN	IN35	17746	22.75	77.7167	-2097605	4	Hoshangabad, Madhya Pradesh, India	IN	IN35	17746	22.75	77.7167	-2097605	20260308120000	https://www.prokerala.com/news/articles/a1737113.html
1293089993	20260308	202603	2026	2026.1863											INDCVL	DELHI	IND					CVL			1	051	051	05	1	3.4	1	1	1	0.25220680958386	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20260308120000	https://www.tribuneindia.com/news/delhi/delhi-got-rid-of-aaps-less-work-more-excuses-model-development-accelerated-under-bjp-modi/
1293089994	20260308	202603	2026	2026.1863											INDHLH	MADHYA PRADESH	IND					HLH			1	042	042	04	1	1.9	1	1	1	-9.8507462686567	0								4	Bhopal, Madhya Pradesh, India	IN	IN35	17746	23.2667	77.4	-2091670	4	Bhopal, Madhya Pradesh, India	IN	IN35	17746	23.2667	77.4	-2091670	20260308120000	https://www.prokerala.com/news/articles/a1737113.html
1293089995	20260308	202603	2026	2026.1863											INDHLH	MADHYA PRADESH	IND					HLH			1	042	042	04	1	1.9	3	1	3	-9.8507462686567	0								4	Hoshangabad, Madhya Pradesh, India	IN	IN35	17746	22.75	77.7167	-2097605	4	Hoshangabad, Madhya Pradesh, India	IN	IN35	17746	22.75	77.7167	-2097605	20260308120000	https://www.prokerala.com/news/articles/a1737113.html
1293089996	20260308	202603	2026	2026.1863											IRN	IRAN	IRN								0	130	130	13	3	-4.4	2	1	2	-6.43631436314363	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Jebel Ali, Dubayy, United Arab Emirates	AE	AE03	28575	25.0128	55.0495	-783229	20260308120000	https://www.durangoherald.com/articles/oil-built-the-persian-gulf-desalinated-water-keeps-it-alive-war-could-threaten-both/
1293089997	20260308	202603	2026	2026.1863											IRN	IRAN	IRN								0	130	130	13	3	-4.4	3	1	3	-6.43631436314363	0								4	Jebel Ali, Dubayy, United Arab Emirates	AE	AE03	28575	25.0128	55.0495	-783229	4	Jebel Ali, Dubayy, United Arab Emirates	AE	AE03	28575	25.0128	55.0495	-783229	20260308120000	https://www.durangoherald.com/articles/oil-built-the-persian-gulf-desalinated-water-keeps-it-alive-war-could-threaten-both/
1293089998	20260308	202603	2026	2026.1863											ISR	ISRAEL	ISR								1	036	036	03	1	4.0	4	1	4	3.2258064516129	0								4	Midleton, Cork, Ireland	EI	EI04	18286	51.9094	-8.17361	-1504504	4	Midleton, Cork, Ireland	EI	EI04	18286	51.9094	-8.17361	-1504504	20260308120000	https://www.independent.ie/regionals/cork/news/cork-palestinian-solidarity-group-delighted-their-st-patricks-day-flag-request-gets-approved/a1222971980.html
1293089999	20260308	202603	2026	2026.1863											ITA	ITALY	ITA								1	084	084	08	2	7.0	2	1	2	8.5	0								1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20260308120000	https://www.tribuneindia.com/news/india/sudarsan-pattnaik-showcases-sand-and-colour-paintings-at-venice-exhibition/
1293090000	20260308	202603	2026	2026.1863											ITA	ITALY	ITA								1	173	173	17	4	-5.0	4	1	4	8.5	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20260308120000	https://www.tribuneindia.com/news/india/sudarsan-pattnaik-showcases-sand-and-colour-paintings-at-venice-exhibition/
1293090001	20260308	202603	2026	2026.1863											KOR	SOUTH KOREA	KOR								1	042	042	04	1	1.9	10	1	10	3.20855614973262	0								4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20260308120000	https://www.myjoyonline.com/mahama-to-embark-on-5-day-working-visit-to-south-korea/
1293090002	20260308	202603	2026	2026.1863											LAB	STAFF MEMBER						LAB			1	042	042	04	1	1.9	2	1	2	2.98380221653878	0								3	Environmental Protection Agency, District of Columbia, United States	US	USDC		38.8773	-77.0178	529189	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20260308120000	https://www.durangoherald.com/articles/san-juan-citizens-alliance-executive-director-to-step-down-after-30-years/
1293090003	20260308	202603	2026	2026.1863											LEG	NATIONAL ASSEMBLY						LEG			1	040	040	04	1	1.0	8	1	8	3.20855614973262	0								4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	1	South Korea	KS	KS		37	127.5	KS	20260308120000	https://www.myjoyonline.com/mahama-to-embark-on-5-day-working-visit-to-south-korea/
1293090004	20260308	202603	2026	2026.1863											LEG	NATIONAL ASSEMBLY						LEG			1	040	040	04	1	1.0	2	1	2	3.20855614973262	0								1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20260308120000	https://www.myjoyonline.com/mahama-to-embark-on-5-day-working-visit-to-south-korea/
1293090005	20260308	202603	2026	2026.1863											MDV	MALE	MDV								1	090	090	09	2	-2.0	6	1	6	-1.25786163522013	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20260308120000	https://www.noozhawk.com/search-underway-for-possibly-missing-kayaker-off-santa-barbara-coast/
1293090006	20260308	202603	2026	2026.1863											MED	TELEVISION						MED			0	042	042	04	1	1.9	6	1	6	-2.21975582685905	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20260308120000	https://economictimes.indiatimes.com/news/international/us/nancy-guthrie-case-update-where-is-savannah-guthries-mother-what-investigators-found-in-the-backpack-gloves-and-cctv/articleshow/129267334.cms
1293090007	20260308	202603	2026	2026.1863											MEX	DURANGO	MEX								1	036	036	03	1	4.0	10	1	10	-1.90735694822888	0								1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20260308120000	https://www.durangoherald.com/articles/our-view-saturday-parking-fees/
1293090008	20260308	202603	2026	2026.1863											MIL	AIR FORCE						MIL			1	051	051	05	1	3.4	10	1	10	3.87984981226533	0								3	Lake Charles, Louisiana, United States	US	USLA		30.2266	-93.2174	1629966	3	Lake Charles, Louisiana, United States	US	USLA		30.2266	-93.2174	1629966	20260308120000	https://eturbonews.com/lake-charles-louisiana-6th-home-american-aircraft-maintenance-re/
1293090009	20260308	202603	2026	2026.1863											MIL	MILITARY AUTHORITIES						MIL			1	190	190	19	4	-10.0	3	1	3	-3.33333333333334	0								1	Ghana	GH	GH		8	-2	GH	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20260308120000	https://www.myjoyonline.com/government-weighs-options-on-ghanaian-troops-in-lebanon-after-missile-attack/
1293090010	20260308	202603	2026	2026.1863											NGA	ABUJA	NGA								0	114	114	11	3	-2.0	10	1	10	-2.41379310344828	0								5	Federal Capital Territory, Abuja Federal Capital Territory, Nigeria	NI	NI11	22778	8.83333	7.16667	-1997015	5	Federal Capital Territory, Abuja Federal Capital Territory, Nigeria	NI	NI11	22778	8.83333	7.16667	-1997015	20260308120000	https://naija247news.com/u-s-embassy-warns-of-possible-protests-in-abuja-over-iran-conflict-advises-americans-to-stay-indoors/
1293090011	20260308	202603	2026	2026.1863											NMR	NORTH AMERICA	NMR								1	057	057	05	1	8.0	1	1	1	3.87984981226533	0								3	Chennault International Airport, Louisiana, United States	US	USLA		30.2146	-93.149	1632820	3	Chennault International Airport, Louisiana, United States	US	USLA		30.2146	-93.149	1632820	20260308120000	https://eturbonews.com/lake-charles-louisiana-6th-home-american-aircraft-maintenance-re/
1293090012	20260308	202603	2026	2026.1863											NZL	NEW ZEALAND	NZL								0	057	057	05	1	8.0	2	1	2	0.40485829959515	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20260308120000	https://www.ewn.co.za/2026/03/08/unbeaten-springbok-sevens-charge-into-vancouver-semifinals-after-pool-a-sweep
1293090013	20260308	202603	2026	2026.1863											PSE	PALESTINIAN	PSE								1	036	036	03	1	4.0	2	1	2	3.2258064516129	0								4	Midleton, Cork, Ireland	EI	EI04	18286	51.9094	-8.17361	-1504504	4	Midleton, Cork, Ireland	EI	EI04	18286	51.9094	-8.17361	-1504504	20260308120000	https://www.independent.ie/regionals/cork/news/cork-palestinian-solidarity-group-delighted-their-st-patricks-day-flag-request-gets-approved/a1222971980.html
1293090014	20260308	202603	2026	2026.1863											RUS	RUSSIA	RUS								1	110	110	11	3	-2.0	1	1	1	-5.11627906976744	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20260308120000	https://www.prokerala.com/news/articles/a1737118.html
1293090015	20260308	202603	2026	2026.1863											RUS	RUSSIAN	RUS								1	110	110	11	3	-2.0	3	1	3	-5.11627906976744	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20260308120000	https://www.prokerala.com/news/articles/a1737118.html
1293090016	20260308	202603	2026	2026.1863											RUS	RUSSIA	RUS								1	110	110	11	3	-2.0	2	1	2	-5.11627906976744	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Iran	IR	IR		32	53	IR	20260308120000	https://www.prokerala.com/news/articles/a1737118.html
1293090017	20260308	202603	2026	2026.1863											RUS	RUSSIAN	RUS								1	110	110	11	3	-2.0	1	1	1	-5.11627906976744	0								1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20260308120000	https://www.prokerala.com/news/articles/a1737118.html
