1291707588	20260228	202602	2026	2026.1589	IRN	IRAN	IRN								ISR	ISRAEL	ISR								0	030	030	03	1	4.0	5	1	5	-9.85576923076922	1	Iran	IR	IR		32	53	IR	1	Israel	IS	IS		31.5	34.75	IS	1	Pakistan	PK	PK		30	70	PK	20260301120000	https://www.rte.ie/news/world/2026/0301/1561059-afghanistan-pakistan/
1291707589	20260228	202602	2026	2026.1589	IRN	IRAN	IRN								ISR	ISRAEL	ISR								0	194	194	19	4	-10.0	2	1	2	-4.89130434782608	4	Galleh Dar, Ilam, Iran	IR	IR10	41011	33.2624	47.1612	-3793290	4	Galleh Dar, Ilam, Iran	IR	IR10	41011	33.2624	47.1612	-3793290	4	Galleh Dar, Ilam, Iran	IR	IR10	41011	33.2624	47.1612	-3793290	20260301120000	https://www.rte.ie/news/world/2026/0301/1561003-iran-khamenei/
1291707590	20260228	202602	2026	2026.1589	IRN	IRAN	IRN								ISR	ISRAEL	ISR								0	194	194	19	4	-10.0	6	1	6	-4.89130434782608	4	Galleh Dar, Ilam, Iran	IR	IR10	41011	33.2624	47.1612	-3793290	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Galleh Dar, Ilam, Iran	IR	IR10	41011	33.2624	47.1612	-3793290	20260301120000	https://www.rte.ie/news/world/2026/0301/1561003-iran-khamenei/
1291707591	20260228	202602	2026	2026.1589	IRN	IRAN	IRN								ISR	ISRAEL	ISR								0	194	194	19	4	-10.0	2	1	2	-4.89130434782608	4	Galleh Dar, Ilam, Iran	IR	IR10	41011	33.2624	47.1612	-3793290	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Galleh Dar, Ilam, Iran	IR	IR10	41011	33.2624	47.1612	-3793290	20260301120000	https://www.rte.ie/news/world/2026/0301/1561003-iran-khamenei/
1291707592	20260228	202602	2026	2026.1589	IRN	IRAN	IRN								ISR	ISRAEL	ISR								1	194	194	19	4	-10.0	4	1	4	-6.30434782608695	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260301120000	https://www.moroccoworldnews.com/2026/03/281140/iran-threatens-to-hit-us-israel-with-force-they-never-experienced-before/
1291707593	20260228	202602	2026	2026.1589	IRN	IRAN	IRN								USA	THE US	USA								0	030	030	03	1	4.0	5	1	5	-9.85576923076922	1	Iran	IR	IR		32	53	IR	1	Israel	IS	IS		31.5	34.75	IS	1	Pakistan	PK	PK		30	70	PK	20260301120000	https://www.rte.ie/news/world/2026/0301/1561059-afghanistan-pakistan/
1291707594	20260228	202602	2026	2026.1589	IRN	IRAN	IRN								USA	UNITED STATES	USA								0	194	194	19	4	-10.0	2	1	2	-4.89130434782608	4	Galleh Dar, Ilam, Iran	IR	IR10	41011	33.2624	47.1612	-3793290	4	Galleh Dar, Ilam, Iran	IR	IR10	41011	33.2624	47.1612	-3793290	4	Galleh Dar, Ilam, Iran	IR	IR10	41011	33.2624	47.1612	-3793290	20260301120000	https://www.rte.ie/news/world/2026/0301/1561003-iran-khamenei/
1291707595	20260228	202602	2026	2026.1589	IRN	IRAN	IRN								USA	UNITED STATES	USA								0	194	194	19	4	-10.0	8	1	8	-4.89130434782608	4	Galleh Dar, Ilam, Iran	IR	IR10	41011	33.2624	47.1612	-3793290	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Galleh Dar, Ilam, Iran	IR	IR10	41011	33.2624	47.1612	-3793290	20260301120000	https://www.rte.ie/news/world/2026/0301/1561003-iran-khamenei/
1291707596	20260228	202602	2026	2026.1589	IRN	IRAN	IRN								USA	UNITED STATES	USA								1	194	194	19	4	-10.0	10	1	10	-6.30434782608695	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20260301120000	https://www.moroccoworldnews.com/2026/03/281140/iran-threatens-to-hit-us-israel-with-force-they-never-experienced-before/
1291707597	20260228	202602	2026	2026.1589	ISR	ISRAEL	ISR								USA	THE US	USA								1	194	194	19	4	-10.0	1	1	1	-1.85185185185185	1	Israel	IS	IS		31.5	34.75	IS	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20260301120000	https://www.israelnationalnews.com/flashes/677417
1291707598	20260228	202602	2026	2026.1589	ISR	ISRAEL	ISR								USA	THE US	USA								1	194	194	19	4	-10.0	1	1	1	-1.85185185185185	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Iran	IR	IR		32	53	IR	20260301120000	https://www.israelnationalnews.com/flashes/677417
1291707599	20260301	202603	2026	2026.1671											AFR	AFRICA	AFR								0	113	113	11	3	-2.0	5	1	5	-5.12295081967213	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20260301120000	https://www.dailymaverick.co.za/article/2026-03-01-south-africas-carbon-tax-survives-budget-but-debates-on-its-future-continue/
1291707600	20260301	202603	2026	2026.1671											AGR	FISHER						AGR			1	042	042	04	1	1.9	10	1	10	1.24223602484472	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20260301120000	https://www.wabi.tv:443/2026/02/28/penobscot-fly-fishers-host-cabin-fever-reliever/
1291707601	20260301	202603	2026	2026.1671											AGR	FARMER						AGR			1	061	061	06	2	6.4	5	1	5	7.94979079497908	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20260301120000	https://www.therecord.com/life/cambridge-readers-choice/article_40f13126-d3ef-586f-90c4-2e1766c695aa.html
1291707602	20260301	202603	2026	2026.1671											ARE	UNITED ARAB EMIRATES	ARE								1	036	036	03	1	4.0	2	1	2	-1.46341463414634	0								4	Sharjah, Ash Shariqah, United Arab Emirates	AE	AE06	28575	25.3573	55.4033	-782371	4	Sharjah, Ash Shariqah, United Arab Emirates	AE	AE06	28575	25.3573	55.4033	-782371	20260301120000	https://www.freepressjournal.in/indore/indore-news-former-indore-mla-sanjay-shukla-stranded-in-dubai-amid-israel-iran-conflict-family-confirms-safe
1291707603	20260301	202603	2026	2026.1671											AREGOV	ABU DHABI	ARE					GOV			1	190	190	19	4	-10.0	5	1	5	-12.3853211009174	0								1	Israel	IS	IS		31.5	34.75	IS	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20260301120000	https://www.gazetaexpress.com/en/One-killed--11-injured-at-Dubai-and-Abu-Dhabi-airports-after-Iranian-attacks/
1291707604	20260301	202603	2026	2026.1671											BUS	BANK						BUS			0	036	036	03	1	4.0	5	1	5	0.79617834394905	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20260301120000	https://www.irishtimes.com/your-money/2026/03/01/will-my-pension-fund-expose-me-to-a-higher-bill-if-my-spouse-needs-nursing-home-care/
1291707605	20260301	202603	2026	2026.1671											BUS	COMPANY						BUS			1	036	036	03	1	4.0	10	1	10	3.71900826446281	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20260301120000	https://www.times-standard.com/2026/03/01/hloc-presents-fiona-and-friends-concert/
1291707606	20260301	202603	2026	2026.1671											BUS	BANK						BUS			1	042	042	04	1	1.9	20	1	10	4.02298850574713	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20260301120000	https://www.insidehalton.com/life/march-2026-government-benefit-payments/article_c8f57cc5-1e87-55fd-baf2-c57fab3801e6.html
1291707607	20260301	202603	2026	2026.1671											BUS	BUSINESS LEADER						BUS			0	046	046	04	1	7.0	4	1	4	-1.43171806167401	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20260301120000	https://www.theguardian.com/world/2026/mar/01/canada-india-trade-meetings
1291707608	20260301	202603	2026	2026.1671											COP	POLICE						COP			1	084	084	08	2	7.0	6	1	6	-7.89473684210527	0								2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20260301120000	https://www.kshb.com/news/local-news/kansas-city-police-in-standoff-with-suspected-shooter
1291707609	20260301	202603	2026	2026.1671											CVL	COMMUNITY						CVL			1	036	036	03	1	4.0	10	1	10	6.76056338028169	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20260301120000	https://www.grandrapidsmn.com/townnews/artistic_photography/macrostie-reif-host-two-exhibitions-at-first-friday-art-walk/article_3609ff5d-482d-4577-8e4c-8444507f7c74.html
1291707610	20260301	202603	2026	2026.1671											CVL	RESIDENTS						CVL			0	040	040	04	1	1.0	3	1	3	-3.29920364050057	0								3	Little Rock, Arkansas, United States	US	USAR		34.7465	-92.2896	83350	3	Little Rock, Arkansas, United States	US	USAR		34.7465	-92.2896	83350	20260301120000	https://www.cnn.com/2026/03/01/us/arkansas-sheriff-candidate-aaron-spencer-murder
1291707611	20260301	202603	2026	2026.1671											CVL	RESIDENTS						CVL			0	040	040	04	1	1.0	2	1	2	-3.29920364050057	0								2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20260301120000	https://www.cnn.com/2026/03/01/us/arkansas-sheriff-candidate-aaron-spencer-murder
1291707612	20260301	202603	2026	2026.1671											CVL	RESIDENTS						CVL			0	042	042	04	1	1.9	3	1	3	-3.29920364050057	0								3	Little Rock, Arkansas, United States	US	USAR		34.7465	-92.2896	83350	3	Little Rock, Arkansas, United States	US	USAR		34.7465	-92.2896	83350	20260301120000	https://www.cnn.com/2026/03/01/us/arkansas-sheriff-candidate-aaron-spencer-murder
1291707613	20260301	202603	2026	2026.1671											CVL	RESIDENTS						CVL			0	042	042	04	1	1.9	2	1	2	-3.29920364050057	0								2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20260301120000	https://www.cnn.com/2026/03/01/us/arkansas-sheriff-candidate-aaron-spencer-murder
1291707614	20260301	202603	2026	2026.1671											EDU	SCHOOL						EDU			1	051	051	05	1	3.4	5	1	5	2.90275761973875	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20260301120000	https://www.orlandosentinel.com/2026/03/01/commentary-florida-school-workers-need-support-now-more-than-ever/
1291707615	20260301	202603	2026	2026.1671											ESP	SPAIN	ESP								0	030	030	03	1	4.0	2	1	2	-1.04250200481155	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20260301120000	https://www.bostonglobe.com/2026/03/01/metro/healey-multicultural-media-aide-trump-immigrants/
1291707616	20260301	202603	2026	2026.1671											FRA	FRANCE	FRA								0	060	060	06	2	6.0	10	1	10	1.04166666666666	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20260301120000	https://www.businessinsider.com/moved-us-to-paris-not-always-fairytale-homesick-2026-3
1291707617	20260301	202603	2026	2026.1671											GBR	BRITON	GBR								1	036	036	03	1	4.0	4	1	4	3.03672316384181	0								4	Castle Howard, North Yorkshire, United Kingdom	UK	UKJ7	40123	54.1167	-0.9	-2592024	4	Castle Howard, North Yorkshire, United Kingdom	UK	UKJ7	40123	54.1167	-0.9	-2592024	20260301120000	https://www.countrylife.co.uk/architecture/she-has-drawn-on-two-arguably-paradoxical-personal-resources-a-blue-blood-background-and-a-drive-to-disrupt-violet-manners-on-the-importance-of-preserving-britains-privately-owned-country-homes
1291707618	20260301	202603	2026	2026.1671											GBR	UNITED KINGDOM	GBR								1	036	036	03	1	4.0	4	1	4	3.03672316384181	0								5	Northamptonshire, Northamptonshire, United Kingdom	UK	UKJ1	40124	52.316	-0.848108	-2604210	5	Northamptonshire, Northamptonshire, United Kingdom	UK	UKJ1	40124	52.316	-0.848108	-2604210	20260301120000	https://www.countrylife.co.uk/architecture/she-has-drawn-on-two-arguably-paradoxical-personal-resources-a-blue-blood-background-and-a-drive-to-disrupt-violet-manners-on-the-importance-of-preserving-britains-privately-owned-country-homes
1291707619	20260301	202603	2026	2026.1671											GBR	BRITON	GBR								1	036	036	03	1	4.0	1	1	1	3.03672316384181	0								3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	4	Castle Howard, North Yorkshire, United Kingdom	UK	UKJ7	40123	54.1167	-0.9	-2592024	20260301120000	https://www.countrylife.co.uk/architecture/she-has-drawn-on-two-arguably-paradoxical-personal-resources-a-blue-blood-background-and-a-drive-to-disrupt-violet-manners-on-the-importance-of-preserving-britains-privately-owned-country-homes
1291707620	20260301	202603	2026	2026.1671											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	4	1	4	3.2051282051282	0								4	Amlwch, Isle of Anglesey, United Kingdom	UK	UKX1	40182	53.4	-4.33333	-2588242	4	Amlwch, Isle of Anglesey, United Kingdom	UK	UKX1	40182	53.4	-4.33333	-2588242	20260301120000	https://www.mirror.co.uk/travel/i-visited-popular-hiking-spot-36786541
1291707621	20260301	202603	2026	2026.1671											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	4	1	4	3.03672316384181	0								4	Belvoir, Leicestershire, United Kingdom	UK	UKH5	40126	52.8833	-0.783333	-2589665	4	Belvoir, Leicestershire, United Kingdom	UK	UKH5	40126	52.8833	-0.783333	-2589665	20260301120000	https://www.countrylife.co.uk/architecture/she-has-drawn-on-two-arguably-paradoxical-personal-resources-a-blue-blood-background-and-a-drive-to-disrupt-violet-manners-on-the-importance-of-preserving-britains-privately-owned-country-homes
1291707622	20260301	202603	2026	2026.1671											GBR	UNITED KINGDOM	GBR								0	043	043	04	1	2.8	3	1	3	3.03672316384181	0								4	Belvoir, Leicestershire, United Kingdom	UK	UKH5	40126	52.8833	-0.783333	-2589665	4	Belvoir, Leicestershire, United Kingdom	UK	UKH5	40126	52.8833	-0.783333	-2589665	20260301120000	https://www.countrylife.co.uk/architecture/she-has-drawn-on-two-arguably-paradoxical-personal-resources-a-blue-blood-background-and-a-drive-to-disrupt-violet-manners-on-the-importance-of-preserving-britains-privately-owned-country-homes
1291707623	20260301	202603	2026	2026.1671											GBR	UNITED KINGDOM	GBR								0	051	051	05	1	3.4	2	1	2	3.03672316384181	0								4	Belvoir, Leicestershire, United Kingdom	UK	UKH5	40126	52.8833	-0.783333	-2589665	4	Belvoir, Leicestershire, United Kingdom	UK	UKH5	40126	52.8833	-0.783333	-2589665	20260301120000	https://www.countrylife.co.uk/architecture/she-has-drawn-on-two-arguably-paradoxical-personal-resources-a-blue-blood-background-and-a-drive-to-disrupt-violet-manners-on-the-importance-of-preserving-britains-privately-owned-country-homes
1291707624	20260301	202603	2026	2026.1671											GBRGOV	UNITED KINGDOM	GBR					GOV			1	045	045	04	1	5.0	4	1	4	2.94117647058824	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20260301120000	https://zizonline.com/pm-drew-eyes-homeporting-deal-with-po-cruises/
1291707625	20260301	202603	2026	2026.1671											GOV	AUTHORITIES						GOV			0	030	030	03	1	4.0	10	1	10	-8.18181818181819	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260301120000	https://www.theguardian.com/film/2026/mar/01/shia-labeouf-alleged-assaults-homophobic-slurs
1291707626	20260301	202603	2026	2026.1671											GOV	PRIME MINISTER						GOV			1	046	046	04	1	7.0	6	1	6	-4.21052631578947	0								1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20260301120000	https://www.dhakatribune.com/bangladesh/government-affairs/404434/humayun-kabir-no-worry-about-fuel-supplies-amid
1291707627	20260301	202603	2026	2026.1671											GOV	PRESIDENT						GOV			1	051	051	05	1	3.4	6	1	6	-2.45762711864407	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260301120000	https://www.westhawaiitoday.com/2026/03/01/nation-world-news/qanon-faithful-see-validation-in-the-epstein-files/
1291707628	20260301	202603	2026	2026.1671											GOV	GOVERNMENT						GOV			1	190	190	19	4	-10.0	3	1	3	0.93727469358328	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20260301120000	https://www.westhawaiitoday.com/2026/03/01/nation-world-news/for-americas-250th-should-the-coin-of-trumps-realm-be-gold/
1291707629	20260301	202603	2026	2026.1671											HIN	HINDU				HIN					1	042	042	04	1	1.9	8	1	8	-2.22222222222222	0								4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20260301120000	https://www.thenewsminute.com/telangana/cm-revanth-returns-land-to-hindu-institution-cancels-allotment-to-water-board-amid-row
1291707630	20260301	202603	2026	2026.1671											HIN	HINDU				HIN					1	042	042	04	1	1.9	2	1	2	-2.22222222222222	0								4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	20260301120000	https://www.thenewsminute.com/telangana/cm-revanth-returns-land-to-hindu-institution-cancels-allotment-to-water-board-amid-row
1291707631	20260301	202603	2026	2026.1671											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	10	1	10	-8.19672131147541	0								1	Macedonia	MK	MK		41.833333	22	MK	1	Macedonia	MK	MK		41.833333	22	MK	20260301120000	https://www.gazetaexpress.com/en/zvicer-humb-jeten-ne-vendin-e-punes-nje-person-nga-maqedonia-e-veriut/
1291707632	20260301	202603	2026	2026.1671											IND	DELHI	IND								0	042	042	04	1	1.9	2	1	2	-1.43171806167401	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20260301120000	https://www.theguardian.com/world/2026/mar/01/canada-india-trade-meetings
1291707633	20260301	202603	2026	2026.1671											IND	INDORE	IND								1	042	042	04	1	1.9	1	1	1	-1.46341463414634	0								4	Sharjah, Ash Shariqah, United Arab Emirates	AE	AE06	28575	25.3573	55.4033	-782371	4	Sharjah, Ash Shariqah, United Arab Emirates	AE	AE06	28575	25.3573	55.4033	-782371	20260301120000	https://www.freepressjournal.in/indore/indore-news-former-indore-mla-sanjay-shukla-stranded-in-dubai-amid-israel-iran-conflict-family-confirms-safe
1291707634	20260301	202603	2026	2026.1671											INDBUS	MUMBAI	IND					BUS			0	046	046	04	1	7.0	2	1	2	-1.43171806167401	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20260301120000	https://www.theguardian.com/world/2026/mar/01/canada-india-trade-meetings
1291707635	20260301	202603	2026	2026.1671											INDBUS	MUMBAI	IND					BUS			0	046	046	04	1	7.0	2	1	2	-1.43171806167401	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20260301120000	https://www.theguardian.com/world/2026/mar/01/canada-india-trade-meetings
1291707636	20260301	202603	2026	2026.1671											INDBUS	MUMBAI	IND					BUS			0	046	046	04	1	7.0	2	1	2	-1.43171806167401	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20260301120000	https://www.theguardian.com/world/2026/mar/01/canada-india-trade-meetings
1291707637	20260301	202603	2026	2026.1671											IRN	IRAN	IRN								1	042	042	04	1	1.9	10	2	10	-5.89051044209792	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20260301120000	https://www.prokerala.com/news/articles/a1734632.html
1291707638	20260301	202603	2026	2026.1671											IRN	IRAN	IRN								1	043	043	04	1	2.8	5	1	5	1.59362549800797	0								4	Meybod, Yazd, Iran	IR	IR40	41036	32.2721	54.0278	10871440	4	Meybod, Yazd, Iran	IR	IR40	41036	32.2721	54.0278	10871440	20260301120000	https://www.prokerala.com/news/articles/a1734639.html
1291707639	20260301	202603	2026	2026.1671											IRN	IRAN	IRN								1	100	100	10	3	-5.0	2	1	2	0	0								1	United States	US	US		39.828175	-98.5795	US	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260301120000	https://www.brandonsun.com/national/2026/03/01/carney-says-canada-wont-be-involved-militarily-in-u-s-israel-action-in-iran
1291707640	20260301	202603	2026	2026.1671											IRNMED	IRANIAN	IRN					MED			1	190	190	19	4	-10.0	3	1	3	0	0								1	Iran	IR	IR		32	53	IR	1	Israel	IS	IS		31.5	34.75	IS	20260301120000	https://dailypost.ng/2026/03/01/full-list-ali-khamenei-other-top-iran-leaders-killed-in-us-israel-strikes/
1291707641	20260301	202603	2026	2026.1671											IRNMED	IRANIAN	IRN					MED			1	190	190	19	4	-10.0	6	1	6	-3.97553516819572	0								1	United States	US	US		39.828175	-98.5795	US	1	Israel	IS	IS		31.5	34.75	IS	20260301120000	https://www.firstpost.com/tech/x-sees-record-high-usage-as-global-tensions-rise-after-iran-strikes-and-retaliatory-threats-13984955.html
1291707642	20260301	202603	2026	2026.1671											JUD	ATTORNEY						JUD			0	030	030	03	1	4.0	3	1	3	-1.04250200481155	0								1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20260301120000	https://www.bostonglobe.com/2026/03/01/metro/healey-multicultural-media-aide-trump-immigrants/
1291707643	20260301	202603	2026	2026.1671											JUD	LAWYER						JUD			0	040	040	04	1	1.0	10	1	10	1.02214650766609	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20260301120000	https://www.therecord.com/news/waterloo-region/olt-asking-to-rule-on-urban-plan/article_5ea19e13-e271-5246-b2ed-ddb3974359b8.html
1291707644	20260301	202603	2026	2026.1671											JUD	LAWYER						JUD			0	046	046	04	1	7.0	10	1	10	1.02214650766609	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20260301120000	https://www.therecord.com/news/waterloo-region/olt-asking-to-rule-on-urban-plan/article_5ea19e13-e271-5246-b2ed-ddb3974359b8.html
