1296705139	20260330	202603	2026	2026.2466											AUS	AUSTRALIA	AUS								1	173	173	17	4	-5.0	2	1	2	-5.51724137931034	0								4	Katoomba, New South Wales, Australia	AS	AS02	4959	-33.713	150.312	-1581130	4	Katoomba, New South Wales, Australia	AS	AS02	4959	-33.713	150.312	-1581130	20260330000000	https://www.miragenews.com/nsw-man-in-court-for-harassing-federal-mp-1646437/
1296705140	20260330	202603	2026	2026.2466											AUS	AUSTRALIA	AUS								1	193	193	19	4	-10.0	1	1	1	-4.54545454545454	0								4	Walwa, Victoria, Australia	AS	AS07	5420	-35.9667	147.733	-1607570	4	Porepunkah, Victoria, Australia	AS	AS07	154644	-36.6961	146.91	-1595826	20260330000000	https://www.brisbanetimes.com.au/national/victoria/what-we-know-so-far-about-the-death-of-fugitive-dezi-freeman-20260330-p5zjtl.html
1296705141	20260330	202603	2026	2026.2466											AUS	AUSTRALIA	AUS								1	193	193	19	4	-10.0	1	1	1	-4.54545454545454	0								4	Walwa, Victoria, Australia	AS	AS07	5420	-35.9667	147.733	-1607570	4	Walwa, Victoria, Australia	AS	AS07	5420	-35.9667	147.733	-1607570	20260330000000	https://www.brisbanetimes.com.au/national/victoria/what-we-know-so-far-about-the-death-of-fugitive-dezi-freeman-20260330-p5zjtl.html
1296705142	20260330	202603	2026	2026.2466											BGR	BULGARIA	BGR								1	046	046	04	1	7.0	10	1	10	-1.74418604651163	0								1	Bulgaria	BU	BU		43	25	BU	1	Bulgaria	BU	BU		43	25	BU	20260330000000	https://english.republika.mk/macedonia/mickoski-if-necessary-we-will-wait-decades-for-an-agreement-with-bulgaria/
1296705143	20260330	202603	2026	2026.2466											BUS	INDUSTRY						BUS			1	013	013	01	1	0.4	10	1	10	0.390625	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20260330000000	https://www.climatecontrolnews.com.au/contracting/lead-free-ncc-updates
1296705144	20260330	202603	2026	2026.2466											BUS	COMPANY						BUS			1	036	036	03	1	4.0	10	1	10	5.72390572390572	0								0								0								20260330000000	https://www.twincities.com/2026/03/29/restore-offers-earth-day-sale-that-will-last-a-week/
1296705145	20260330	202603	2026	2026.2466											BUS	PRODUCER						BUS			0	043	043	04	1	2.8	10	1	10	1.18577075098814	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20260330000000	https://www.miragenews.com/agforce-stays-grounded-amid-global-changes-1646489/
1296705146	20260330	202603	2026	2026.2466											BUS	EMPLOYER						BUS			0	070	070	07	2	7.0	10	1	10	-4.01529636711281	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20260330000000	https://www.thetimes.com/business/economics/article/job-vacancies-rose-optimism-returned-before-iran-war-hkc8863r5
1296705147	20260330	202603	2026	2026.2466											BUS	EMPLOYER						BUS			0	130	130	13	3	-4.4	10	1	10	-4.01529636711281	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20260330000000	https://www.thetimes.com/business/economics/article/job-vacancies-rose-optimism-returned-before-iran-war-hkc8863r5
1296705148	20260330	202603	2026	2026.2466											CAN	CANADA	CAN								0	036	036	03	1	4.0	3	1	3	0.990099009900995	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20260330000000	https://www.yahoo.com/news/articles/nasa-says-astronauts-ready-first-213748071.html
1296705149	20260330	202603	2026	2026.2466											CAN	CANADA	CAN								0	042	042	04	1	1.9	4	2	4	2.91005291005291	0								4	Kapuskasing, Ontario, Canada	CA	CA08	12660	49.4167	-82.4333	-567007	4	Kapuskasing, Ontario, Canada	CA	CA08	12660	49.4167	-82.4333	-567007	20260330000000	https://www.trentonian.ca:443/news/hobbyists-showcase-railcars-big-and-small
1296705150	20260330	202603	2026	2026.2466											CAN	CANADA	CAN								0	042	042	04	1	1.9	8	2	8	2.91005291005291	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20260330000000	https://www.trentonian.ca:443/news/hobbyists-showcase-railcars-big-and-small
1296705151	20260330	202603	2026	2026.2466											CAN	CANADA	CAN								0	043	043	04	1	2.8	8	2	8	2.91005291005291	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20260330000000	https://www.trentonian.ca:443/news/hobbyists-showcase-railcars-big-and-small
1296705152	20260330	202603	2026	2026.2466											CHR	CHRISTIAN				CHR					0	043	043	04	1	2.8	25	5	25	-4.77941176470588	0								0								0								20260330000000	https://www.eveningnews24.co.uk/news/national/25978245.large-proportion-diabetics-may-undiagnosed-heart-failure-study-suggests/
1296705153	20260330	202603	2026	2026.2466											COP	POLICE						COP			1	060	060	06	2	6.0	10	1	10	-5.77777777777778	0								2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20260330000000	https://www.nbcnewyork.com/news/local/bridgeport-firefighter-dies-in-stratford-shooting/6483037/
1296705154	20260330	202603	2026	2026.2466											COP	POLICE						COP			1	112	112	11	3	-2.0	10	1	10	-10.5590062111801	0								0								0								20260330000000	https://www.nhregister.com/news/article/new-haven-stabbing-arrest-ashmun-street-22158637.php
1296705155	20260330	202603	2026	2026.2466											COP	POLICE						COP			1	173	173	17	4	-5.0	20	1	15	-9.70496894409936	0								0								0								20260330000000	https://www.nhregister.com/news/article/new-haven-stabbing-arrest-ashmun-street-22158637.php
1296705156	20260330	202603	2026	2026.2466											COP	POLICE						COP			1	180	180	18	4	-9.0	5	1	5	-7.14285714285715	0								0								0								20260330000000	https://www.nhregister.com/recordjournal/article/wallingford-police-arrest-man-ct-transit-bus-22158647.php
1296705157	20260330	202603	2026	2026.2466											COP	CONSTABLE						COP			0	193	193	19	4	-10.0	10	1	10	-2.24089635854342	0								0								0								20260330000000	https://www.rnz.co.nz/news/world/585691/victoria-police-launch-search-in-national-park-for-fugitive-dezi-freeman
1296705158	20260330	202603	2026	2026.2466											CUB	CUBA	CUB								1	042	042	04	1	1.9	8	1	8	-3.52941176470588	0								4	Matanzas, Matanzas, Cuba	CU	CU03	14758	23.0411	-81.5775	-1634849	4	Matanzas, Matanzas, Cuba	CU	CU03	14758	23.0411	-81.5775	-1634849	20260330000000	https://aninews.in/news/world/us/us-to-allow-russian-oil-tanker-to-proceed-to-cuba-breaking-blockade-amid-fuel-crisis-reports-nyt20260330050838/
1296705159	20260330	202603	2026	2026.2466											CVL	COMMUNITY						CVL			1	040	040	04	1	1.0	1	1	1	2.17391304347826	0								4	Horsham, Victoria, Australia	AS	AS07	5432	-36.7113	142.2	-1578907	4	Horsham, Victoria, Australia	AS	AS07	5432	-36.7113	142.2	-1578907	20260330000000	https://www.warrackherald.com.au/community-shapes-fire-response-fire-strategy-discussed-in-rainbow-2026-03-30
1296705160	20260330	202603	2026	2026.2466											CVL	COMMUNITY						CVL			1	040	040	04	1	1.0	5	1	5	6.12244897959184	0								4	Sewa, Rajasthan, India	IN	IN24	17854	26.5833	75.2833	-2110829	4	Sewa, Rajasthan, India	IN	IN24	17854	26.5833	75.2833	-2110829	20260330000000	https://www.tribuneindia.com/news/jalandhar/indian-diaspora-meet-in-colorado-showcases-community-strength/
1296705161	20260330	202603	2026	2026.2466											CVL	RESIDENTS						CVL			1	130	130	13	3	-4.4	10	1	10	-2	0								3	Latah County, Idaho, United States	US	USID		47.1252	-117.001	395613	3	Latah County, Idaho, United States	US	USID		47.1252	-117.001	395613	20260330000000	https://www.khq.com/news/idaho_news/latah-county-sheriffs-office-warns-of-2-loose-dogs-in-moscow/article_58145e4a-04c9-48a6-b2c6-effc5fe49f5c.html
1296705162	20260330	202603	2026	2026.2466											EDU	SCHOOL						EDU			1	036	036	03	1	4.0	2	1	2	2.89473684210527	0								3	Windham Southeast Supervisory Union, Vermont, United States	US	USVT		42.8524	-72.5604	2427512	3	Windham Southeast Supervisory Union, Vermont, United States	US	USVT		42.8524	-72.5604	2427512	20260330000000	https://www.reformer.com/local-news/nancy-wiese-named-vermonts-career-center-director-of-the-year/article_d059d82a-78f0-4c5f-9fb3-6c8869dcd0d7.html
1296705163	20260330	202603	2026	2026.2466											EDU	STUDENT						EDU			0	036	036	03	1	4.0	5	1	5	4.59671663097788	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20260330000000	https://grad.wisc.edu/2026/03/23/2025-26-ta-awards-announced/
1296705164	20260330	202603	2026	2026.2466											EDU	SCHOOL						EDU			1	036	036	03	1	4.0	1	1	1	2.89473684210527	0								2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	3	Windham Southeast Supervisory Union, Vermont, United States	US	USVT		42.8524	-72.5604	2427512	20260330000000	https://www.reformer.com/local-news/nancy-wiese-named-vermonts-career-center-director-of-the-year/article_d059d82a-78f0-4c5f-9fb3-6c8869dcd0d7.html
1296705165	20260330	202603	2026	2026.2466											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	20	1	10	4.16666666666666	0								0								0								20260330000000	https://www.tribuneindia.com/news/schools/emm-aar-international-school-adampur-hosts-comprehensive-training-programme-on-e-punjab-portal-mis-2-0/
1296705166	20260330	202603	2026	2026.2466											EDU	UNIVERSITY						EDU			1	042	042	04	1	1.9	6	1	6	-0.990099009900979	0								4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	20260330000000	https://www.salient.org.nz/post/anti-woke-american-philosopher-hosted-by-free-speech-union-at-new-zealand-universities
1296705167	20260330	202603	2026	2026.2466											EDU	SCHOOL						EDU			1	051	051	05	1	3.4	18	1	10	1.47651006711409	0								3	Talawanda High School, Ohio, United States	US	USOH		39.4995	-84.7449	1063171	3	Talawanda High School, Ohio, United States	US	USOH		39.4995	-84.7449	1063171	20260330000000	https://www.wpbf.com/article/students-support-classmate-drive-your-tractor-school/70875896
1296705168	20260330	202603	2026	2026.2466											EDU	SCHOOL						EDU			0	051	051	05	1	3.4	6	1	6	4.59671663097788	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20260330000000	https://grad.wisc.edu/2026/03/23/2025-26-ta-awards-announced/
1296705169	20260330	202603	2026	2026.2466											EDU	SCHOOL						EDU			1	051	051	05	1	3.4	10	1	10	1.47651006711409	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20260330000000	https://www.wpbf.com/article/students-support-classmate-drive-your-tractor-school/70875896
1296705170	20260330	202603	2026	2026.2466											EDU	SCHOOL						EDU			0	051	051	05	1	3.4	4	1	4	4.59671663097788	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20260330000000	https://grad.wisc.edu/2026/03/23/2025-26-ta-awards-announced/
1296705171	20260330	202603	2026	2026.2466											EDU	SCHOOL						EDU			0	192	192	19	4	-9.5	10	1	10	0.80128205128205	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20260330000000	https://www.wxyz.com/news/voices/dearborn-barber-school-bridges-the-education-gap-to-help-students-meet-michigan-licensing-requirements
1296705172	20260330	202603	2026	2026.2466											EDUEDU	COLLEGE						EDU	EDU		1	040	040	04	1	1.0	80	8	80	-4.54545454545456	0								0								0								20260330000000	https://knpr.org/npr/2026-03-29/how-young-people-are-navigating-a-tough-and-rapidly-changing-job-market
1296705173	20260330	202603	2026	2026.2466											EDUEDU	COLLEGE						EDU	EDU		1	040	040	04	1	1.0	6	1	6	-2.97872340425532	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20260330000000	https://www.wkyufm.org/people/adrian-ma
1296705174	20260330	202603	2026	2026.2466											ELI	ACTOR						ELI			0	100	100	10	3	-5.0	5	1	5	-3.22580645161291	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20260330000000	https://www.newcastleherald.com.au/story/9209882/un-peacekeeper-killed-in-southern-lebanon-explosion/
1296705175	20260330	202603	2026	2026.2466											GBR	SCOTLAND	GBR								0	020	020	02	1	3.0	5	5	5	-2.23350253807107	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20260330000000	https://www.warringtonguardian.co.uk/news/national/25978247.swinney-push-powers-energy-snp-wins-election/
1296705176	20260330	202603	2026	2026.2466											GBR	UNITED KINGDOM	GBR								1	040	040	04	1	1.0	8	2	8	-4.37853107344633	0								5	West Dunbartonshire, West Dunbartonshire, United Kingdom	UK	UKW7	40176	55.9667	-4.53333	6077679	5	West Dunbartonshire, West Dunbartonshire, United Kingdom	UK	UKW7	40176	55.9667	-4.53333	6077679	20260330000000	https://www.stratford-herald.com/national/you-never-heal-families-still-grieving-decades-after-glasgow-murders-164720/
1296705177	20260330	202603	2026	2026.2466											GBR	SCOTLAND	GBR								0	042	042	04	1	1.9	10	5	10	-2.23350253807107	0								4	North Sea, Oceans (general), Oceans	OS	OS00	154724	55.3333	3	-1506407	4	North Sea, Oceans (general), Oceans	OS	OS00	154724	55.3333	3	-1506407	20260330000000	https://www.warringtonguardian.co.uk/news/national/25978247.swinney-push-powers-energy-snp-wins-election/
1296705178	20260330	202603	2026	2026.2466											GBR	SCOTLAND	GBR								0	042	042	04	1	1.9	40	5	40	-2.23350253807107	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20260330000000	https://www.warringtonguardian.co.uk/news/national/25978247.swinney-push-powers-energy-snp-wins-election/
1296705179	20260330	202603	2026	2026.2466											GBR	UNITED KINGDOM	GBR								1	190	190	19	4	-10.0	6	2	6	-4.37853107344633	0								5	West Dunbartonshire, West Dunbartonshire, United Kingdom	UK	UKW7	40176	55.9667	-4.53333	6077679	5	West Dunbartonshire, West Dunbartonshire, United Kingdom	UK	UKW7	40176	55.9667	-4.53333	6077679	20260330000000	https://www.stratford-herald.com/national/you-never-heal-families-still-grieving-decades-after-glasgow-murders-164720/
1296705180	20260330	202603	2026	2026.2466											GOV	ATTORNEY GENERAL						GOV			0	020	020	02	1	3.0	7	1	7	2.21052631578947	0								2	North Dakota, United States	US	USND		47.5362	-99.793	ND	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	20260330000000	https://www.yahoo.com/news/articles/republican-delegates-support-push-abolish-232147824.html
1296705181	20260330	202603	2026	2026.2466											GOV	PRESIDENT						GOV			0	043	043	04	1	2.8	7	1	7	4.15800415800416	0								4	Kargil, Jammu and Kashmir, India	IN	IN12	72788	34.5667	76.1	-2099784	4	Kargil, Jammu and Kashmir, India	IN	IN12	72788	34.5667	76.1	-2099784	20260330000000	https://aninews.in/news/national/general-news/cji-inaugurates-district-court-complex-at-kargil-boosting-judicial-infrastructure-in-ladakh20260330021406/
1296705182	20260330	202603	2026	2026.2466											GOV	GOVERNOR						GOV			1	060	060	06	2	6.0	1	1	1	-3.65384615384615	0								4	Nyeri, Central, Kenya	KE	KE01	18585	-0.420132	36.9476	-2260131	4	Nyeri, Central, Kenya	KE	KE01	18585	-0.420132	36.9476	-2260131	20260330000000	https://www.standardmedia.co.ke/politics/article/2001544169/ruto-defies-rigathi-vows-to-defend-nderitus-family-in-succession-row
