1295266404	20260218	202602	2026	2026.1315	UKRREF	UKRAINIAN	UKR					REF													1	0841	084	08	2	7.0	8	1	8	2.4	1	Ukraine	UP	UP		49	32	UP	0								1	Ukraine	UP	UP		49	32	UP	20260320120000	https://www.clare.fm/news/number-of-clare-hotels-contracted-for-ukrainian-accommodation-down-over-40-in-a-year/
1295266405	20260313	202603	2026	2026.2000	IRL	IRISH	IRL																		1	010	010	01	1	0.0	10	1	5	-0.52854122621565	4	Carlow, Carlow, Ireland	EI	EI01	18292	52.8408	-6.92611	-1501356	0								4	Carlow, Carlow, Ireland	EI	EI01	18292	52.8408	-6.92611	-1501356	20260320120000	https://www.irishmirror.ie/news/irish-news/ireland-weather-storm-anxiety-fears-36897838
1295266406	20260320	202603	2026	2026.2192											AFR	AFRICA	AFR								1	030	030	03	1	4.0	4	1	4	-2.89855072463768	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20260320120000	https://pmlive.com/pharma_news/department-of-health-and-social-care-and-partners-launch-new-funding-initiative/
1295266407	20260320	202603	2026	2026.2192											AFR	AFRICA	AFR								1	051	051	05	1	3.4	4	1	4	-2.89855072463768	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20260320120000	https://pmlive.com/pharma_news/department-of-health-and-social-care-and-partners-launch-new-funding-initiative/
1295266408	20260320	202603	2026	2026.2192											BUS	COMPANIES						BUS			0	014	014	01	1	0.0	4	1	4	-1.85341196293176	0								3	Eagle Ford, Texas, United States	US	USTX		32.7849	-96.9008	1334843	3	Corpus Christi, Texas, United States	US	USTX		27.8006	-97.3964	1333380	20260320120000	https://www.ksat.com/news/texas/2026/03/20/corpus-christis-crucial-refineries-look-for-alternate-water-supplies-amid-looming-water-crisis/
1295266409	20260320	202603	2026	2026.2192											BUS	COMPANIES						BUS			0	014	014	01	1	0.0	4	1	4	-1.76619007569386	0								3	Eagle Ford, Texas, United States	US	USTX		32.7849	-96.9008	1334843	3	Eagle Ford, Texas, United States	US	USTX		32.7849	-96.9008	1334843	20260320120000	https://www.texastribune.org/2026/03/20/texas-corpus-christi-water-shortage-oil-gas-refineries/
1295266410	20260320	202603	2026	2026.2192											BUS	COMPANY						BUS			0	043	043	04	1	2.8	5	1	5	-2.29468599033816	0								4	Ras Laffan, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.5371	54.3958	-783434	4	Ras Laffan, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.5371	54.3958	-783434	20260320120000	https://www.efinancialcareers.com/news/jpmorgan-bankers-working-hours
1295266411	20260320	202603	2026	2026.2192											CHN	CHINA	CHN								0	040	040	04	1	1.0	1	1	1	-0.86580086580086	0								4	Nanchung, Zhejiang, China	CH	CH02	13320	29.4236	121.79	87470	4	Nanchang, Jiangxi, China	CH	CH03	13164	28.55	115.933	-1914863	20260320120000	https://www.asiaone.com/china/china-woman-reunited-28-years-abandoned-toilet-adopted
1295266412	20260320	202603	2026	2026.2192											CHN	CHINA	CHN								0	042	042	04	1	1.9	6	1	6	-0.86580086580086	0								1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20260320120000	https://www.asiaone.com/china/china-woman-reunited-28-years-abandoned-toilet-adopted
1295266413	20260320	202603	2026	2026.2192											CHN	CHINESE	CHN								0	192	192	19	4	-9.5	4	1	4	-6.6017316017316	0								4	Nanjing, Jiangsu, China	CH	CH04	13144	32.0617	118.778	-1919548	1	Cambodia	CB	CB		13	105	CB	20260320120000	https://indianexpress.com/article/explained/explained-global/as-trump-makes-pearl-harbour-joke-a-look-at-why-japan-attacked-it-in-1941-10592115/
1295266414	20260320	202603	2026	2026.2192											CHN	CHINESE	CHN								0	192	192	19	4	-9.5	1	1	1	-6.6017316017316	0								1	Cambodia	CB	CB		13	105	CB	1	Laos	LA	LA		18	105	LA	20260320120000	https://indianexpress.com/article/explained/explained-global/as-trump-makes-pearl-harbour-joke-a-look-at-why-japan-attacked-it-in-1941-10592115/
1295266415	20260320	202603	2026	2026.2192											COP	POLICE OFFICER						COP			1	042	042	04	1	1.9	10	1	10	-6.56565656565657	0								4	Farningham, Kent, United Kingdom	UK	UKG5	40117	51.3667	0.216667	-2595959	4	Farningham, Kent, United Kingdom	UK	UKG5	40117	51.3667	0.216667	-2595959	20260320120000	https://www.express.co.uk/news/uk/2184567/police-officers-critically-injured-swanley-crash
1295266416	20260320	202603	2026	2026.2192											COP	POLICE						COP			1	042	042	04	1	1.9	6	1	6	-4.04040404040404	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260320120000	https://cbs12.com/news/local/nyc-man-accused-of-traveling-to-meet-15-year-old-boy-for-sexual-acts-at-boynton-beach-park-new-york-city-new-york-florida-news-undercover-officer-florida-crime
1295266417	20260320	202603	2026	2026.2192											CVL	TRAVELLER						CVL			1	042	042	04	1	1.9	10	1	10	3.87755102040816	0								4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20260320120000	https://www.theindependent.co.zw/lifestyle-amp-arts/article/200052893/haz-fbc-insurance-deal-a-brick-to-fortify-the-wall
1295266418	20260320	202603	2026	2026.2192											CVL	COMMUNITY						CVL			0	060	060	06	2	6.0	5	1	5	-9.5693779904306	0								4	Obono, Rivers, Nigeria	NI	NI50	191372	5.1359	6.98686	402243	4	Obono, Rivers, Nigeria	NI	NI50	191372	5.1359	6.98686	402243	20260320120000	https://dailypost.ng/2026/03/20/soldiers-stopping-us-from-burying-killed-relatives-cross-river-community-cries-out/
1295266419	20260320	202603	2026	2026.2192											CVL	RESIDENTS						CVL			1	100	100	10	3	-5.0	10	1	10	0	0								3	Walnut Hills, Ohio, United States	US	USOH		39.9653	-83.8055	1051358	3	Walnut Hills, Ohio, United States	US	USOH		39.9653	-83.8055	1051358	20260320120000	https://www.wcpo.com/news/local-news/roads-closed-around-jd-vances-home-starting-today
1295266420	20260320	202603	2026	2026.2192											DEU	COLOGNE	DEU								1	036	036	03	1	4.0	6	1	6	7.42857142857143	0								1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20260320120000	https://www.liverpoolecho.co.uk/whats-on/shopping/sold-out-jo-malone-cherry-33605035
1295266421	20260320	202603	2026	2026.2192											EDU	SCHOLAR						EDU			1	036	036	03	1	4.0	5	1	5	4.37710437710438	0								4	Pantukan, Davao del Sur, Philippines	RP	RP25	24267	7.11667	125.4	-2444708	4	Pantukan, Davao del Sur, Philippines	RP	RP25	24267	7.11667	125.4	-2444708	20260320120000	https://www.sunstar.com.ph/davao/rep-ceniza-opens-applications-for-tulong-dunong-program-scholars
1295266422	20260320	202603	2026	2026.2192											ESP	SPANISH	ESP								1	043	043	04	1	2.8	3	1	3	0.5249343832021	0								4	Campo De Gibraltar, AndalucíSP, Spain	SP	SP51	25777	36.3	-5.53333	-383994	4	Campo De Gibraltar, AndalucíSP, Spain	SP	SP51	25777	36.3	-5.53333	-383994	20260320120000	https://www.thelocal.es/20260320/what-spains-pm-thinks-of-brexit-gibraltar-and-uk-relations
1295266423	20260320	202603	2026	2026.2192											ESP	SPAIN	ESP								1	051	051	05	1	3.4	3	1	3	0.5249343832021	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20260320120000	https://www.thelocal.es/20260320/what-spains-pm-thinks-of-brexit-gibraltar-and-uk-relations
1295266424	20260320	202603	2026	2026.2192											GBR	LIVERPOOL	GBR								1	042	042	04	1	1.9	20	1	10	-0.386100386100386	0								4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	20260320120000	https://www.liverpoolecho.co.uk/whats-on/whats-on-news/gladiators-set-return-liverpools-ms-33628203
1295266425	20260320	202603	2026	2026.2192											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	20	1	10	-1.04166666666667	0								4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20260320120000	https://www.liverpoolecho.co.uk/news/uk-world-news/met-office-confirms-northern-lights-33627517
1295266426	20260320	202603	2026	2026.2192											GBR	GLASGOW	GBR								1	043	043	04	1	2.8	10	1	10	-0.386100386100386	0								4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	20260320120000	https://www.liverpoolecho.co.uk/whats-on/whats-on-news/gladiators-set-return-liverpools-ms-33628203
1295266427	20260320	202603	2026	2026.2192											GBR	UNITED KINGDOM	GBR								0	052	052	05	1	3.5	4	1	4	-1.74757281553398	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20260320120000	https://www.express.co.uk/celebrity-news/2184560/claudia-winkleman-forced-apologise-swearing-child
1295266428	20260320	202603	2026	2026.2192											GOV	GOVERNMENT						GOV			0	040	040	04	1	1.0	4	1	4	1.36852394916911	0								4	Moruya, New South Wales, Australia	AS	AS02	4997	-35.9125	150.081	-1589024	4	Moruya, New South Wales, Australia	AS	AS02	4997	-35.9125	150.081	-1589024	20260320120000	https://www.batemansbaypost.com.au/story/9202946/andrew-mcconville-basin-plan-review-seeks-local-community-input/
1295266429	20260320	202603	2026	2026.2192											GOV	GOVERNMENT						GOV			0	040	040	04	1	1.0	4	1	4	1.41843971631206	0								4	Murrumburrah, New South Wales, Australia	AS	AS02	5015	-34.5541	148.368	-1590362	4	Murrumburrah, New South Wales, Australia	AS	AS02	5015	-34.5541	148.368	-1590362	20260320120000	https://www.hardenexpress.com.au/story/9202946/andrew-mcconville-basin-plan-review-seeks-local-community-input/
1295266430	20260320	202603	2026	2026.2192											GOV	ADMINISTRATION						GOV			0	057	057	05	1	8.0	10	1	10	1.53755174452987	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20260320120000	https://www.hcn.org/articles/congress-contemplates-sweeping-investigation-of-native-boarding-schools/
1295266431	20260320	202603	2026	2026.2192											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	7	1	7	-6	0								4	Barabanki, Uttar Pradesh, India	IN	IN36	17923	26.9167	81.2	-2090350	4	Barabanki, Uttar Pradesh, India	IN	IN36	17923	26.9167	81.2	-2090350	20260320120000	https://indianexpress.com/article/legal-news/allahabad-high-court-railways-compensation-unborn-child-foetus-personhood-10592504/
1295266432	20260320	202603	2026	2026.2192											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	1	1	1	-6	0								4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	20260320120000	https://indianexpress.com/article/legal-news/allahabad-high-court-railways-compensation-unborn-child-foetus-personhood-10592504/
1295266433	20260320	202603	2026	2026.2192											HUN	HUNGARY	HUN								1	112	112	11	3	-2.0	5	1	5	-4.41176470588235	0								1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20260320120000	https://www.bbc.com/news/articles/cq6jrvgqeejo
1295266434	20260320	202603	2026	2026.2192											IGOEUREEC	THE EU	EUR	EEC				IGO			0	0242	024	02	1	-0.3	10	1	10	-1.27659574468085	0								4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20260320120000	https://www.express.co.uk/travel/articles/2184465/easyjet-book-summer-holidays-now
1295266435	20260320	202603	2026	2026.2192											IND	RAJASTHAN	IND								1	042	042	04	1	1.9	8	1	8	-6	0								4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	20260320120000	https://indianexpress.com/article/legal-news/allahabad-high-court-railways-compensation-unborn-child-foetus-personhood-10592504/
1295266436	20260320	202603	2026	2026.2192											IRL	IRELAND	IRL								1	042	042	04	1	1.9	2	1	2	3.44827586206897	0								4	Ranelagh, Dublin City, Ireland	EI	EI33	18288	53.3267	-6.24472	419198	4	Ranelagh, Dublin City, Ireland	EI	EI33	18288	53.3267	-6.24472	419198	20260320120000	https://www.q102.ie/news/entertainment/beyond-the-pale-reveals-day-by-day-lineups-and-30-new-music-acts/
1295266437	20260320	202603	2026	2026.2192											IRL	LIMERICK	IRL								0	112	112	11	3	-2.0	5	1	5	-9.0909090909091	0								0								0								20260320120000	https://www.irishmirror.ie/news/irish-news/gardai-charge-teenager-over-horror-36896990
1295266438	20260320	202603	2026	2026.2192											IRN	IRAN	IRN								0	036	036	03	1	4.0	2	1	2	-4.73738414006179	0								1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20260320120000	https://www.theglobeandmail.com/opinion/article-the-consequence-of-trumps-war-on-iran-is-a-still-metastasizing/
1295266439	20260320	202603	2026	2026.2192											IRQ	IRAQ	IRQ								0	051	051	05	1	3.4	4	1	4	0.11641443538999	0								4	Al Imam, Babil, Iraq	IZ	IZ06	123571	32.6667	44.5833	-3102469	4	Al Imam, Babil, Iraq	IZ	IZ06	123571	32.6667	44.5833	-3102469	20260320120000	https://en.shafaqna.com/444373/how-was-the-imamate-of-imam-al-jawad-a-s-designated/
1295266440	20260320	202603	2026	2026.2192											JEW	JEWISH				JEW					1	042	042	04	1	1.9	10	1	10	-8.28105395232123	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20260320120000	https://www.yourdemocracy.net.au/drupal/node/59099
1295266441	20260320	202603	2026	2026.2192											JUD	TRIBUNAL						JUD			0	016	016	01	1	-2.0	6	1	6	-6	0								4	Barabanki, Uttar Pradesh, India	IN	IN36	17923	26.9167	81.2	-2090350	4	Barabanki, Uttar Pradesh, India	IN	IN36	17923	26.9167	81.2	-2090350	20260320120000	https://indianexpress.com/article/legal-news/allahabad-high-court-railways-compensation-unborn-child-foetus-personhood-10592504/
1295266442	20260320	202603	2026	2026.2192											JUD	TRIBUNAL						JUD			0	016	016	01	1	-2.0	4	1	4	-6	0								4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	20260320120000	https://indianexpress.com/article/legal-news/allahabad-high-court-railways-compensation-unborn-child-foetus-personhood-10592504/
1295266443	20260320	202603	2026	2026.2192											JUD	COUNSEL						JUD			0	051	051	05	1	3.4	6	1	6	-6	0								4	Barabanki, Uttar Pradesh, India	IN	IN36	17923	26.9167	81.2	-2090350	4	Barabanki, Uttar Pradesh, India	IN	IN36	17923	26.9167	81.2	-2090350	20260320120000	https://indianexpress.com/article/legal-news/allahabad-high-court-railways-compensation-unborn-child-foetus-personhood-10592504/
1295266444	20260320	202603	2026	2026.2192											JUD	COUNSEL						JUD			0	051	051	05	1	3.4	4	1	4	-6	0								4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	20260320120000	https://indianexpress.com/article/legal-news/allahabad-high-court-railways-compensation-unborn-child-foetus-personhood-10592504/
1295266445	20260320	202603	2026	2026.2192											JUD	JUDGE						JUD			1	112	112	11	3	-2.0	2	1	2	-11.5702479338843	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20260320120000	https://www.kuzz.com/2026/03/20/suspects-will-stand-trial-for-oildale-murder/
1295266446	20260320	202603	2026	2026.2192											MDV	MALE	MDV								0	042	042	04	1	1.9	10	1	10	-1.31964809384164	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20260320120000	https://www.express.co.uk/showbiz/tv-radio/2184487/poll-who-should-replace-fiona-bruce-question-time
1295266447	20260320	202603	2026	2026.2192											MED	MEDIA						MED			1	040	040	04	1	1.0	10	1	10	4.6070460704607	0								4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20260320120000	https://www.aceshowbiz.com/news/view/00250129.html
1295266448	20260320	202603	2026	2026.2192											MED	NEWSPAPER						MED			0	040	040	04	1	1.0	3	1	3	-4.64895635673624	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20260320120000	https://www.theguardian.com/us-news/2026/mar/20/first-thing-iran-zero-restraint-if-energy-infrastructure-targeted-again
1295266449	20260320	202603	2026	2026.2192											MED	TELEVISION						MED			1	042	042	04	1	1.9	6	1	6	1.52439024390244	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20260320120000	https://www.aceshowbiz.com/news/view/00250135.html
1295266450	20260320	202603	2026	2026.2192											MILGOV	LIEUTENANT						MIL	GOV		0	036	036	03	1	4.0	3	1	3	4.51127819548872	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20260320120000	https://95wxtk.iheart.com/content/2026-03-20-governor-aims-to-change-some-hunting-laws-in-massachusetts/
1295266451	20260320	202603	2026	2026.2192											MLT	MALTESE	MLT								0	043	043	04	1	2.8	9	1	9	1.63934426229509	0								4	Blue Lagoon, Qala, Malta	MT	MT42	19431	36.0136	14.3228	-18381	4	Valletta, Malta (general), Malta	MT	MT00	19479	35.8997	14.5147	-19310	20260320120000	https://www.mirror.co.uk/travel/stunning-english-speaking-island-just-36898137
1295266452	20260320	202603	2026	2026.2192											MOSEDU	ISLAMIC				MOS		EDU			1	060	060	06	2	6.0	10	1	10	-1.47213459516299	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20260320120000	https://www.houstonpress.com/news/voucher-deadline-extended-over-lawsuit-from-islamic-schools/
1295266453	20260320	202603	2026	2026.2192											MOSEDU	ISLAMIC				MOS		EDU			1	190	190	19	4	-10.0	10	1	10	-1.47213459516299	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20260320120000	https://www.houstonpress.com/news/voucher-deadline-extended-over-lawsuit-from-islamic-schools/
1295266454	20260320	202603	2026	2026.2192											MOSSHI	SHIA				MOS	SHI				1	046	046	04	1	7.0	8	1	8	-3.03383897316219	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260320120000	https://www.theindependent.co.zw/opinion/article/200052912/trump-in-a-trap
1295266455	20260320	202603	2026	2026.2192											NLD	THE NETHERLAND	NLD								0	036	036	03	1	4.0	2	1	2	-0.86580086580086	0								1	Netherlands	NL	NL		52.5	5.75	NL	4	Nanchung, Zhejiang, China	CH	CH02	13320	29.4236	121.79	87470	20260320120000	https://www.asiaone.com/china/china-woman-reunited-28-years-abandoned-toilet-adopted
1295266456	20260320	202603	2026	2026.2192											NOR	NORWAY	NOR								1	173	173	17	4	-5.0	2	1	2	-4.04984423676013	0								4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	20260320120000	https://paktribune.com/norway-crown-princess-opens-up-on-epstein-scandal/
1295266457	20260320	202603	2026	2026.2192											PHL	PHILIPPINE	PHL								1	051	051	05	1	3.4	3	1	3	4.37710437710438	0								4	Pantukan, Davao del Sur, Philippines	RP	RP25	24267	7.11667	125.4	-2444708	4	Pantukan, Davao del Sur, Philippines	RP	RP25	24267	7.11667	125.4	-2444708	20260320120000	https://www.sunstar.com.ph/davao/rep-ceniza-opens-applications-for-tulong-dunong-program-scholars
1295266458	20260320	202603	2026	2026.2192											PRT	PORTUGAL	PRT								1	062	062	06	2	7.4	4	1	4	5.46875	0								4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	20260320120000	https://www.aceshowbiz.com/news/view/00250133.html
1295266459	20260320	202603	2026	2026.2192											SAU	SAUDI	SAU								1	061	061	06	2	6.4	10	1	10	4.4776119402985	0								4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20260320120000	https://www.scmp.com/tech/article/3347352/bytedance-sells-games-studio-moonton-saudi-firm-over-us6-billion-amid-pivot-ai
1295266460	20260320	202603	2026	2026.2192											SWE	SWEDEN	SWE								1	036	036	03	1	4.0	4	1	4	7.42857142857143	0								1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20260320120000	https://www.liverpoolecho.co.uk/whats-on/shopping/sold-out-jo-malone-cherry-33605035
1295266461	20260320	202603	2026	2026.2192											UKR	UKRAINE	UKR								1	129	129	12	3	-5.0	5	1	5	-4.41176470588235	0								1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20260320120000	https://www.bbc.com/news/articles/cq6jrvgqeejo
1295266462	20260320	202603	2026	2026.2192											USA	UNITED STATES	USA								0	036	036	03	1	4.0	2	1	2	5.46875	0								4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20260320120000	https://www.aceshowbiz.com/news/view/00250133.html
1295266463	20260320	202603	2026	2026.2192											USA	UNITED STATES	USA								0	036	036	03	1	4.0	2	1	2	5.46875	0								3	Tampa, Florida, United States	US	USFL	FL057	27.9475	-82.4584	292005	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20260320120000	https://www.aceshowbiz.com/news/view/00250133.html
1295266464	20260320	202603	2026	2026.2192											USA	UNITED STATES	USA								0	036	036	03	1	4.0	6	1	6	5.46875	0								3	Tampa, Florida, United States	US	USFL	FL057	27.9475	-82.4584	292005	3	Tampa, Florida, United States	US	USFL	FL057	27.9475	-82.4584	292005	20260320120000	https://www.aceshowbiz.com/news/view/00250133.html
1295266465	20260320	202603	2026	2026.2192											USA	THE US	USA								0	036	036	03	1	4.0	10	1	10	-6.47482014388489	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20260320120000	https://www.el-balad.com/16886962
