1293827920	20250312	202503	2025	2025.1973	SAU	SAUDI ARABIA	SAU								PAK	PAKISTAN	PAK								0	062	062	06	2	7.4	2	1	2	-1.7578125	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Shaybah, Saudi Arabia (general), Saudi Arabia	SA	SA00	25314	30.4324	38.5477	182493	20260312120000	https://www.geo.tv/latest/655315-pm-shehbaz-jets-off-to-saudi-arabia-to-discuss-mideast-tensions-security-with-mbs
1293827921	20250312	202503	2025	2025.1973	SAU	SAUDI	SAU								PAK	PAKISTAN	PAK								0	062	062	06	2	7.4	2	1	2	-1.7578125	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20260312120000	https://www.geo.tv/latest/655315-pm-shehbaz-jets-off-to-saudi-arabia-to-discuss-mideast-tensions-security-with-mbs
1293827922	20250312	202503	2025	2025.1973	SAU	SAUDI ARABIA	SAU								PAK	PAKISTAN	PAK								0	062	062	06	2	7.4	6	1	6	-1.7578125	4	Shaybah, Saudi Arabia (general), Saudi Arabia	SA	SA00	25314	30.4324	38.5477	182493	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Shaybah, Saudi Arabia (general), Saudi Arabia	SA	SA00	25314	30.4324	38.5477	182493	20260312120000	https://www.geo.tv/latest/655315-pm-shehbaz-jets-off-to-saudi-arabia-to-discuss-mideast-tensions-security-with-mbs
1293827923	20250312	202503	2025	2025.1973	USAGOV	UNITED STATES	USA					GOV													1	016	016	01	1	-2.0	1	1	1	-7.94438927507448	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20260312120000	https://www.naturalnews.com/2026-03-12-former-doge-engineer-allegedly-stole-ssa-data.html
1293827924	20250312	202503	2025	2025.1973	USAGOV	UNITED STATES	USA					GOV													1	016	016	01	1	-2.0	1	1	1	-7.94438927507448	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260312120000	https://www.naturalnews.com/2026-03-12-former-doge-engineer-allegedly-stole-ssa-data.html
1293827925	20260210	202602	2026	2026.1096											GOV	KING						GOV			1	043	043	04	1	2.8	10	1	10	-0.90497737556561	0								4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20260312120000	https://www.dailymail.co.uk/lifestyle/article-15631681/UK-poshest-cinema-film-prices-wine-burgers-screenings.html
1293827926	20260210	202602	2026	2026.1096	BUS	COMPANY						BUS			SEA	SOUTHEAST ASIA	SEA								1	057	057	05	1	8.0	10	1	10	5.44747081712062	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20260312120000	https://www.just-auto.com/news/chinas-baic-signs-order-for-hesais-next-gen-lidar-system/
1293827927	20260210	202602	2026	2026.1096	CRM	CRIMINAL						CRM			USA	UNITED STATES	USA								0	173	173	17	4	-5.0	2	1	2	-9.78835978835975	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20260312120000	https://www.yahoo.com/news/articles/former-michigan-man-charged-sex-113015103.html
1293827928	20260210	202602	2026	2026.1096	CRM	CRIMINAL						CRM			USA	UNITED STATES	USA								0	173	173	17	4	-5.0	2	1	2	-9.78835978835975	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20260312120000	https://www.yahoo.com/news/articles/former-michigan-man-charged-sex-113015103.html
1293827929	20260210	202602	2026	2026.1096	CRM	CRIMINAL						CRM			USA	TENNESSEE	USA								0	173	173	17	4	-5.0	6	1	6	-9.78835978835975	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20260312120000	https://www.yahoo.com/news/articles/former-michigan-man-charged-sex-113015103.html
1293827930	20260210	202602	2026	2026.1096	CRM	CRIMINAL						CRM			USA	UNITED STATES	USA								0	174	174	17	4	-5.0	2	1	2	-9.78835978835975	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20260312120000	https://www.yahoo.com/news/articles/former-michigan-man-charged-sex-113015103.html
1293827931	20260210	202602	2026	2026.1096	CRM	CRIMINAL						CRM			USA	UNITED STATES	USA								0	174	174	17	4	-5.0	2	1	2	-9.78835978835975	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20260312120000	https://www.yahoo.com/news/articles/former-michigan-man-charged-sex-113015103.html
1293827932	20260210	202602	2026	2026.1096	CRM	CRIMINAL						CRM			USA	TENNESSEE	USA								0	174	174	17	4	-5.0	6	1	6	-9.78835978835975	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20260312120000	https://www.yahoo.com/news/articles/former-michigan-man-charged-sex-113015103.html
1293827933	20260210	202602	2026	2026.1096	GOV	KING						GOV													1	042	042	04	1	1.9	10	1	10	-0.90497737556561	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	0								4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20260312120000	https://www.dailymail.co.uk/lifestyle/article-15631681/UK-poshest-cinema-film-prices-wine-burgers-screenings.html
1293827934	20260210	202602	2026	2026.1096	HLH	DOCTOR						HLH			MED	MEDIA						MED			1	040	040	04	1	1.0	5	1	5	1.22448979591837	0								0								0								20260312120000	https://www.freepressjournal.in/entertainment/salim-khan-health-update-arbaaz-khan-reveals-his-father-will-be-discharged-from-the-hospital-soon
1293827935	20260210	202602	2026	2026.1096	SEA	SOUTHEAST ASIA	SEA								BUS	COMPANY						BUS			1	051	051	05	1	3.4	10	1	10	5.44747081712062	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20260312120000	https://www.just-auto.com/news/chinas-baic-signs-order-for-hesais-next-gen-lidar-system/
1293827936	20260210	202602	2026	2026.1096	SEA	SOUTHEAST ASIA	SEA								BUS	COMPANY						BUS			1	057	057	05	1	8.0	10	1	10	5.44747081712062	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20260312120000	https://www.just-auto.com/news/chinas-baic-signs-order-for-hesais-next-gen-lidar-system/
1293827937	20260305	202603	2026	2026.1781	GOVGOV	GOVERNMENT						GOV	GOV		MOS	MUSLIM				MOS					0	012	012	01	1	-0.4	2	1	2	0	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20260312120000	https://trinidadexpress.com/news/local/amery-pm-must-explain-us-coalition/article_a5244ca6-b907-4e3e-aed6-3ba69201282d.html
1293827938	20260305	202603	2026	2026.1781	GOVGOV	GOVERNMENT						GOV	GOV		MOS	MUSLIM				MOS					0	012	012	01	1	-0.4	2	1	2	0	1	Iran	IR	IR		32	53	IR	1	Trinidad And Tobago	TD	TD		11	-61	TD	1	Trinidad And Tobago	TD	TD		11	-61	TD	20260312120000	https://trinidadexpress.com/news/local/amery-pm-must-explain-us-coalition/article_a5244ca6-b907-4e3e-aed6-3ba69201282d.html
1293827939	20260305	202603	2026	2026.1781	GOVGOV	GOVERNMENT						GOV	GOV		MOS	MUSLIM				MOS					0	012	012	01	1	-0.4	6	1	6	0	1	Trinidad And Tobago	TD	TD		11	-61	TD	1	Trinidad And Tobago	TD	TD		11	-61	TD	1	Trinidad And Tobago	TD	TD		11	-61	TD	20260312120000	https://trinidadexpress.com/news/local/amery-pm-must-explain-us-coalition/article_a5244ca6-b907-4e3e-aed6-3ba69201282d.html
1293827940	20260305	202603	2026	2026.1781	GOVMILMED	DEFENCE MINIST						GOV	MIL	MED	GRCMIL	GREEK	GRC					MIL			0	036	036	03	1	4.0	3	1	3	-4.13080895008606	1	Turkey	TU	TU		39.059012	34.911546	TU	4	Akrotiri, Perifereia Notiou Aigaiou, Greece	GR	GR61	16709	36.3584	25.3959	-813565	4	Akrotiri, Perifereia Notiou Aigaiou, Greece	GR	GR61	16709	36.3584	25.3959	-813565	20260312120000	https://cyprus-mail.com/2026/03/12/north-bans-personal-drones-in-region-near-airport
1293827941	20260305	202603	2026	2026.1781	GRCMIL	GREEK	GRC					MIL			TUR	TURKEY	TUR								0	036	036	03	1	4.0	3	1	3	-4.13080895008606	4	Akrotiri, Perifereia Notiou Aigaiou, Greece	GR	GR61	16709	36.3584	25.3959	-813565	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20260312120000	https://cyprus-mail.com/2026/03/12/north-bans-personal-drones-in-region-near-airport
1293827942	20260305	202603	2026	2026.1781	IRN	IRANIAN	IRN								SAU	SAUDI	SAU								0	040	040	04	1	1.0	2	1	2	-1.7578125	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Shaybah, Saudi Arabia (general), Saudi Arabia	SA	SA00	25314	30.4324	38.5477	182493	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260312120000	https://www.geo.tv/latest/655315-pm-shehbaz-jets-off-to-saudi-arabia-to-discuss-mideast-tensions-security-with-mbs
1293827943	20260305	202603	2026	2026.1781	IRN	IRANIAN	IRN								SAU	SAUDI	SAU								0	040	040	04	1	1.0	2	1	2	-1.7578125	4	Shaybah, Saudi Arabia (general), Saudi Arabia	SA	SA00	25314	30.4324	38.5477	182493	4	Shaybah, Saudi Arabia (general), Saudi Arabia	SA	SA00	25314	30.4324	38.5477	182493	4	Shaybah, Saudi Arabia (general), Saudi Arabia	SA	SA00	25314	30.4324	38.5477	182493	20260312120000	https://www.geo.tv/latest/655315-pm-shehbaz-jets-off-to-saudi-arabia-to-discuss-mideast-tensions-security-with-mbs
1293827944	20260305	202603	2026	2026.1781	IRN	IRANIAN	IRN								SAU	SAUDI	SAU								0	046	046	04	1	7.0	8	1	8	-1.7578125	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Shaybah, Saudi Arabia (general), Saudi Arabia	SA	SA00	25314	30.4324	38.5477	182493	4	Shaybah, Saudi Arabia (general), Saudi Arabia	SA	SA00	25314	30.4324	38.5477	182493	20260312120000	https://www.geo.tv/latest/655315-pm-shehbaz-jets-off-to-saudi-arabia-to-discuss-mideast-tensions-security-with-mbs
1293827945	20260305	202603	2026	2026.1781	IRN	IRANIAN	IRN								SAU	SAUDI	SAU								0	046	046	04	1	7.0	2	1	2	-1.7578125	4	Shaybah, Saudi Arabia (general), Saudi Arabia	SA	SA00	25314	30.4324	38.5477	182493	4	Shaybah, Saudi Arabia (general), Saudi Arabia	SA	SA00	25314	30.4324	38.5477	182493	4	Shaybah, Saudi Arabia (general), Saudi Arabia	SA	SA00	25314	30.4324	38.5477	182493	20260312120000	https://www.geo.tv/latest/655315-pm-shehbaz-jets-off-to-saudi-arabia-to-discuss-mideast-tensions-security-with-mbs
1293827946	20260305	202603	2026	2026.1781	IRN	IRANIAN	IRN								SAUGOVMIL	SAUDI	SAU					GOV	MIL		0	040	040	04	1	1.0	6	1	6	-1.7578125	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Shaybah, Saudi Arabia (general), Saudi Arabia	SA	SA00	25314	30.4324	38.5477	182493	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260312120000	https://www.geo.tv/latest/655315-pm-shehbaz-jets-off-to-saudi-arabia-to-discuss-mideast-tensions-security-with-mbs
1293827947	20260305	202603	2026	2026.1781	IRNGOV	IRAN	IRN					GOV													1	084	084	08	2	7.0	2	1	2	-5.21172638436482	1	Iran	IR	IR		32	53	IR	0								1	Iran	IR	IR		32	53	IR	20260312120000	https://www.benzinga.com/trading-ideas/movers/26/03/51206909/why-is-southwest-airlines-stock-sliding-thursday
1293827948	20260305	202603	2026	2026.1781	JUD	JUSTICE SYSTEM						JUD													0	020	020	02	1	3.0	5	1	5	-7.06018518518514	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20260312120000	https://euobserver.com/206602/what-sarkozys-corruption-appeal-means-for-cleaning-up-european-politics/
1293827949	20260305	202603	2026	2026.1781	SAU	SAUDI	SAU								GOV	KINGDOM						GOV			0	111	111	11	3	-2.0	2	1	2	-1.7578125	4	Shaybah, Saudi Arabia (general), Saudi Arabia	SA	SA00	25314	30.4324	38.5477	182493	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260312120000	https://www.geo.tv/latest/655315-pm-shehbaz-jets-off-to-saudi-arabia-to-discuss-mideast-tensions-security-with-mbs
1293827950	20260305	202603	2026	2026.1781	SAU	SAUDI	SAU								GOV	KINGDOM						GOV			0	111	111	11	3	-2.0	2	1	2	-1.7578125	4	Shaybah, Saudi Arabia (general), Saudi Arabia	SA	SA00	25314	30.4324	38.5477	182493	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Shaybah, Saudi Arabia (general), Saudi Arabia	SA	SA00	25314	30.4324	38.5477	182493	20260312120000	https://www.geo.tv/latest/655315-pm-shehbaz-jets-off-to-saudi-arabia-to-discuss-mideast-tensions-security-with-mbs
1293827951	20260305	202603	2026	2026.1781	SAU	SAUDI	SAU								IRN	IRANIAN	IRN								0	040	040	04	1	1.0	2	1	2	-1.7578125	4	Shaybah, Saudi Arabia (general), Saudi Arabia	SA	SA00	25314	30.4324	38.5477	182493	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260312120000	https://www.geo.tv/latest/655315-pm-shehbaz-jets-off-to-saudi-arabia-to-discuss-mideast-tensions-security-with-mbs
1293827952	20260305	202603	2026	2026.1781	SAU	SAUDI	SAU								IRN	IRANIAN	IRN								0	040	040	04	1	1.0	2	1	2	-1.7578125	4	Shaybah, Saudi Arabia (general), Saudi Arabia	SA	SA00	25314	30.4324	38.5477	182493	4	Shaybah, Saudi Arabia (general), Saudi Arabia	SA	SA00	25314	30.4324	38.5477	182493	4	Shaybah, Saudi Arabia (general), Saudi Arabia	SA	SA00	25314	30.4324	38.5477	182493	20260312120000	https://www.geo.tv/latest/655315-pm-shehbaz-jets-off-to-saudi-arabia-to-discuss-mideast-tensions-security-with-mbs
1293827953	20260305	202603	2026	2026.1781	SAU	SAUDI	SAU								IRN	IRANIAN	IRN								0	046	046	04	1	7.0	8	1	8	-1.7578125	4	Shaybah, Saudi Arabia (general), Saudi Arabia	SA	SA00	25314	30.4324	38.5477	182493	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Shaybah, Saudi Arabia (general), Saudi Arabia	SA	SA00	25314	30.4324	38.5477	182493	20260312120000	https://www.geo.tv/latest/655315-pm-shehbaz-jets-off-to-saudi-arabia-to-discuss-mideast-tensions-security-with-mbs
1293827954	20260305	202603	2026	2026.1781	SAU	SAUDI	SAU								IRN	IRANIAN	IRN								0	046	046	04	1	7.0	2	1	2	-1.7578125	4	Shaybah, Saudi Arabia (general), Saudi Arabia	SA	SA00	25314	30.4324	38.5477	182493	4	Shaybah, Saudi Arabia (general), Saudi Arabia	SA	SA00	25314	30.4324	38.5477	182493	4	Shaybah, Saudi Arabia (general), Saudi Arabia	SA	SA00	25314	30.4324	38.5477	182493	20260312120000	https://www.geo.tv/latest/655315-pm-shehbaz-jets-off-to-saudi-arabia-to-discuss-mideast-tensions-security-with-mbs
1293827955	20260305	202603	2026	2026.1781	SAUGOVMIL	SAUDI	SAU					GOV	MIL		GOV	KINGDOM						GOV			0	111	111	11	3	-2.0	6	1	6	-1.7578125	4	Shaybah, Saudi Arabia (general), Saudi Arabia	SA	SA00	25314	30.4324	38.5477	182493	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260312120000	https://www.geo.tv/latest/655315-pm-shehbaz-jets-off-to-saudi-arabia-to-discuss-mideast-tensions-security-with-mbs
1293827956	20260305	202603	2026	2026.1781	SAUGOVMIL	SAUDI	SAU					GOV	MIL		IRN	IRANIAN	IRN								0	040	040	04	1	1.0	6	1	6	-1.7578125	4	Shaybah, Saudi Arabia (general), Saudi Arabia	SA	SA00	25314	30.4324	38.5477	182493	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260312120000	https://www.geo.tv/latest/655315-pm-shehbaz-jets-off-to-saudi-arabia-to-discuss-mideast-tensions-security-with-mbs
1293827957	20260305	202603	2026	2026.1781	USA	ARIZONA	USA								LEG	SENATE						LEG			0	0841	084	08	2	7.0	2	1	2	-7.03296703296703	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	3	Maricopa County, Arizona, United States	US	USAZ		33.5	-112.501	37026	3	Maricopa County, Arizona, United States	US	USAZ		33.5	-112.501	37026	20260312120000	https://www.naturalnews.com/2026-03-12-fbi-expands-probe-seizes-maricopa-county-records.html
1293827958	20260305	202603	2026	2026.1781	USA	ARIZONA	USA								LEG	SENATE						LEG			0	0841	084	08	2	7.0	2	1	2	-7.03296703296703	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	3	Maricopa County, Arizona, United States	US	USAZ		33.5	-112.501	37026	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20260312120000	https://www.naturalnews.com/2026-03-12-fbi-expands-probe-seizes-maricopa-county-records.html
1293827959	20260305	202603	2026	2026.1781	USALEG	ARIZONA	USA					LEG			LEG	SENATE						LEG			0	0841	084	08	2	7.0	3	1	3	-7.03296703296703	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	3	Maricopa County, Arizona, United States	US	USAZ		33.5	-112.501	37026	3	Maricopa County, Arizona, United States	US	USAZ		33.5	-112.501	37026	20260312120000	https://www.naturalnews.com/2026-03-12-fbi-expands-probe-seizes-maricopa-county-records.html
1293827960	20260311	202603	2026	2026.1945	TTO	TRINIDAD AND TOBAGO	TTO								GOV	PRESIDENT						GOV			0	010	010	01	1	0.0	6	1	6	-3.07881773399015	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20260312120000	https://trinidadexpress.com/news/local/central-block-gets-new-reopening-date/article_e67ae888-c7e8-4ec4-a948-2e69cb51da28.html
1293827961	20260311	202603	2026	2026.1945	TTO	TRINIDAD	TTO								TTOGOV	TRINIDAD AND TOBAGO	TTO					GOV			0	010	010	01	1	0.0	2	1	2	-3.07881773399015	1	Trinidad And Tobago	TD	TD		11	-61	TD	1	Trinidad And Tobago	TD	TD		11	-61	TD	1	Trinidad And Tobago	TD	TD		11	-61	TD	20260312120000	https://trinidadexpress.com/news/local/central-block-gets-new-reopening-date/article_e67ae888-c7e8-4ec4-a948-2e69cb51da28.html
1293827962	20260312	202603	2026	2026.1973											ARE	DUBAI	ARE								1	111	111	11	3	-2.0	3	1	3	-3.30788804071247	0								1	Israel	IS	IS		31.5	34.75	IS	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20260312120000	https://timesofindia.indiatimes.com/world/middle-east/watch-moment-iranian-suicide-boat-struck-us-owned-tanker/articleshow/129504916.cms
1293827963	20260312	202603	2026	2026.1973											AUS	AUSTRALIAN	AUS								1	030	030	03	1	4.0	4	1	4	1.72413793103449	0								4	Cadoux, Western Australia, Australia	AS	AS08	5566	-30.7833	117.133	-1563506	4	Cadoux, Western Australia, Australia	AS	AS08	5566	-30.7833	117.133	-1563506	20260312120000	https://www.farmweekly.com.au/story/9191773/mitch-applegate-cadoux-farmer-rebuilds-family-sheep-business/
1293827964	20260312	202603	2026	2026.1973											AUS	AUSTRALIAN	AUS								1	030	030	03	1	4.0	6	1	6	1.72413793103449	0								4	Koorda, Western Australia, Australia	AS	AS08	5500	-30.8256	117.488	-1582233	4	Koorda, Western Australia, Australia	AS	AS08	5500	-30.8256	117.488	-1582233	20260312120000	https://www.farmweekly.com.au/story/9191773/mitch-applegate-cadoux-farmer-rebuilds-family-sheep-business/
1293827965	20260312	202603	2026	2026.1973											AUS	MURRAY	AUS								1	040	040	04	1	1.0	3	1	3	2.7124773960217	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20260312120000	https://www.aceshowbiz.com/news/view/00249056.html
1293827966	20260312	202603	2026	2026.1973											AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	6	1	6	3.79746835443038	0								4	Brookfield, New South Wales, Australia	AS	AS02	5096	-32.5	151.75	-1561891	4	Brookfield, New South Wales, Australia	AS	AS02	5096	-32.5	151.75	-1561891	20260312120000	https://finance.yahoo.com/news/brookfield-acquires-two-zealand-hotels-114026167.html
1293827967	20260312	202603	2026	2026.1973											AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	2	1	2	3.79746835443038	0								1	New Zealand	NZ	NZ		-42	174	NZ	4	Brookfield, New South Wales, Australia	AS	AS02	5096	-32.5	151.75	-1561891	20260312120000	https://finance.yahoo.com/news/brookfield-acquires-two-zealand-hotels-114026167.html
