1294139703	20250314	202503	2025	2025.2027	USA	CALIFORNIA	USA								USALEG	UNITED STATES	USA					LEG			0	051	051	05	1	3.4	1	1	1	2.95238095238095	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20260314000000	https://www.baltimoresun.com/2026/03/13/lowrider-stamps/
1294139704	20250314	202503	2025	2025.2027	USA	CALIFORNIA	USA								USALEG	NEW MEXICO	USA					LEG			0	051	051	05	1	3.4	7	1	7	2.95238095238095	2	California, United States	US	USCA		36.17	-119.746	CA	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20260314000000	https://www.baltimoresun.com/2026/03/13/lowrider-stamps/
1294139705	20250314	202503	2025	2025.2027	USAJUD	UNITED STATES	USA					JUD			JUDJUD	JUDGE						JUD	JUD		1	042	042	04	1	1.9	1	1	1	-8.28947368421053	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20260314000000	https://www.ocregister.com/2026/03/13/feds-take-custody-of-accused-laguna-woods-church-shooter-after-signaling-support-for-death-penalty/
1294139706	20250314	202503	2025	2025.2027	USAJUD	UNITED STATES	USA					JUD			JUDJUD	JUDGE						JUD	JUD		1	042	042	04	1	1.9	3	1	3	-8.28947368421053	3	San Quentin, California, United States	US	USCA	CA041	37.9413	-122.485	232465	3	San Quentin, California, United States	US	USCA		37.9413	-122.485	232465	3	San Quentin, California, United States	US	USCA		37.9413	-122.485	232465	20260314000000	https://www.ocregister.com/2026/03/13/feds-take-custody-of-accused-laguna-woods-church-shooter-after-signaling-support-for-death-penalty/
1294139707	20260212	202602	2026	2026.1151	CUB	CUBAN	CUB								GOVCOP	FOREIGN MINIST						GOV	COP		0	010	010	01	1	0.0	4	1	4	-4.45682451253482	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20260314000000	https://www.abc57.com/news/cuban-president-says-talks-held-with-the-united-states-amid-intense-pressure-from-trump
1294139708	20260212	202602	2026	2026.1151	CUB	CUBAN	CUB								GOVCOP	FOREIGN MINIST						GOV	COP		0	040	040	04	1	1.0	4	1	4	-4.45682451253482	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20260314000000	https://www.abc57.com/news/cuban-president-says-talks-held-with-the-united-states-amid-intense-pressure-from-trump
1294139709	20260212	202602	2026	2026.1151	CUBCOP	CUBAN	CUB					COP			GOVCOP	FOREIGN MINIST						GOV	COP		0	010	010	01	1	0.0	6	1	6	-4.45682451253482	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20260314000000	https://www.abc57.com/news/cuban-president-says-talks-held-with-the-united-states-amid-intense-pressure-from-trump
1294139710	20260212	202602	2026	2026.1151	CUBCOP	CUBAN	CUB					COP			GOVCOP	FOREIGN MINIST						GOV	COP		0	040	040	04	1	1.0	6	1	6	-4.45682451253482	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20260314000000	https://www.abc57.com/news/cuban-president-says-talks-held-with-the-united-states-amid-intense-pressure-from-trump
1294139711	20260212	202602	2026	2026.1151	CVLEDU	COMMUNITY						CVL	EDU												0	1721	172	17	4	-5.0	10	1	10	-0.40322580645161	0								0								0								20260314000000	https://www.pressherald.com/2026/03/13/what-to-know-about-topsham-area-school-districts-61-4-m-proposed-budget/
1294139712	20260212	202602	2026	2026.1151	GOVCOP	FOREIGN MINIST						GOV	COP		CUB	CUBAN	CUB								0	040	040	04	1	1.0	4	1	4	-4.45682451253482	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20260314000000	https://www.abc57.com/news/cuban-president-says-talks-held-with-the-united-states-amid-intense-pressure-from-trump
1294139713	20260212	202602	2026	2026.1151	GOVCOP	FOREIGN MINIST						GOV	COP		CUBCOP	CUBAN	CUB					COP			0	040	040	04	1	1.0	6	1	6	-4.45682451253482	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20260314000000	https://www.abc57.com/news/cuban-president-says-talks-held-with-the-united-states-amid-intense-pressure-from-trump
1294139714	20260212	202602	2026	2026.1151	ISR	ISRAEL	ISR																		1	110	110	11	3	-2.0	24	3	24	-3.40425531914893	1	Iran	IR	IR		32	53	IR	0								1	Iran	IR	IR		32	53	IR	20260314000000	https://abc3340.com/news/nation-world/trump-says-iran-conflict-will-end-when-he-feels-it-in-my-bones-israel-missiles-strait-of-hormuz-truth-social
1294139715	20260212	202602	2026	2026.1151	ISR	ISRAEL	ISR																		1	110	110	11	3	-2.0	3	3	3	-3.40425531914893	1	Israel	IS	IS		31.5	34.75	IS	0								1	Iran	IR	IR		32	53	IR	20260314000000	https://abc3340.com/news/nation-world/trump-says-iran-conflict-will-end-when-he-feels-it-in-my-bones-israel-missiles-strait-of-hormuz-truth-social
1294139716	20260212	202602	2026	2026.1151	JUD	SUPREME COURT						JUD													1	190	190	19	4	-10.0	8	1	8	-1.24069478908189	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20260314000000	https://ca.finance.yahoo.com/news/trump-administration-expands-trade-investigations-132543596.html
1294139717	20260212	202602	2026	2026.1151	JUD	SUPREME COURT						JUD													1	190	190	19	4	-10.0	5	1	5	-4.38311688311688	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20260314000000	https://natlawreview.com/article/cbp-shares-update-ieepa-refund-process-ustr-initiates-section-301-investigations
1294139718	20260212	202602	2026	2026.1151	PAN	PANAMA CITY	PAN																		0	111	111	11	3	-2.0	2	1	2	-3.05206463195691	3	Panama City Beach, Florida, United States	US	USFL	FL005	30.1766	-85.8055	308451	0								3	Panama City Beach, Florida, United States	US	USFL		30.1766	-85.8055	308451	20260314000000	https://www.sun-sentinel.com/2026/03/13/florida-legislature-agrees-on-new-rules-for-using-emergency-fund/
1294139719	20260212	202602	2026	2026.1151	PAN	PANAMA CITY	PAN																		0	111	111	11	3	-2.0	1	1	1	-3.05206463195691	3	Panama City Beach, Florida, United States	US	USFL	FL005	30.1766	-85.8055	308451	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20260314000000	https://www.sun-sentinel.com/2026/03/13/florida-legislature-agrees-on-new-rules-for-using-emergency-fund/
1294139720	20260212	202602	2026	2026.1151	PAN	PANAMA CITY	PAN																		0	111	111	11	3	-2.0	1	1	1	-3.05206463195691	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20260314000000	https://www.sun-sentinel.com/2026/03/13/florida-legislature-agrees-on-new-rules-for-using-emergency-fund/
1294139721	20260212	202602	2026	2026.1151	USA	UNITED STATES	USA																		0	111	111	11	3	-2.0	2	1	2	-3.05206463195691	3	Panama City Beach, Florida, United States	US	USFL	FL005	30.1766	-85.8055	308451	0								3	Panama City Beach, Florida, United States	US	USFL		30.1766	-85.8055	308451	20260314000000	https://www.sun-sentinel.com/2026/03/13/florida-legislature-agrees-on-new-rules-for-using-emergency-fund/
1294139722	20260212	202602	2026	2026.1151	USA	UNITED STATES	USA								PAN	PANAMA CITY	PAN								0	111	111	11	3	-2.0	2	1	2	-3.05206463195691	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20260314000000	https://www.sun-sentinel.com/2026/03/13/florida-legislature-agrees-on-new-rules-for-using-emergency-fund/
1294139723	20260212	202602	2026	2026.1151	USAMED	REUTERS	USA					MED													1	020	020	02	1	3.0	5	1	5	-2.60869565217391	4	Red Deer, Alberta, Canada	CA	CA01	154724	52.2667	-113.8	-572071	0								4	Red Deer, Alberta, Canada	CA	CA01	154724	52.2667	-113.8	-572071	20260314000000	https://xm105fm.com/2026/03/13/whitecourt-area-unemployment-at-5-5-per-cent-employment-on-the-rise-provincewide/
1294139724	20260212	202602	2026	2026.1151	USAMED	REUTERS	USA					MED			EDU	ECONOMIST						EDU			1	084	084	08	2	7.0	5	1	5	-2.60869565217391	4	Red Deer, Alberta, Canada	CA	CA01	154724	52.2667	-113.8	-572071	4	Red Deer, Alberta, Canada	CA	CA01	154724	52.2667	-113.8	-572071	4	Red Deer, Alberta, Canada	CA	CA01	154724	52.2667	-113.8	-572071	20260314000000	https://xm105fm.com/2026/03/13/whitecourt-area-unemployment-at-5-5-per-cent-employment-on-the-rise-provincewide/
1294139725	20260307	202603	2026	2026.1836											LEG	SENATE						LEG			1	036	036	03	1	4.0	10	1	10	-2.17616580310881	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20260314000000	https://www.yahoo.com/news/articles/oregon-senior-u-senator-secretary-230931704.html
1294139726	20260307	202603	2026	2026.1836	CUB	CUBA	CUB																		0	010	010	01	1	0.0	2	1	2	-4.45682451253482	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	0								1	Mexico	MX	MX		23	-102	MX	20260314000000	https://www.abc57.com/news/cuban-president-says-talks-held-with-the-united-states-amid-intense-pressure-from-trump
1294139727	20260307	202603	2026	2026.1836	CUB	CUBA	CUB																		0	020	020	02	1	3.0	2	1	2	-2.87511230907457	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20260314000000	https://www.whec.com/ap-top-news/cuban-president-confirms-us-talks-as-islands-energy-and-economic-crises-intensify/
1294139728	20260307	202603	2026	2026.1836	CUB	CUBA	CUB								USA	FLORIDA	USA								0	010	010	01	1	0.0	1	1	1	-2.87511230907457	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	1	Venezuela	VE	VE		8	-66	VE	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20260314000000	https://www.whec.com/ap-top-news/cuban-president-confirms-us-talks-as-islands-energy-and-economic-crises-intensify/
1294139729	20260307	202603	2026	2026.1836	ISR	ISRAEL	ISR								USA	UNITED STATES	USA								0	190	190	19	4	-10.0	6	3	6	-6.5063649222065	1	Israel	IS	IS		31.5	34.75	IS	3	Temple Israel, New York, United States	US	USNY		40.6129	-73.7401	967145	3	Temple Israel, New York, United States	US	USNY		40.6129	-73.7401	967145	20260314000000	https://www.dailybulletin.com/2026/03/13/terrorism-threat/
1294139730	20260307	202603	2026	2026.1836	ISR	ISRAEL	ISR								USA	UNITED STATES	USA								0	190	190	19	4	-10.0	6	3	6	-6.5063649222065	1	Israel	IS	IS		31.5	34.75	IS	3	Temple Israel, New York, United States	US	USNY		40.6129	-73.7401	967145	1	Iran	IR	IR		32	53	IR	20260314000000	https://www.dailybulletin.com/2026/03/13/terrorism-threat/
1294139731	20260307	202603	2026	2026.1836	LEG	SENATE						LEG													1	036	036	03	1	4.0	10	1	10	-2.17616580310881	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20260314000000	https://www.yahoo.com/news/articles/oregon-senior-u-senator-secretary-230931704.html
1294139732	20260307	202603	2026	2026.1836	MAR	CASABLANCA	MAR								RUS	SAINT PETERSBURG	RUS								1	042	042	04	1	1.9	1	1	1	-10.8771929824561	4	Saint Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Saint Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Trelleborg, Skane Lan, Sweden	SW	SW27	26141	55.3667	13.1667	-2531122	20260314000000	http://www.bgnes.com/politics/sweden-arrests-captain-of-seized-russian-tanker
1294139733	20260307	202603	2026	2026.1836	MAR	CASABLANCA	MAR								RUS	RUSSIA	RUS								1	042	042	04	1	1.9	3	1	3	-10.8771929824561	4	Saint Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Saint Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Saint Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	20260314000000	http://www.bgnes.com/politics/sweden-arrests-captain-of-seized-russian-tanker
1294139734	20260307	202603	2026	2026.1836	MAR	CASABLANCA	MAR								RUS	SAINT PETERSBURG	RUS								1	042	042	04	1	1.9	1	1	1	-10.8771929824561	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20260314000000	http://www.bgnes.com/politics/sweden-arrests-captain-of-seized-russian-tanker
1294139735	20260307	202603	2026	2026.1836	RUS	SAINT PETERSBURG	RUS								MAR	CASABLANCA	MAR								1	043	043	04	1	2.8	1	1	1	-10.8771929824561	4	Saint Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Saint Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Trelleborg, Skane Lan, Sweden	SW	SW27	26141	55.3667	13.1667	-2531122	20260314000000	http://www.bgnes.com/politics/sweden-arrests-captain-of-seized-russian-tanker
1294139736	20260307	202603	2026	2026.1836	RUS	SAINT PETERSBURG	RUS								MAR	CASABLANCA	MAR								1	043	043	04	1	2.8	4	1	4	-10.8771929824561	4	Saint Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Saint Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Saint Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	20260314000000	http://www.bgnes.com/politics/sweden-arrests-captain-of-seized-russian-tanker
1294139737	20260307	202603	2026	2026.1836	RUS	SAINT PETERSBURG	RUS								SWEMIL	SWEDEN	SWE					MIL			1	043	043	04	1	2.8	1	1	1	-10.8771929824561	4	Saint Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Trelleborg, Skane Lan, Sweden	SW	SW27	26141	55.3667	13.1667	-2531122	4	Trelleborg, Skane Lan, Sweden	SW	SW27	26141	55.3667	13.1667	-2531122	20260314000000	http://www.bgnes.com/politics/sweden-arrests-captain-of-seized-russian-tanker
1294139738	20260307	202603	2026	2026.1836	RUS	SAINT PETERSBURG	RUS								SWEMIL	SWEDEN	SWE					MIL			1	043	043	04	1	2.8	4	1	4	-10.8771929824561	4	Saint Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Trelleborg, Skane Lan, Sweden	SW	SW27	26141	55.3667	13.1667	-2531122	4	Saint Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	20260314000000	http://www.bgnes.com/politics/sweden-arrests-captain-of-seized-russian-tanker
1294139739	20260307	202603	2026	2026.1836	SWEMIL	SWEDEN	SWE					MIL			RUS	SAINT PETERSBURG	RUS								1	042	042	04	1	1.9	1	1	1	-10.8771929824561	4	Trelleborg, Skane Lan, Sweden	SW	SW27	26141	55.3667	13.1667	-2531122	4	Saint Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Trelleborg, Skane Lan, Sweden	SW	SW27	26141	55.3667	13.1667	-2531122	20260314000000	http://www.bgnes.com/politics/sweden-arrests-captain-of-seized-russian-tanker
1294139740	20260307	202603	2026	2026.1836	SWEMIL	SWEDEN	SWE					MIL			RUS	RUSSIA	RUS								1	042	042	04	1	1.9	3	1	3	-10.8771929824561	4	Trelleborg, Skane Lan, Sweden	SW	SW27	26141	55.3667	13.1667	-2531122	4	Saint Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Saint Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	20260314000000	http://www.bgnes.com/politics/sweden-arrests-captain-of-seized-russian-tanker
1294139741	20260307	202603	2026	2026.1836	SWEMIL	SWEDEN	SWE					MIL			RUS	SAINT PETERSBURG	RUS								1	042	042	04	1	1.9	1	1	1	-10.8771929824561	4	Saint Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20260314000000	http://www.bgnes.com/politics/sweden-arrests-captain-of-seized-russian-tanker
1294139742	20260307	202603	2026	2026.1836	USA	UNITED STATES	USA								CUB	CUBA	CUB								0	010	010	01	1	0.0	1	1	1	-2.87511230907457	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	2	Florida, United States	US	USFL		27.8333	-81.717	FL	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20260314000000	https://www.whec.com/ap-top-news/cuban-president-confirms-us-talks-as-islands-energy-and-economic-crises-intensify/
1294139743	20260307	202603	2026	2026.1836	USA	DETROIT	USA								ISR	ISRAEL	ISR								0	190	190	19	4	-10.0	6	3	6	-6.5063649222065	3	Detroit, Michigan, United States	US	USMI	MI163	42.3314	-83.0458	1617959	3	Temple Israel, New York, United States	US	USNY		40.6129	-73.7401	967145	3	Temple Israel, New York, United States	US	USNY		40.6129	-73.7401	967145	20260314000000	https://www.dailybulletin.com/2026/03/13/terrorism-threat/
1294139744	20260307	202603	2026	2026.1836	USA	DETROIT	USA								ISR	ISRAEL	ISR								0	190	190	19	4	-10.0	30	5	30	-6.77737431364483	3	Detroit, Michigan, United States	US	USMI	MI163	42.3314	-83.0458	1617959	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20260314000000	https://www.citizensvoice.com/2026/03/13/terrorism-threat/
1294139745	20260307	202603	2026	2026.1836	USA	UNITED STATES	USA								ISR	ISRAEL	ISR								0	190	190	19	4	-10.0	3	3	3	-6.5063649222065	3	Temple Israel, New York, United States	US	USNY	NY059	40.6129	-73.7401	967145	3	Temple Israel, New York, United States	US	USNY		40.6129	-73.7401	967145	3	Temple Israel, New York, United States	US	USNY		40.6129	-73.7401	967145	20260314000000	https://www.dailybulletin.com/2026/03/13/terrorism-threat/
1294139746	20260307	202603	2026	2026.1836	USA	DETROIT	USA								ISR	ISRAEL	ISR								0	190	190	19	4	-10.0	7	5	7	-6.5063649222065	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20260314000000	https://www.citizensvoice.com/2026/03/13/terrorism-threat/
1294139747	20260307	202603	2026	2026.1836	USACOP	WYOMING	USA					COP			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	8	1	8	-3.47490347490347	3	Riverton, Wyoming, United States	US	USWY	WY013	43.025	-108.38	1593489	3	Riverton, Wyoming, United States	US	USWY	WY013	43.025	-108.38	1593489	3	Riverton, Wyoming, United States	US	USWY	WY013	43.025	-108.38	1593489	20260314000000	https://www.crimeonline.com/2026/03/13/wyoming-man-shoots-girlfriend-in-the-faces-leaves-body-for-their-young-daughter-to-find/
1294139748	20260313	202603	2026	2026.2000	CVL	COLONIST						CVL			ISR	ISRAEL	ISR								1	181	181	18	4	-9.0	4	1	4	-6.19469026548673	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20260314000000	https://english.wafa.ps/Pages/Details/168308
1294139749	20260313	202603	2026	2026.2000	CVL	COLONIST						CVL			PSE	PALESTINIAN	PSE								1	181	181	18	4	-9.0	6	1	6	-6.19469026548673	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20260314000000	https://english.wafa.ps/Pages/Details/168308
1294139750	20260314	202603	2026	2026.2027											AFG	AFGHAN	AFG								1	041	041	04	1	1.0	20	2	20	-0.7168458781362	0								1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20260314000000	http://www.afghanistansun.com/news/278920893/malala-yousafzais-remarks-on-international-womens-day-2026
1294139751	20260314	202603	2026	2026.2027											AGR	GRANGER						AGR			1	046	046	04	1	7.0	30	1	30	-3.61361611244596	0								0								0								20260314000000	https://kj97.iheart.com/featured/bobby-bones/content/2026-03-13-834-feeling-things-with-amy-ka-whats-god-got-to-do-with-it-granger-smith-ho/
1294139752	20260314	202603	2026	2026.2027											ARG	ARGENTINA	ARG								1	036	036	03	1	4.0	4	1	4	1.87074829931973	0								1	Argentina	AR	AR		-34	-64	AR	1	Argentina	AR	AR		-34	-64	AR	20260314000000	https://www.phillyvoice.com/jezabels-cafe-opening-fitler-square-location/
1294139753	20260314	202603	2026	2026.2027											ARG	ARGENTINA	ARG								1	042	042	04	1	1.9	2	1	2	1.87074829931973	0								1	Argentina	AR	AR		-34	-64	AR	1	Argentina	AR	AR		-34	-64	AR	20260314000000	https://www.phillyvoice.com/jezabels-cafe-opening-fitler-square-location/
1294139754	20260314	202603	2026	2026.2027											AUS	AUSTRALIA	AUS								0	043	043	04	1	2.8	8	4	8	0.235020248782998	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20260314000000	https://www.perthnow.com.au/news/crime/no-to-the-pushback-global-spotlight-on-gender-equality-c-21938694
