1295917224	20250325	202503	2025	2025.2329	JUD	JUDGE						JUD													1	043	043	04	1	2.8	36	1	36	0.68965517241379	3	Willow Springs, Missouri, United States	US	USMO	MO091	36.9923	-91.9699	752922	0								3	Willow Springs, Missouri, United States	US	USMO		36.9923	-91.9699	752922	20260325000000	https://wamz.iheart.com/content/2026-03-24-carrie-underwood-sees-glimpses-of-herself-in-current-idol-contestants/
1295917225	20250325	202503	2025	2025.2329	JUD	JUDGE						JUD			USA	UNITED STATES	USA								1	042	042	04	1	1.9	24	1	24	0.68965517241379	3	Willow Springs, Missouri, United States	US	USMO	MO091	36.9923	-91.9699	752922	3	Willow Springs, Missouri, United States	US	USMO		36.9923	-91.9699	752922	3	Willow Springs, Missouri, United States	US	USMO		36.9923	-91.9699	752922	20260325000000	https://wamz.iheart.com/content/2026-03-24-carrie-underwood-sees-glimpses-of-herself-in-current-idol-contestants/
1295917226	20250325	202503	2025	2025.2329	JUD	JUDGE						JUD			USA	UNITED STATES	USA								1	043	043	04	1	2.8	24	1	24	0.68965517241379	3	Willow Springs, Missouri, United States	US	USMO	MO091	36.9923	-91.9699	752922	3	Willow Springs, Missouri, United States	US	USMO		36.9923	-91.9699	752922	3	Willow Springs, Missouri, United States	US	USMO		36.9923	-91.9699	752922	20260325000000	https://wamz.iheart.com/content/2026-03-24-carrie-underwood-sees-glimpses-of-herself-in-current-idol-contestants/
1295917227	20250325	202503	2025	2025.2329	LEG	SENATOR						LEG			CRM	CRIMINAL						CRM			1	190	190	19	4	-10.0	6	1	6	-4.58891013384321	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	20260325000000	https://www.thepeterboroughexaminer.com/news/world/americas/colombia-issues-arrest-warrants-for-rebel-group-members-for-miguel-uribe-killing/article_aa1aba55-ecc8-52e0-9070-aaf9746f2085.html
1295917228	20250325	202503	2025	2025.2329	USA	UNITED STATES	USA																		1	173	173	17	4	-5.0	2	1	2	-6.15384615384616	3	Long Island, North Carolina, United States	US	USNC	NC035	35.6779	-80.9934	1021277	0								3	Long Island, North Carolina, United States	US	USNC		35.6779	-80.9934	1021277	20260325000000	https://www.newsday.com/long-island/crime/abercrombie-and-fitch-ceo-michael-jeffries-competency-hearing-v9c9n97d
1295917229	20250325	202503	2025	2025.2329	USA	NORTH CAROLINA	USA																		1	173	173	17	4	-5.0	3	1	3	-6.15384615384616	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20260325000000	https://www.newsday.com/long-island/crime/abercrombie-and-fitch-ceo-michael-jeffries-competency-hearing-v9c9n97d
1295917230	20250325	202503	2025	2025.2329	USA	UNITED STATES	USA								CANEDU	SASKATCHEWAN	CAN					EDU			1	010	010	01	1	0.0	2	1	2	-3.0791788856305	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20260325000000	https://www.yahoo.com/news/articles/covid-variant-identified-already-spreading-173140687.html
1295917231	20250325	202503	2025	2025.2329	USA	UNITED STATES	USA								IRN	IRAN	IRN								0	130	130	13	3	-4.4	2	1	2	-3.53383458646616	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Bushehr, Bushehr, Iran	IR	IR22	25307	28.9684	50.8385	-3057164	4	Bushehr, Bushehr, Iran	IR	IR22	25307	28.9684	50.8385	-3057164	20260325000000	https://www.citizensvoice.com/2026/03/24/trump-iran-objectives/
1295917232	20250325	202503	2025	2025.2329	USA	UNITED STATES	USA								JUD	JUDGE						JUD			1	042	042	04	1	1.9	24	1	24	0.68965517241379	3	Willow Springs, Missouri, United States	US	USMO	MO091	36.9923	-91.9699	752922	3	Willow Springs, Missouri, United States	US	USMO		36.9923	-91.9699	752922	3	Willow Springs, Missouri, United States	US	USMO		36.9923	-91.9699	752922	20260325000000	https://wamz.iheart.com/content/2026-03-24-carrie-underwood-sees-glimpses-of-herself-in-current-idol-contestants/
1295917233	20250325	202503	2025	2025.2329	USA	UNITED STATES	USA								JUD	JUDGE						JUD			1	043	043	04	1	2.8	24	1	24	0.68965517241379	3	Willow Springs, Missouri, United States	US	USMO	MO091	36.9923	-91.9699	752922	3	Willow Springs, Missouri, United States	US	USMO		36.9923	-91.9699	752922	3	Willow Springs, Missouri, United States	US	USMO		36.9923	-91.9699	752922	20260325000000	https://wamz.iheart.com/content/2026-03-24-carrie-underwood-sees-glimpses-of-herself-in-current-idol-contestants/
1295917234	20260223	202602	2026	2026.1452	COP	TROOPER						COP													1	160	160	16	4	-4.0	10	1	10	-1.58311345646438	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	0								2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20260325000000	https://www.ketv.com/article/maryland-choking-infant-police/70837458
1295917235	20260223	202602	2026	2026.1452	COP	TROOPER						COP			USA	MARYLAND	USA								1	160	160	16	4	-4.0	5	1	5	-1.58311345646438	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20260325000000	https://www.ketv.com/article/maryland-choking-infant-police/70837458
1295917236	20260223	202602	2026	2026.1452	USA	MARYLAND	USA								GOV	ADMINISTRATION						GOV			0	052	052	05	1	3.5	10	1	10	-1.63522012578616	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20260325000000	https://www.wypr.org/wypr-news/2026-03-24/maryland-senate-gives-initial-approval-to-1-8b-capital-budget-for-statewide-infrastructure-projects
1295917237	20260318	202603	2026	2026.2137											GOV	ADMINISTRATION						GOV			1	071	071	07	2	7.4	10	1	10	-0.21097046413502	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20260325000000	https://abc7chicago.com/post/judge-calls-federal-payments-resume-week-cta-red-line-extension-purple-modernization-projects/18764705/
1295917238	20260318	202603	2026	2026.2137											USA	UNITED STATES	USA								1	130	130	13	3	-4.4	2	1	2	-0.16313213703099	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20260325000000	https://www.sunjournal.com/2026/03/24/tsa-workers-at-the-portland-international-jetport-could-miss-another-paycheck/
1295917239	20260318	202603	2026	2026.2137	BUS	CEOS						BUS			LEG	CONGRESS						LEG			0	046	046	04	1	7.0	18	3	18	-1.53374233128834	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20260325000000	https://wjla.com/news/nation-world/delta-suspends-special-travel-perks-for-congress-as-dhs-shutdown-rages-on-speciality-services-capital-desk-reservation-line-open-escorts-red-coat-services-nancy-mace-ceo-ed-bastian-open-letter
1295917240	20260318	202603	2026	2026.2137	GOV	AUTHORITIES						GOV			USA	UTAH	USA								1	173	173	17	4	-5.0	8	1	8	-14.0096618357488	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20260325000000	https://ktar.com/arizona-news/arrest-december-2024-fatal-collision/5839735/
1295917241	20260318	202603	2026	2026.2137	IRL	IRELAND	IRL																		1	114	114	11	3	-2.0	2	1	2	-4.51127819548872	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20260325000000	https://www.mediaite.com/politics/california-university-cancels-governor-debate-over-blowback-for-candidates-being-all-white/
1295917242	20260318	202603	2026	2026.2137	IRL	IRISH	IRL								USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	2	2	-1.86567164179104	3	Palm Beach, Florida, United States	US	USFL	FL099	26.7056	-80.0364	288390	3	Palm Beach, Florida, United States	US	USFL		26.7056	-80.0364	288390	3	Palm Beach, Florida, United States	US	USFL		26.7056	-80.0364	288390	20260325000000	https://www.fox5ny.com/news/president-trump-casts-florida-mail-ballot-he-pushes-congress-severely-limit-voting-option
1295917243	20260318	202603	2026	2026.2137	IRL	IRISH	IRL								USA	UNITED STATES	USA								0	042	042	04	1	1.9	4	2	4	-1.86567164179104	1	Ireland	EI	EI		53	-8	EI	3	Palm Beach, Florida, United States	US	USFL		26.7056	-80.0364	288390	1	Ireland	EI	EI		53	-8	EI	20260325000000	https://www.fox5ny.com/news/president-trump-casts-florida-mail-ballot-he-pushes-congress-severely-limit-voting-option
1295917244	20260318	202603	2026	2026.2137	IRL	IRISH	IRL								USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	-1.97693574958814	1	Ireland	EI	EI		53	-8	EI	2	Florida, United States	US	USFL		27.8333	-81.717	FL	1	Ireland	EI	EI		53	-8	EI	20260325000000	https://www.fox10tv.com/2026/03/24/trump-casts-florida-mail-ballot-he-pushes-congress-severely-limit-that-voting-option/
1295917245	20260318	202603	2026	2026.2137	IRL	IRISH	IRL								USA	UNITED STATES	USA								0	042	042	04	1	1.9	1	1	1	-1.97693574958814	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20260325000000	https://www.fox10tv.com/2026/03/24/trump-casts-florida-mail-ballot-he-pushes-congress-severely-limit-that-voting-option/
1295917246	20260318	202603	2026	2026.2137	LEG	CONGRESS						LEG			BUS	CEOS						BUS			0	046	046	04	1	7.0	18	3	18	-1.53374233128834	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20260325000000	https://wjla.com/news/nation-world/delta-suspends-special-travel-perks-for-congress-as-dhs-shutdown-rages-on-speciality-services-capital-desk-reservation-line-open-escorts-red-coat-services-nancy-mace-ceo-ed-bastian-open-letter
1295917247	20260318	202603	2026	2026.2137	MIL	NAVY						MIL			USAMIL	AMERICAN TROOPS	USA					MIL			0	043	043	04	1	2.8	2	1	2	-1.27970749542962	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260325000000	https://www.ketv.com/article/us-deploy-82nd-airborne-division-mideast/70838112
1295917248	20260318	202603	2026	2026.2137	USA	UNITED STATES	USA																		1	193	193	19	4	-10.0	4	1	4	-6.99152542372881	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	0								3	Loyola University, Illinois, United States	US	USIL		42.0006	-87.6581	412733	20260325000000	https://abc7chicago.com/post/chicago-shooting-killed-sheridan-gorman-loyola-student-shouldnt-stop-kids-going-city-colleges-brandon-johnson/18765048/
1295917249	20260318	202603	2026	2026.2137	USA	CHICAGO	USA								EDU	UNIVERSITY						EDU			1	190	190	19	4	-10.0	1	1	1	-13.0666666666667	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Loyola University, Illinois, United States	US	USIL		42.0006	-87.6581	412733	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20260325000000	https://www.mediaite.com/media/news/pritzker-blames-trump-failure-to-deport-worst-of-the-worst-after-undocumented-migrant-charged-with-murder/
1295917250	20260318	202603	2026	2026.2137	USA	CHICAGO	USA								EDU	UNIVERSITY						EDU			1	193	193	19	4	-10.0	4	2	4	-8.51031073446328	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Loyola University, Illinois, United States	US	USIL		42.0006	-87.6581	412733	3	Loyola University, Illinois, United States	US	USIL		42.0006	-87.6581	412733	20260325000000	https://abc7chicago.com/post/chicago-shooting-killed-sheridan-gorman-loyola-student-shouldnt-stop-kids-going-city-colleges-brandon-johnson/18765048/
1295917251	20260318	202603	2026	2026.2137	USA	CHICAGO	USA								EDU	UNIVERSITY						EDU			1	193	193	19	4	-10.0	1	1	1	-6.99152542372881	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20260325000000	https://abc7chicago.com/post/chicago-shooting-killed-sheridan-gorman-loyola-student-shouldnt-stop-kids-going-city-colleges-brandon-johnson/18765048/
1295917252	20260318	202603	2026	2026.2137	USA	CHICAGO	USA								EDU	UNIVERSITY						EDU			1	193	193	19	4	-10.0	1	1	1	-6.99152542372881	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Springfield, Illinois, United States	US	USIL	IL167	39.8017	-89.6437	426595	3	Springfield, Illinois, United States	US	USIL	IL167	39.8017	-89.6437	426595	20260325000000	https://abc7chicago.com/post/chicago-shooting-killed-sheridan-gorman-loyola-student-shouldnt-stop-kids-going-city-colleges-brandon-johnson/18765048/
1295917253	20260318	202603	2026	2026.2137	USA	CHICAGO	USA								EDU	UNIVERSITY						EDU			1	193	193	19	4	-10.0	1	1	1	-6.99152542372881	3	Springfield, Illinois, United States	US	USIL	IL167	39.8017	-89.6437	426595	3	Springfield, Illinois, United States	US	USIL	IL167	39.8017	-89.6437	426595	3	Springfield, Illinois, United States	US	USIL	IL167	39.8017	-89.6437	426595	20260325000000	https://abc7chicago.com/post/chicago-shooting-killed-sheridan-gorman-loyola-student-shouldnt-stop-kids-going-city-colleges-brandon-johnson/18765048/
1295917254	20260318	202603	2026	2026.2137	USA	UNITED STATES	USA								IRL	IRISH	IRL								0	043	043	04	1	2.8	2	2	2	-1.86567164179104	3	Palm Beach, Florida, United States	US	USFL	FL099	26.7056	-80.0364	288390	3	Palm Beach, Florida, United States	US	USFL		26.7056	-80.0364	288390	3	Palm Beach, Florida, United States	US	USFL		26.7056	-80.0364	288390	20260325000000	https://www.fox5ny.com/news/president-trump-casts-florida-mail-ballot-he-pushes-congress-severely-limit-voting-option
1295917255	20260318	202603	2026	2026.2137	USA	UNITED STATES	USA								IRL	IRISH	IRL								0	043	043	04	1	2.8	4	2	4	-1.86567164179104	3	Palm Beach, Florida, United States	US	USFL	FL099	26.7056	-80.0364	288390	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20260325000000	https://www.fox5ny.com/news/president-trump-casts-florida-mail-ballot-he-pushes-congress-severely-limit-voting-option
1295917256	20260318	202603	2026	2026.2137	USA	UNITED STATES	USA								IRL	IRISH	IRL								0	043	043	04	1	2.8	2	1	2	-1.97693574958814	2	Florida, United States	US	USFL		27.8333	-81.717	FL	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20260325000000	https://www.fox10tv.com/2026/03/24/trump-casts-florida-mail-ballot-he-pushes-congress-severely-limit-that-voting-option/
1295917257	20260318	202603	2026	2026.2137	USA	UNITED STATES	USA								IRL	IRISH	IRL								0	043	043	04	1	2.8	1	1	1	-1.97693574958814	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20260325000000	https://www.fox10tv.com/2026/03/24/trump-casts-florida-mail-ballot-he-pushes-congress-severely-limit-that-voting-option/
1295917258	20260318	202603	2026	2026.2137	USA	AMERICAN	USA								MIL	NAVY						MIL			1	036	036	03	1	4.0	56	7	56	-3.73013683979443	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260325000000	https://www.kidderminstershuttle.co.uk/news/national/25962637.us-send-around-1-000-troops-82nd-airborne-division-middle-east/
1295917259	20260318	202603	2026	2026.2137	USAGOV	US OFFICIAL	USA					GOV			USA	UNITED STATES	USA								1	010	010	01	1	0.0	12	6	12	-3.82337102854065	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260325000000	https://www.kidderminstershuttle.co.uk/news/national/25962637.us-send-around-1-000-troops-82nd-airborne-division-middle-east/
1295917260	20260318	202603	2026	2026.2137	USAGOV	US OFFICIAL	USA					GOV			USA	UNITED STATES	USA								1	010	010	01	1	0.0	12	6	12	-3.82337102854065	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	West Bank	WE	WE		31.666667	35.25	WE	20260325000000	https://www.kidderminstershuttle.co.uk/news/national/25962637.us-send-around-1-000-troops-82nd-airborne-division-middle-east/
1295917261	20260318	202603	2026	2026.2137	USAGOV	US OFFICIAL	USA					GOV			USA	UNITED STATES	USA								1	010	010	01	1	0.0	12	6	12	-3.82337102854065	1	West Bank	WE	WE		31.666667	35.25	WE	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	West Bank	WE	WE		31.666667	35.25	WE	20260325000000	https://www.kidderminstershuttle.co.uk/news/national/25962637.us-send-around-1-000-troops-82nd-airborne-division-middle-east/
1295917262	20260318	202603	2026	2026.2137	USAGOV	US OFFICIAL	USA					GOV			USA	UNITED STATES	USA								1	010	010	01	1	0.0	12	6	12	-3.82337102854065	1	West Bank	WE	WE		31.666667	35.25	WE	1	West Bank	WE	WE		31.666667	35.25	WE	1	West Bank	WE	WE		31.666667	35.25	WE	20260325000000	https://www.kidderminstershuttle.co.uk/news/national/25962637.us-send-around-1-000-troops-82nd-airborne-division-middle-east/
1295917263	20260318	202603	2026	2026.2137	USAGOV	US OFFICIAL	USA					GOV			USAMIL	AMERICAN TROOPS	USA					MIL			1	010	010	01	1	0.0	12	6	12	-3.82337102854065	1	West Bank	WE	WE		31.666667	35.25	WE	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	West Bank	WE	WE		31.666667	35.25	WE	20260325000000	https://www.kidderminstershuttle.co.uk/news/national/25962637.us-send-around-1-000-troops-82nd-airborne-division-middle-east/
1295917264	20260318	202603	2026	2026.2137	USAMIL	AMERICAN TROOPS	USA					MIL			MIL	NAVY						MIL			1	036	036	03	1	4.0	14	7	14	-3.73013683979443	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260325000000	https://www.kidderminstershuttle.co.uk/news/national/25962637.us-send-around-1-000-troops-82nd-airborne-division-middle-east/
1295917265	20260318	202603	2026	2026.2137	USAMIL	AMERICAN TROOPS	USA					MIL			MIL	NAVY						MIL			0	042	042	04	1	1.9	2	1	2	-1.27970749542962	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260325000000	https://www.ketv.com/article/us-deploy-82nd-airborne-division-mideast/70838112
1295917266	20260324	202603	2026	2026.2301	EDU	STUDENT						EDU			USA	PORTLAND	USA								0	141	141	14	3	-6.5	10	1	10	-1.17994100294985	0								0								0								20260325000000	https://www.kxl.com/pcc-fce-deal-blocked-by-the-college-over-no-limited-cost-proposal/
1295917267	20260324	202603	2026	2026.2301	IRN	IRANIAN	IRN								LBN	LEBANESE	LBN								0	1711	171	17	4	-9.2	6	1	6	-6.20272314674735	1	Iran	IR	IR		32	53	IR	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20260325000000	https://www.gdnonline.com:443/Details/1379508/Israel%E2%80%99s-military-to-occupy-swathe-of-southern-Lebanon-says-official-
1295917268	20260324	202603	2026	2026.2301	IRN	IRAN	IRN								LBN	LEBANON	LBN								0	1711	171	17	4	-9.2	2	1	2	-6.20272314674735	1	Iran	IR	IR		32	53	IR	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	1	Iran	IR	IR		32	53	IR	20260325000000	https://www.gdnonline.com:443/Details/1379508/Israel%E2%80%99s-military-to-occupy-swathe-of-southern-Lebanon-says-official-
1295917269	20260324	202603	2026	2026.2301	ISR	ISRAEL	ISR								ISRGOVMIL	ISRAEL	ISR					GOV	MIL		1	010	010	01	1	0.0	2	1	2	-6.20272314674735	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20260325000000	https://www.gdnonline.com:443/Details/1379508/Israel%E2%80%99s-military-to-occupy-swathe-of-southern-Lebanon-says-official-
1295917270	20260324	202603	2026	2026.2301	ISR	ISRAEL	ISR								ISRGOVMIL	ISRAEL	ISR					GOV	MIL		1	010	010	01	1	0.0	8	1	8	-6.20272314674735	1	Iran	IR	IR		32	53	IR	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20260325000000	https://www.gdnonline.com:443/Details/1379508/Israel%E2%80%99s-military-to-occupy-swathe-of-southern-Lebanon-says-official-
1295917271	20260324	202603	2026	2026.2301	LBN	LEBANON	LBN								GOV	MINIST OF FOREIGN AFFAIRS						GOV			0	111	111	11	3	-2.0	3	1	3	0	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260325000000	https://www.gdnonline.com:443/Details/1379510/Importance-of-keeping-Strait-of-Hormuz-open-discussed
1295917272	20260324	202603	2026	2026.2301	LBN	LEBANON	LBN								USAMED	REUTERS	USA					MED			0	013	013	01	1	0.4	2	1	2	-6.20272314674735	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20260325000000	https://www.gdnonline.com:443/Details/1379508/Israel%E2%80%99s-military-to-occupy-swathe-of-southern-Lebanon-says-official-
