1295574387	20260316	202603	2026	2026.2082	AUS	AUSTRALIA	AUS								SGP	SINGAPORE	SGP								1	042	042	04	1	1.9	2	1	2	0	1	Australia	AS	AS		-25	135	AS	1	Singapore	SN	SN		1.366667	103.8	SN	1	Australia	AS	AS		-25	135	AS	20260323000000	https://www.afr.com/technology/oliver-curtis-on-firmus-from-prison-barber-to-ai-billionaire-20260316-p5oayu
1295574388	20260316	202603	2026	2026.2082	AUS	AUSTRALIAN	AUS								SGP	SINGAPORE	SGP								1	042	042	04	1	1.9	8	1	8	0	1	Australia	AS	AS		-25	135	AS	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20260323000000	https://www.afr.com/technology/oliver-curtis-on-firmus-from-prison-barber-to-ai-billionaire-20260316-p5oayu
1295574389	20260316	202603	2026	2026.2082	CHNGOV	CHINA	CHN					GOV			IRN	IRAN	IRN								1	036	036	03	1	4.0	2	1	2	0.2	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Iran	IR	IR		32	53	IR	20260323000000	https://www.gdnonline.com:443/Details/1379337/China-pledges-to-pursue-more-balanced-trade-with-partners
1295574390	20260316	202603	2026	2026.2082	CHR	CHRISTIAN				CHR					EDU	SCHOOL						EDU			0	043	043	04	1	2.8	2	1	2	-5.85585585585586	3	Christian High School, Michigan, United States	US	USMI	MI077	42.2748	-85.6147	623247	3	Christian High School, Michigan, United States	US	USMI		42.2748	-85.6147	623247	3	Christian High School, Michigan, United States	US	USMI		42.2748	-85.6147	623247	20260323000000	https://local12.com/news/nation-world/sentencing-man-plead-no-contest-drunk-driving-crash-killed-8-month-old-lucia-seifried-matthew-rebecca-kenneth-allegan-county-court-western-michigan
1295574391	20260316	202603	2026	2026.2082	CHR	CHRISTIAN				CHR					USA	UNITED STATES	USA								0	020	020	02	1	3.0	2	1	2	-5.85585585585586	3	Allegan County, Michigan, United States	US	USMI	MI005	42.6	-85.8667	1622945	3	Christian High School, Michigan, United States	US	USMI		42.2748	-85.6147	623247	3	Allegan County, Michigan, United States	US	USMI		42.6	-85.8667	1622945	20260323000000	https://local12.com/news/nation-world/sentencing-man-plead-no-contest-drunk-driving-crash-killed-8-month-old-lucia-seifried-matthew-rebecca-kenneth-allegan-county-court-western-michigan
1295574392	20260316	202603	2026	2026.2082	CHR	CHRISTIAN				CHR					USA	UNITED STATES	USA								0	020	020	02	1	3.0	2	1	2	-5.85585585585586	3	Christian High School, Michigan, United States	US	USMI	MI077	42.2748	-85.6147	623247	3	Christian High School, Michigan, United States	US	USMI		42.2748	-85.6147	623247	3	Christian High School, Michigan, United States	US	USMI		42.2748	-85.6147	623247	20260323000000	https://local12.com/news/nation-world/sentencing-man-plead-no-contest-drunk-driving-crash-killed-8-month-old-lucia-seifried-matthew-rebecca-kenneth-allegan-county-court-western-michigan
1295574393	20260316	202603	2026	2026.2082	CHR	CHRISTIAN				CHR					USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	-5.85585585585586	3	Allegan County, Michigan, United States	US	USMI	MI005	42.6	-85.8667	1622945	3	Christian High School, Michigan, United States	US	USMI		42.2748	-85.6147	623247	3	Allegan County, Michigan, United States	US	USMI		42.6	-85.8667	1622945	20260323000000	https://local12.com/news/nation-world/sentencing-man-plead-no-contest-drunk-driving-crash-killed-8-month-old-lucia-seifried-matthew-rebecca-kenneth-allegan-county-court-western-michigan
1295574394	20260316	202603	2026	2026.2082	CHR	CHRISTIAN				CHR					USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	-5.85585585585586	3	Christian High School, Michigan, United States	US	USMI	MI077	42.2748	-85.6147	623247	3	Christian High School, Michigan, United States	US	USMI		42.2748	-85.6147	623247	3	Allegan County, Michigan, United States	US	USMI		42.6	-85.8667	1622945	20260323000000	https://local12.com/news/nation-world/sentencing-man-plead-no-contest-drunk-driving-crash-killed-8-month-old-lucia-seifried-matthew-rebecca-kenneth-allegan-county-court-western-michigan
1295574395	20260316	202603	2026	2026.2082	EDU	SCHOOL						EDU			CHR	CHRISTIAN				CHR					0	020	020	02	1	3.0	2	1	2	-5.85585585585586	3	Christian High School, Michigan, United States	US	USMI	MI077	42.2748	-85.6147	623247	3	Christian High School, Michigan, United States	US	USMI		42.2748	-85.6147	623247	3	Christian High School, Michigan, United States	US	USMI		42.2748	-85.6147	623247	20260323000000	https://local12.com/news/nation-world/sentencing-man-plead-no-contest-drunk-driving-crash-killed-8-month-old-lucia-seifried-matthew-rebecca-kenneth-allegan-county-court-western-michigan
1295574396	20260316	202603	2026	2026.2082	EDU	SCHOOL						EDU			CHR	CHRISTIAN				CHR					0	042	042	04	1	1.9	2	1	2	-5.85585585585586	3	Christian High School, Michigan, United States	US	USMI	MI077	42.2748	-85.6147	623247	3	Christian High School, Michigan, United States	US	USMI		42.2748	-85.6147	623247	3	Christian High School, Michigan, United States	US	USMI		42.2748	-85.6147	623247	20260323000000	https://local12.com/news/nation-world/sentencing-man-plead-no-contest-drunk-driving-crash-killed-8-month-old-lucia-seifried-matthew-rebecca-kenneth-allegan-county-court-western-michigan
1295574397	20260316	202603	2026	2026.2082	GOV	PRESIDENT						GOV			IRN	IRAN	IRN								1	036	036	03	1	4.0	2	1	2	0.2	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20260323000000	https://www.gdnonline.com:443/Details/1379337/China-pledges-to-pursue-more-balanced-trade-with-partners
1295574398	20260316	202603	2026	2026.2082	IRN	IRAN	IRN								CHNGOV	CHINA	CHN					GOV			1	036	036	03	1	4.0	2	1	2	0.2	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Iran	IR	IR		32	53	IR	20260323000000	https://www.gdnonline.com:443/Details/1379337/China-pledges-to-pursue-more-balanced-trade-with-partners
1295574399	20260316	202603	2026	2026.2082	IRN	IRAN	IRN								GOV	PRESIDENT						GOV			1	036	036	03	1	4.0	2	1	2	0.2	1	Iran	IR	IR		32	53	IR	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Iran	IR	IR		32	53	IR	20260323000000	https://www.gdnonline.com:443/Details/1379337/China-pledges-to-pursue-more-balanced-trade-with-partners
1295574400	20260316	202603	2026	2026.2082	IRN	IRAN	IRN								RUS	RUSSIA	RUS								0	085	085	08	2	7.0	1	1	1	-2.08900999091735	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Iran	IR	IR		32	53	IR	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20260323000000	https://www.zerohedge.com/markets/tanker-carrying-fuel-bound-cuba-diverts-while-another-russian-tanker-set-challenge-us
1295574401	20260316	202603	2026	2026.2082	IRN	IRAN	IRN								RUS	RUSSIA	RUS								0	085	085	08	2	7.0	1	1	1	-2.08900999091735	1	Iran	IR	IR		32	53	IR	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Iran	IR	IR		32	53	IR	20260323000000	https://www.zerohedge.com/markets/tanker-carrying-fuel-bound-cuba-diverts-while-another-russian-tanker-set-challenge-us
1295574402	20260316	202603	2026	2026.2082	ISR	ISRAEL	ISR								ISRMIL	ISRAEL	ISR					MIL			0	111	111	11	3	-2.0	4	1	4	-9.25925925925926	4	Jordan Valley, Israel (general), Israel	IS	IS00	18314	32.6667	35.5	-2542918	4	Jordan Valley, Israel (general), Israel	IS	IS00	18314	32.6667	35.5	-2542918	4	Jordan Valley, Israel (general), Israel	IS	IS00	18314	32.6667	35.5	-2542918	20260323000000	https://www.union-bulletin.com/news/national/israeli-settlers-smash-cars-and-set-fires-in-the-west-bank-as-4-palestinians-killed/article_9f64c706-db47-538b-a822-c7ca0c708b01.html
1295574403	20260316	202603	2026	2026.2082	ISRMIL	ISRAEL	ISR					MIL													0	111	111	11	3	-2.0	6	1	6	-9.25925925925926	4	Jordan Valley, Israel (general), Israel	IS	IS00	18314	32.6667	35.5	-2542918	0								4	Jordan Valley, Israel (general), Israel	IS	IS00	18314	32.6667	35.5	-2542918	20260323000000	https://www.union-bulletin.com/news/national/israeli-settlers-smash-cars-and-set-fires-in-the-west-bank-as-4-palestinians-killed/article_9f64c706-db47-538b-a822-c7ca0c708b01.html
1295574404	20260316	202603	2026	2026.2082	SDN	SUDAN	SDN								TCD	CHAD	TCD								0	192	192	19	4	-9.5	8	1	8	-7.63688760806916	5	White Nile, An Nil al Abya?, Sudan	SU	SU41	37153	13.5	32.4	315382	1	Chad	CD	CD		15	19	CD	5	White Nile, An Nil al Abya?, Sudan	SU	SU41	37153	13.5	32.4	315382	20260323000000	https://www.theglobeandmail.com/world/article-hospital-attack-kills-64-in-east-darfur-as-drone-strikes-escalate/
1295574405	20260316	202603	2026	2026.2082	SDN	SUDAN	SDN								TCD	CHAD	TCD								0	192	192	19	4	-9.5	2	1	2	-7.63688760806916	1	Ethiopia	ET	ET		8	38	ET	1	Ethiopia	ET	ET		8	38	ET	1	Ethiopia	ET	ET		8	38	ET	20260323000000	https://www.theglobeandmail.com/world/article-hospital-attack-kills-64-in-east-darfur-as-drone-strikes-escalate/
1295574406	20260316	202603	2026	2026.2082	SGP	SINGAPORE	SGP								AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	2	1	2	0	1	Singapore	SN	SN		1.366667	103.8	SN	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20260323000000	https://www.afr.com/technology/oliver-curtis-on-firmus-from-prison-barber-to-ai-billionaire-20260316-p5oayu
1295574407	20260316	202603	2026	2026.2082	SGP	SINGAPORE	SGP								AUS	AUSTRALIAN	AUS								1	043	043	04	1	2.8	8	1	8	0	1	Singapore	SN	SN		1.366667	103.8	SN	1	Australia	AS	AS		-25	135	AS	1	Singapore	SN	SN		1.366667	103.8	SN	20260323000000	https://www.afr.com/technology/oliver-curtis-on-firmus-from-prison-barber-to-ai-billionaire-20260316-p5oayu
1295574408	20260316	202603	2026	2026.2082	TTO	TRINIDAD AND TOBAGO	TTO								LEG	PARLIAMENT						LEG			0	013	013	01	1	0.4	3	1	3	-2.08900999091735	1	Trinidad And Tobago	TD	TD		11	-61	TD	1	Trinidad And Tobago	TD	TD		11	-61	TD	1	Trinidad And Tobago	TD	TD		11	-61	TD	20260323000000	https://www.zerohedge.com/markets/tanker-carrying-fuel-bound-cuba-diverts-while-another-russian-tanker-set-challenge-us
1295574409	20260316	202603	2026	2026.2082	TTOGOV	KAMLA PERSAD BISSESSAR	TTO					GOV			LEG	PARLIAMENT						LEG			0	013	013	01	1	0.4	6	1	6	-2.08900999091735	1	Trinidad And Tobago	TD	TD		11	-61	TD	1	Trinidad And Tobago	TD	TD		11	-61	TD	1	Trinidad And Tobago	TD	TD		11	-61	TD	20260323000000	https://www.zerohedge.com/markets/tanker-carrying-fuel-bound-cuba-diverts-while-another-russian-tanker-set-challenge-us
1295574410	20260316	202603	2026	2026.2082	USA	UNITED STATES	USA																		0	043	043	04	1	2.8	4	1	4	-5.85585585585586	3	Christian High School, Michigan, United States	US	USMI	MI077	42.2748	-85.6147	623247	0								3	Christian High School, Michigan, United States	US	USMI		42.2748	-85.6147	623247	20260323000000	https://local12.com/news/nation-world/sentencing-man-plead-no-contest-drunk-driving-crash-killed-8-month-old-lucia-seifried-matthew-rebecca-kenneth-allegan-county-court-western-michigan
1295574411	20260316	202603	2026	2026.2082	USA	UNITED STATES	USA								CHR	CHRISTIAN				CHR					0	043	043	04	1	2.8	2	1	2	-5.85585585585586	3	Christian High School, Michigan, United States	US	USMI	MI077	42.2748	-85.6147	623247	3	Allegan County, Michigan, United States	US	USMI		42.6	-85.8667	1622945	3	Allegan County, Michigan, United States	US	USMI		42.6	-85.8667	1622945	20260323000000	https://local12.com/news/nation-world/sentencing-man-plead-no-contest-drunk-driving-crash-killed-8-month-old-lucia-seifried-matthew-rebecca-kenneth-allegan-county-court-western-michigan
1295574412	20260316	202603	2026	2026.2082	USA	UNITED STATES	USA								CHR	CHRISTIAN				CHR					0	043	043	04	1	2.8	2	1	2	-5.85585585585586	3	Christian High School, Michigan, United States	US	USMI	MI077	42.2748	-85.6147	623247	3	Christian High School, Michigan, United States	US	USMI		42.2748	-85.6147	623247	3	Allegan County, Michigan, United States	US	USMI		42.6	-85.8667	1622945	20260323000000	https://local12.com/news/nation-world/sentencing-man-plead-no-contest-drunk-driving-crash-killed-8-month-old-lucia-seifried-matthew-rebecca-kenneth-allegan-county-court-western-michigan
1295574413	20260316	202603	2026	2026.2082	tms	TAMA			tms						TON	TONGA	TON								1	172	172	17	4	-5.0	10	1	10	-1.70940170940171	0								0								0								20260323000000	https://www.f4wonline.com/podcasts/wrestling-observer-live/wol-heel-randy-orton-is-back/
1295574414	20260323	202603	2026	2026.2274											AGR	FARMER						AGR			1	061	061	06	2	6.4	2	1	2	-0.35971223021583	0								3	Raleigh, North Carolina, United States	US	USNC	NC183	35.7721	-78.6386	1024242	3	Raleigh, North Carolina, United States	US	USNC	NC183	35.7721	-78.6386	1024242	20260323000000	https://www.wral.com/news/local/sandra-garner-snow-hill-raleigh-farmers-market-iran-war-fuel-prices-march-2026/
1295574415	20260323	202603	2026	2026.2274											AUS	AUSTRALIA	AUS								0	014	014	01	1	0.0	10	5	10	-7.64318831988003	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20260323000000	https://www.cootamundraherald.com.au/story/9204719/sandilands-sues-radio-giant-over-contract-feud/
1295574416	20260323	202603	2026	2026.2274											AUS	AUSTRALIA	AUS								0	036	036	03	1	4.0	4	1	4	4.42600276625173	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20260323000000	https://www.theupcoming.co.uk/2026/03/21/the-hobson-cambridge-by-adina-where-practicality-and-sleekness-meet/
1295574417	20260323	202603	2026	2026.2274											AUS	AUSTRALIA	AUS								1	040	040	04	1	1.0	2	1	2	2.32558139534884	0								4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20260323000000	https://www.f4wonline.com/news/wwe/john-cena-reflects-on-aj-styles-match-at-wwe-crown-jewel/
1295574418	20260323	202603	2026	2026.2274											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	10	1	8	2.22772277227722	0								4	Ariah Park, New South Wales, Australia	AS	AS02	5090	-34.3493	147.222	-1556218	4	Ariah Park, New South Wales, Australia	AS	AS02	5090	-34.3493	147.222	-1556218	20260323000000	https://lgfocus.com.au/news/2026/03/23/temora-address-housing-shortage-in-tiny-hamlet/
1295574419	20260323	202603	2026	2026.2274											AUS	SYDNEY	AUS								1	042	042	04	1	1.9	30	5	30	-6.04012824564201	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20260323000000	https://www.perthnow.com.au/news/world/more-australians-permanent-residents-arrive-home-amid-middle-east-chaos-c-22031747
1295574420	20260323	202603	2026	2026.2274											AUS	AUSTRALIA	AUS								0	043	043	04	1	2.8	10	5	10	-7.64318831988003	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20260323000000	https://www.cootamundraherald.com.au/story/9204719/sandilands-sues-radio-giant-over-contract-feud/
1295574421	20260323	202603	2026	2026.2274											AUS	AUSTRALIA	AUS								0	071	071	07	2	7.4	10	5	10	-7.64318831988003	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20260323000000	https://www.cootamundraherald.com.au/story/9204719/sandilands-sues-radio-giant-over-contract-feud/
1295574422	20260323	202603	2026	2026.2274											BUS	BUSINESS						BUS			0	010	010	01	1	0.0	2	1	2	2.03748981255094	0								4	Barrackpore, Victoria, Trinidad And Tobago	TD	TD12	27415	10.2081	-61.4061	-1359492	4	Barrackpore, Victoria, Trinidad And Tobago	TD	TD12	27415	10.2081	-61.4061	-1359492	20260323000000	https://trinidadexpress.com/newsextra/children-of-cane-spark-economic-revival/article_2209b6d7-76a9-4d94-86e1-4a572c7b898b.html
1295574423	20260323	202603	2026	2026.2274											BUS	COMPANY						BUS			1	031	031	03	1	5.2	10	1	10	-2.15827338129496	0								1	Guinea	GV	GV		11	-10	GV	1	Guinea	GV	GV		11	-10	GV	20260323000000	https://local12.com/news/local/bridge-rehab-over-interstate-275-clermont-county-bring-branch-hill-miamiville-road-restrictions-april-wards-corner-cincinnati
1295574424	20260323	202603	2026	2026.2274											BUS	COMPANY						BUS			0	031	031	03	1	5.2	10	1	10	-1.13475177304965	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20260323000000	https://www.bernardgoldberg.com/p/the-daly-weekly-36
1295574425	20260323	202603	2026	2026.2274											BUS	BUSINESS						BUS			0	042	042	04	1	1.9	2	1	2	2.03748981255094	0								4	Barrackpore, Victoria, Trinidad And Tobago	TD	TD12	27415	10.2081	-61.4061	-1359492	4	Barrackpore, Victoria, Trinidad And Tobago	TD	TD12	27415	10.2081	-61.4061	-1359492	20260323000000	https://trinidadexpress.com/newsextra/children-of-cane-spark-economic-revival/article_2209b6d7-76a9-4d94-86e1-4a572c7b898b.html
1295574426	20260323	202603	2026	2026.2274											BUS	BUSINESS						BUS			0	043	043	04	1	2.8	25	5	25	-0.63291139240506	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20260323000000	https://www.kvue.com/article/news/nation-world/crowds-flock-to-ohio-search-of-meteorite-fragments-after-fireball/507-1707ce9f-9252-4086-9e9c-335e4682028e
1295574427	20260323	202603	2026	2026.2274											BUS	BUSINESS						BUS			0	051	051	05	1	3.4	10	1	10	2.03748981255094	0								4	Barrackpore, Victoria, Trinidad And Tobago	TD	TD12	27415	10.2081	-61.4061	-1359492	4	Barrackpore, Victoria, Trinidad And Tobago	TD	TD12	27415	10.2081	-61.4061	-1359492	20260323000000	https://trinidadexpress.com/newsextra/children-of-cane-spark-economic-revival/article_2209b6d7-76a9-4d94-86e1-4a572c7b898b.html
1295574428	20260323	202603	2026	2026.2274											BUS	AIRLINE						BUS			1	111	111	11	3	-2.0	6	1	6	-2.61780104712042	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20260323000000	https://www.perthnow.com.au/entertainment/celebrity-gossip/macaulay-culkins-wife-to-be-slams-airline-for-giving-away-her-familys-flight-tickets-c-22030988
1295574429	20260323	202603	2026	2026.2274											BUS	BOSS						BUS			0	173	173	17	4	-5.0	5	1	5	-5.85585585585586	0								3	Allegan County, Michigan, United States	US	USMI		42.6	-85.8667	1622945	3	Allegan County, Michigan, United States	US	USMI		42.6	-85.8667	1622945	20260323000000	https://local12.com/news/nation-world/sentencing-man-plead-no-contest-drunk-driving-crash-killed-8-month-old-lucia-seifried-matthew-rebecca-kenneth-allegan-county-court-western-michigan
1295574430	20260323	202603	2026	2026.2274											BUS	BOSS						BUS			0	190	190	19	4	-10.0	5	1	5	-5.85585585585586	0								3	Allegan County, Michigan, United States	US	USMI		42.6	-85.8667	1622945	3	Allegan County, Michigan, United States	US	USMI		42.6	-85.8667	1622945	20260323000000	https://local12.com/news/nation-world/sentencing-man-plead-no-contest-drunk-driving-crash-killed-8-month-old-lucia-seifried-matthew-rebecca-kenneth-allegan-county-court-western-michigan
1295574431	20260323	202603	2026	2026.2274											CAN	CANADA	CAN								1	036	036	03	1	4.0	8	1	8	2.05128205128205	0								4	Chatham, New Brunswick, Canada	CA	CA04	12600	47.0333	-65.4333	-562474	4	Chatham, New Brunswick, Canada	CA	CA04	12600	47.0333	-65.4333	-562474	20260323000000	https://www.stthomastimesjournal.com:443/news/walpole-filmmaker-to-attend-chatham-screening-april-13
1295574432	20260323	202603	2026	2026.2274											COP	PRISON						COP			1	042	042	04	1	1.9	10	1	10	-11.1940298507463	0								0								0								20260323000000	https://utv44.com/news/local/mobile-man-who-found-murder-victim-on-grindr-sentenced-to-life-in-prison
1295574433	20260323	202603	2026	2026.2274											COP	POLICE						COP			1	042	042	04	1	1.9	1	1	1	-3.12075983717775	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	3	Scott County, Indiana, United States	US	USIN		38.6856	-85.7702	450386	20260323000000	https://www.wsmv.com/2026/03/20/state-trooper-responding-call-ends-up-handcuffs-after-police-mistake-him-criminal-deploy-stop-sticks/
1295574434	20260323	202603	2026	2026.2274											COP	POLICE						COP			1	042	042	04	1	1.9	1	1	1	-3.12075983717775	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20260323000000	https://www.wsmv.com/2026/03/20/state-trooper-responding-call-ends-up-handcuffs-after-police-mistake-him-criminal-deploy-stop-sticks/
